BA,Local date,Time zone,Generation only?,DF,D,NG,TI,NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,AZPS,CISO,WALC,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
IID,05Oct2020,Pacific,N,"12,427","12,770","17,780","4,997",,"2,755",,,575,"1,011",,"13,439",,687,"5,006",-696,,0.90,,,"1,128",,93,"1,221",250,425,"1,046","17,780","12,783",0.15,0.18
IID,06Oct2020,Pacific,N,"12,438","12,369","17,769","5,388",,"3,051",,,592,796,,"13,330",,583,"5,167",-362,,0.90,,,"1,247",,91,"1,338",145,445,"1,038","17,769","12,381",0.17,0.18
IID,07Oct2020,Pacific,N,"12,263","12,493","16,970","4,437",,"2,962",,,697,"1,057",,"12,254",,"1,069","3,857",-489,,0.90,,,"1,210",,86,"1,297",237,415,"1,118","16,970","12,533",0.17,0.20
IID,08Oct2020,Pacific,N,"11,459","12,041","17,471","5,427",,"2,964",,,740,"1,081",,"12,686",,"1,368","4,237",-178,,0.90,,,"1,213",,90,"1,302",94,446,950,"17,471","12,044",0.16,0.17
IID,09Oct2020,Pacific,N,"10,616","11,199","16,903","5,686",,"2,536",,,729,"1,052",,"12,586",,"1,163","4,616",-93,,0.90,,,"1,038",,89,"1,126",51,386,791,"16,903","11,217",0.15,0.16
IID,10Oct2020,Pacific,N,"9,455","10,233","15,526","5,268",,"1,774",,,640,983,,"12,129",,992,"4,259",17,,0.90,,,725,,85,810,26,278,558,"15,526","10,258",0.12,0.12
IID,11Oct2020,Pacific,N,"9,123","10,204","16,495","6,283",,"1,917",,,503,"1,083",,"12,992",,700,"5,317",266,,0.90,,,786,,90,876,17,328,565,"16,495","10,212",0.12,0.12
IID,12Oct2020,Pacific,N,"10,563","11,448","17,193","5,731",,"2,230",,,600,"1,068",,"13,295",,561,"5,406",-236,,0.90,,,912,,92,"1,005",105,328,782,"17,193","11,462",0.13,0.15
IID,13Oct2020,Pacific,N,"11,583","11,657","17,611","5,937",,"2,815",,,686,"1,075",,"13,035",,323,"6,117",-503,,0.90,,,"1,152",,91,"1,243",221,506,958,"17,611","11,674",0.16,0.18
IID,14Oct2020,Pacific,N,"11,849","11,858","17,166","5,292",,"2,985",,,632,"1,077",,"12,472",,631,"5,040",-379,,0.90,,,"1,224",,88,"1,312",147,457,"1,002","17,166","11,874",0.17,0.19
IID,15Oct2020,Pacific,N,"11,930","11,902","16,842","4,900",,"2,841",,,632,"1,041",,"12,322",,464,"4,889",-453,,0.90,,,"1,164",,86,"1,251",183,415,"1,018","16,836","11,936",0.16,0.19
IID,16Oct2020,Pacific,N,"12,010","12,099","17,321","5,215",,"2,835",,,645,"1,074",,"12,767",,741,"5,074",-600,,0.90,,,"1,162",,89,"1,252",197,461,987,"17,321","12,106",0.16,0.18
IID,17Oct2020,Pacific,N,"10,982","10,909","17,115","6,186",,"2,703",,,549,"1,002",,"12,861",,814,"5,807",-435,,0.91,,,"1,112",,89,"1,201",173,497,877,"17,115","10,929",0.15,0.18
IID,18Oct2020,Pacific,N,"10,530","10,766","17,190","6,415",,"3,095",,,470,999,,"12,626",,685,"6,285",-555,,0.90,,,"1,267",,87,"1,354",205,577,982,"17,190","10,775",0.17,0.20
IID,19Oct2020,Pacific,N,"11,136","11,655","16,815","5,134",,"2,940",,,532,984,,"12,359",,233,"5,642",-741,,0.90,,,"1,198",,86,"1,284",317,531,"1,070","16,815","11,681",0.17,0.20
IID,20Oct2020,Pacific,N,"11,079","11,506","17,376","5,846",,"3,807",,,541,"1,013",,"12,015",,514,"5,931",-599,,0.90,,,"1,556",,84,"1,640",226,653,"1,214","17,376","11,530",0.21,0.23
IID,21Oct2020,Pacific,N,"10,795","10,950","17,500","6,492",,"3,622",,,647,996,,"12,235",,696,"6,310",-514,,0.90,,,"1,481",,86,"1,567",205,659,"1,114","17,500","11,008",0.20,0.22
IID,22Oct2020,Pacific,N,"10,038","10,634","11,809","1,044",,"2,562",,,507,790,,"7,950",,310,"1,378",-644,,0.90,,,"1,052",,57,"1,109",474,288,"1,294","11,809","10,765",0.21,0.27
IID,23Oct2020,Pacific,N,"9,449","9,949","12,355","2,387",,"2,496",,,592,796,,"8,471",,357,"2,390",-360,,0.91,,,"1,025",,61,"1,086",176,266,996,"12,355","9,968",0.19,0.22
IID,24Oct2020,Pacific,N,"8,617","9,051","13,242","4,190",,"2,664",,,539,592,,"9,447",,610,"3,969",-389,,0.90,,,"1,090",,65,"1,155",160,432,884,"13,242","9,052",0.19,0.22
IID,25Oct2020,Pacific,N,"7,517","7,870","13,160","5,280",,"2,034",,,438,"1,024",,"9,654",,282,"4,882",116,,0.90,,,834,,69,903,62,389,575,"13,150","7,870",0.15,0.16
IID,26Oct2020,Pacific,N,"7,215","7,043","13,681","6,620",,"2,151",,,440,968,,"10,122",,-76,"6,457",239,,0.90,,,877,,71,949,101,512,537,"13,681","7,061",0.15,0.17
IID,27Oct2020,Pacific,N,"7,163","7,356","12,265","4,845",,"2,179",,,499,779,,"8,808",,80,"4,700",65,,0.90,,,891,,62,953,58,398,613,"12,265","7,420",0.17,0.18
IID,28Oct2020,Pacific,N,"7,124","7,310","13,745","6,434",,"2,243",,,520,850,,"10,132",,525,"5,610",299,,0.91,,,921,,71,992,55,493,554,"13,745","7,311",0.16,0.17
IID,29Oct2020,Pacific,N,"7,648","7,555","15,044","7,486",,"1,978",,,526,987,,"11,541",,794,"6,367",325,,0.90,,,812,,81,892,12,451,454,"15,032","7,546",0.13,0.13
IID,30Oct2020,Pacific,N,"8,006","7,900","15,366","7,478",,"1,668",,,547,989,,"12,162",,757,"6,308",413,,0.90,,,683,,85,768,16,378,406,"15,366","7,888",0.11,0.11
IID,31Oct2020,Pacific,N,"8,017","7,654","14,833","7,348",,"1,375",,,496,812,,"12,150",,762,"6,000",586,,0.91,,,565,,83,648,2,324,326,"14,833","7,485",0.10,0.10
IID,01Nov2020,Pacific,N,"8,318","8,224","14,847","6,781",,"1,445",,,451,783,,"12,168",,963,"4,975",843,,0.90,,,592,,83,675,0,313,362,"14,847","8,066",0.10,0.10
IID,02Nov2020,Pacific,N,"9,291","9,093","14,977","5,861",,"1,895",,,465,955,,"11,654",,657,"4,406",798,,0.90,,,776,,81,856,1,314,544,"14,969","9,108",0.13,0.13
IID,03Nov2020,Pacific,N,"9,113","9,392","15,462","6,088",,"2,337",,,482,908,,"11,726",,789,"4,857",442,,0.90,,,957,,81,"1,038",8,415,631,"15,453","9,365",0.15,0.15
IID,04Nov2020,Pacific,N,"9,278","9,615","16,334","6,691",,"2,141",,,497,951,,"12,734",,417,"5,443",831,,0.91,,,879,,88,967,34,400,601,"16,323","9,632",0.13,0.14
IID,05Nov2020,Pacific,N,"10,007","9,662","16,670","6,998",,"2,303",,,536,684,,"13,147",,493,"5,574",931,,0.90,,,943,,89,"1,032",16,427,621,"16,670","9,672",0.14,0.14
IID,06Nov2020,Pacific,N,"9,375","8,782","16,337","7,528",,"2,515",,,552,366,,"12,904",,889,"5,896",743,,0.91,,,"1,034",,85,"1,119",0,516,603,"16,337","8,809",0.15,0.15
IID,07Nov2020,Pacific,N,"6,663","6,788","15,701","8,890",,"15,701",,,"1,104","15,701",,"13,224",,990,"7,286",614,,0.91,,,"6,470",,185,"6,655",23,"1,308","5,370","45,730","36,840",0.32,0.32
IID,08Nov2020,Pacific,N,"6,249","6,298","15,011","8,692",,"1,269",,,388,809,,"12,545",,389,"7,525",778,,0.91,,,522,,85,607,37,367,278,"15,011","6,319",0.09,0.10
IID,09Nov2020,Pacific,N,"6,870","6,903","15,276","8,360",,"1,247",,,473,965,,"12,580",,222,"7,666",472,,0.91,,,512,,87,599,55,355,299,"15,265","6,905",0.09,0.10
IID,10Nov2020,Pacific,N,"6,867","7,123","15,967","8,827",,"1,722",,,510,"1,037",,"12,688",,336,"7,825",666,,0.90,,,706,,88,794,34,454,374,"15,957","7,130",0.11,0.12
IID,11Nov2020,Pacific,N,"6,802","7,011","16,139","9,097",,"1,471",,,495,993,,"13,171",,127,"8,199",771,,0.90,,,603,,91,693,87,439,341,"16,130","7,033",0.09,0.11
IID,12Nov2020,Pacific,N,"6,949","7,121","15,065","7,933",,477,,,507,988,,"13,086",,421,"6,796",716,,0.90,,,196,,90,286,28,163,151,"15,058","7,125",0.04,0.05
IID,13Nov2020,Pacific,N,"7,040","7,087","15,238","8,135",,448,,,497,988,,"13,298",,479,"7,041",615,,0.91,,,184,,91,276,7,144,139,"15,231","7,096",0.04,0.04
IID,14Nov2020,Pacific,N,"6,598","6,819","15,157","8,321",,"1,330",,,440,977,,"12,402",,574,"7,539",208,,0.91,,,548,,85,634,47,374,307,"15,149","6,828",0.09,0.10
IID,15Nov2020,Pacific,N,"6,489","6,628","15,392","8,752",,"1,165",,,278,978,,"12,963",,943,"7,639",170,,0.91,,,479,,88,567,29,331,264,"15,384","6,632",0.08,0.09
IID,16Nov2020,Pacific,N,"7,482","7,436","15,431","7,981",,"1,088",,,395,973,,"12,967",,737,"7,122",122,,0.91,,,447,,89,535,22,283,275,"15,423","7,442",0.08,0.08
IID,17Nov2020,Pacific,N,"7,773","7,508","15,375","7,834",,"1,409",,,449,908,,"12,602",,829,"7,108",-103,,0.91,,,578,,86,665,78,379,363,"15,368","7,534",0.10,0.11
IID,18Nov2020,Pacific,N,"7,661","7,635","15,453","7,733",,"1,509",,,439,864,,"12,634",,927,"6,890",-84,,0.91,,,621,,86,707,47,375,380,"15,446","7,713",0.10,0.11
IID,19Nov2020,Pacific,N,"7,597","7,763","15,362","7,568",,"1,318",,,448,919,,"12,666",,801,"6,602",165,,0.91,,,542,,87,629,56,335,350,"15,351","7,783",0.09,0.10
IID,20Nov2020,Pacific,N,"7,622","7,704","14,848","7,834",,"1,559",,,447,857,,"11,973",,618,"6,890",326,,0.90,,,638,,82,720,31,397,355,"14,836","7,002",0.11,0.11
IID,21Nov2020,Pacific,N,"7,114","7,312","15,576","8,251",,"1,569",,,434,746,,"12,818",,311,"7,429",511,,0.90,,,641,,86,728,25,392,361,"15,567","7,316",0.10,0.11
IID,22Nov2020,Pacific,N,"6,868","6,865","15,624","8,725",,"1,627",,,337,700,,"12,950",,410,"7,545",770,,0.90,,,665,,86,752,7,414,345,"15,614","6,889",0.11,0.11
IID,23Nov2020,Pacific,N,"7,455","7,449","15,829","8,391",,"1,552",,,381,891,,"12,993",,639,"7,061",691,,0.90,,,636,,88,724,9,380,353,"15,817","7,426",0.10,0.10
IID,24Nov2020,Pacific,N,"7,217","7,520","15,843","8,349",,"1,516",,,405,914,,"12,995",,438,"7,508",403,,0.90,,,621,,88,710,52,399,363,"15,830","7,481",0.10,0.11
IID,25Nov2020,Pacific,N,"7,080","7,331","15,861","8,889",,"1,444",,,369,900,,"13,137",,535,"8,034",320,,0.90,,,590,,89,679,53,407,326,"15,850","6,961",0.09,0.10
IID,26Nov2020,Pacific,N,"6,933","6,660","15,486","9,226",,"1,360",,,186,898,,"13,032",,380,"8,070",776,,0.90,,,558,,87,645,10,387,268,"15,476","6,250",0.09,0.09
IID,27Nov2020,Pacific,N,"6,902","6,785","15,862","9,525",,"1,350",,,184,909,,"13,409",,344,"8,598",583,,0.90,,,554,,90,643,26,397,272,"15,852","6,327",0.09,0.09
IID,28Nov2020,Pacific,N,"6,694","6,796","16,195","9,827",,"1,522",,,181,909,,"13,573",,457,"8,751",619,,0.90,,,623,,91,714,22,438,298,"16,185","6,358",0.10,0.10
IID,29Nov2020,Pacific,N,"6,461","6,566","16,054","9,903",,"1,553",,,125,906,,"13,461",,322,"8,917",664,,0.91,,,638,,89,727,6,441,293,"16,045","6,142",0.10,0.11
IID,30Nov2020,Pacific,N,"7,077","7,176","15,192","8,390",,"1,523",,,176,857,,"12,636",,308,"7,753",329,,0.90,,,622,,84,706,21,389,338,"15,192","6,802",0.10,0.11
IID,01Dec2020,Pacific,N,"7,258","7,236","14,159","7,319",,"1,024",,,273,892,,"11,970",,454,"6,631",234,,0.90,,,419,,81,500,29,275,254,"14,159","6,840",0.08,0.08
IID,02Dec2020,Pacific,N,"7,210","7,252","14,340","7,443",,291,,,379,819,,"12,851",,296,"6,853",294,,0.90,,,119,,87,206,30,112,124,"14,340","6,897",0.03,0.04
IID,03Dec2020,Pacific,N,"7,273","7,287","13,982","7,074",,0,,,428,901,,"12,641",,407,"6,313",354,,,,,0,,86,86,21,52,55,"13,970","6,896",0.01,0.02
IID,04Dec2020,Pacific,N,"7,274","7,418","12,608","7,319",,247,,,479,884,,"10,986",,170,"6,824",325,,0.90,,,101,,76,177,69,138,109,"12,596","5,277",0.03,0.05
IID,05Dec2020,Pacific,N,"6,958","6,937","14,026","7,513",,189,,,417,809,,"12,600",,-13,"7,334",192,,0.90,,,77,,85,163,97,129,131,"14,015","6,502",0.03,0.04
IID,06Dec2020,Pacific,N,"6,653","6,652","13,767","7,538",,0,,,332,864,,"12,559",,296,"6,953",289,,,,,0,,85,85,4,48,41,"13,755","6,217",0.01,0.01
IID,07Dec2020,Pacific,N,"7,180","7,383","13,765","6,481",,311,,,378,302,,"12,770",,580,"6,094",-193,,0.90,,,127,,83,210,74,132,152,"13,761","7,280",0.03,0.05
IID,08Dec2020,Pacific,N,"7,278","7,435","13,692","6,205",,114,,,409,432,,"12,731",,504,"5,927",-226,,0.91,,,47,,84,131,92,96,126,"13,686","7,481",0.02,0.04
IID,09Dec2020,Pacific,N,"7,180","7,390","13,617","6,391",,84,,,403,555,,"12,567",,667,"5,922",-198,,0.90,,,34,,83,118,113,105,126,"13,609","7,218",0.02,0.04
IID,10Dec2020,Pacific,N,"7,318","7,350","14,092","6,837",,174,,,415,732,,"12,771",,466,"6,576",-205,,0.91,,,71,,86,157,164,154,167,"14,092","7,255",0.02,0.05
IID,11Dec2020,Pacific,N,"7,280","7,414","14,316","6,863",,184,,,399,646,,"13,069",,398,"6,903",-438,,0.90,,,75,,87,163,227,191,198,"14,298","7,435",0.03,0.06
IID,12Dec2020,Pacific,N,,"7,433","14,317",,,184,,,396,646,,"13,073",,,,,,0.90,,,75,,87,162,,,,"14,299",,0.03,
IID,13Dec2020,Pacific,N,"6,655","6,643","13,271","6,606",,276,,,203,823,,"11,947",,731,"6,021",-146,,0.90,,,113,,80,193,144,157,180,"13,249","6,643",0.03,0.06
IID,14Dec2020,Pacific,N,"7,280","7,371","11,099","4,079",,4,,,331,809,,"9,945",,664,"4,107",-692,,0.90,,,2,,68,70,309,138,242,"11,089","7,010",0.01,0.08
IID,15Dec2020,Pacific,N,"7,441","7,462","10,994","3,950",,0,,,400,700,,"9,883",,655,"3,915",-620,,,,,0,,68,68,280,122,227,"10,983","7,033",0.01,0.07
IID,16Dec2020,Pacific,N,"7,425","7,602","11,000","3,808",,289,,,415,814,,"9,471",,734,"3,747",-673,,0.90,,,118,,66,184,259,153,290,"10,989","7,181",0.04,0.09
IID,17Dec2020,Pacific,N,"7,501","7,783","10,436","2,860",,162,,,424,332,,"9,514",,"1,084","2,754",-978,,0.90,,,66,,63,130,388,167,351,"10,432","7,572",0.03,0.10
IID,18Dec2020,Pacific,N,"7,355","7,538","11,240","4,108",,87,,,406,750,,"9,986",,"1,061","4,025",-978,,0.91,,,36,,69,105,415,202,318,"11,229","7,121",0.02,0.10
IID,19Dec2020,Pacific,N,"7,014","7,008","12,802","6,225",,0,,,344,752,,"11,695",,918,"6,037",-730,,,,,0,,79,79,335,199,215,"12,791","6,566",0.01,0.07
IID,20Dec2020,Pacific,N,"6,695","6,805","12,777","6,378",,0,,,231,752,,"11,784",,895,"6,185",-702,,,,,0,,79,79,305,186,197,"12,767","6,389",0.01,0.07
IID,21Dec2020,Pacific,N,"7,341","7,414","13,090","6,047",,168,,,344,709,,"11,858",,596,"6,193",-742,,0.90,,,69,,80,149,308,210,246,"13,079","7,032",0.03,0.08
IID,22Dec2020,Pacific,N,"7,405","7,440","12,802","5,700",,114,,,356,622,,"11,701",,591,"5,777",-668,,0.91,,,47,,78,125,296,188,234,"12,793","7,093",0.02,0.07
IID,23Dec2020,Pacific,N,"7,405","7,539","12,866","5,577",,135,,,284,367,,"12,073",,258,"6,157",-838,,0.91,,,56,,79,134,320,209,245,"12,859","7,282",0.02,0.07
IID,24Dec2020,Pacific,N,"6,962","7,454","13,411","6,069",,87,,,167,252,,"12,902",,462,"6,366",-759,,0.91,,,36,,82,118,276,185,208,"13,408","7,339",0.02,0.06
IID,25Dec2020,Pacific,N,"6,516","6,541","13,835","7,698",,0,,,14,890,,"12,920",,413,"7,915",-630,,,,,0,,85,85,288,201,173,"13,824","6,126",0.01,0.06
IID,26Dec2020,Pacific,N,"6,573","6,808","14,028","7,620",,0,,,6,882,,"13,130",,837,"7,270",-487,,,,,0,,87,87,268,186,169,"14,018","6,398",0.01,0.06
IID,27Dec2020,Pacific,N,"6,502","6,816","12,883","6,247",,300,,,49,512,,"12,014",,461,"6,395",-609,,0.91,,,123,,78,201,240,220,221,"12,875","6,628",0.03,0.07
IID,28Dec2020,Pacific,N,"7,305","7,380","13,054","5,913",,0,,,303,517,,"12,226",,707,"5,813",-607,,,,,0,,81,81,234,150,165,"13,046","7,133",0.01,0.05
IID,29Dec2020,Pacific,N,"7,432","7,441","13,254","6,093",,52,,,385,692,,"12,114",,390,"5,940",-237,,0.90,,,21,,81,103,140,112,131,"13,243","7,150",0.02,0.04
IID,30Dec2020,Pacific,N,"7,328","7,462","13,203","6,049",,0,,,395,737,,"12,060",,686,"5,536",-173,,,,,0,,81,81,138,101,118,"13,192","7,143",0.01,0.04
IID,31Dec2020,Pacific,N,"7,578","7,467","14,124","7,048",,0,,,185,858,,"13,071",,428,"6,381",239,,,,,0,,87,87,99,88,98,"14,114","7,066",0.01,0.03
IID,01Jan2021,Pacific,N,"7,031","6,529","13,674","7,556",,0,,,19,778,,"12,866",,619,"7,234",-297,,,,,0,,91,91,181,143,129,"13,663","6,107",0.01,0.05
IID,02Jan2021,Pacific,N,"7,028","6,809","13,934","7,467",,182,,,11,811,,"12,920",,608,"7,380",-521,,1.04,,,86,,92,177,242,220,199,"13,924","6,457",0.03,0.07
IID,03Jan2021,Pacific,N,"6,827","6,615","13,230","6,878",,134,,,4,818,,"12,264",,558,"6,678",-358,,1.04,,,63,,87,150,195,168,177,"13,220","6,342",0.03,0.06
IID,04Jan2021,Pacific,N,"7,369","7,324","10,043","2,841",,0,,,357,871,,"8,815",,674,"3,045",-878,,,,,0,,67,67,309,122,253,"10,043","7,202",0.01,0.08
IID,05Jan2021,Pacific,N,"7,324","7,207","10,360","3,534",,172,,,404,895,,"8,889",,575,"3,903",-944,,1.04,,,81,,68,149,325,167,307,"10,360","6,826",0.03,0.10
IID,06Jan2021,Pacific,N,"7,321","7,241","10,450","3,510",,146,,,354,689,,"9,261",,564,"4,042","-1,096",,1.04,,,69,,69,138,409,207,339,"10,450","6,940",0.03,0.11
IID,07Jan2021,Pacific,N,"7,378","7,275","10,912","3,961",,190,,,375,781,,"9,556",,447,"4,261",-747,,1.03,,,89,,71,160,302,170,292,"10,902","6,941",0.03,0.09
IID,08Jan2021,Pacific,N,"7,282","7,226","10,863","3,978",,60,,,438,640,,"9,716",,552,"4,020",-594,,1.03,,,28,,72,100,247,128,219,"10,854","6,876",0.02,0.07
IID,09Jan2021,Pacific,N,"6,851","6,757","11,022","4,670",,0,,,268,914,,"9,829",,586,"4,755",-671,,,,,0,,73,73,263,138,199,"11,011","6,341",0.01,0.07
IID,10Jan2021,Pacific,N,"6,673","6,422","10,698","4,650",,0,,,0,806,,"9,881",,619,"4,601",-570,,,,,0,,71,71,222,121,173,"10,687","6,037",0.01,0.06
IID,11Jan2021,Pacific,N,"7,278","7,178","11,298","4,530",,153,,,208,932,,"9,994",,"1,022","4,095",-587,,1.04,,,72,,74,146,241,148,239,"11,287","6,757",0.03,0.08
IID,12Jan2021,Pacific,N,"7,452","7,271","11,653","4,759",,379,,,415,813,,"10,036",,985,"4,474",-700,,1.04,,,178,,75,253,263,216,300,"11,643","6,884",0.05,0.10
IID,13Jan2021,Pacific,N,"7,236","7,305","11,717","4,396",,306,,,462,845,,"10,082",,"1,063","4,041",-708,,1.04,,,145,,76,221,294,210,305,"11,695","7,299",0.04,0.09
IID,14Jan2021,Pacific,N,"7,348","7,207","11,368","4,138",,335,,,447,767,,"9,797",,"1,061","4,005",-928,,1.04,,,158,,73,232,347,233,346,"11,346","7,208",0.05,0.11
IID,15Jan2021,Pacific,N,"7,415","7,153","11,273","4,100",,290,,,407,860,,"9,693",,958,"4,076",-934,,1.04,,,137,,73,210,340,217,333,"11,250","7,150",0.04,0.10
IID,16Jan2021,Pacific,N,"6,994","6,719","11,285","4,549",,135,,,334,923,,"9,870",,820,"4,456",-727,,1.04,,,64,,74,138,275,173,240,"11,262","6,713",0.03,0.08
IID,17Jan2021,Pacific,N,"6,584","6,342","11,076","4,722",,4,,,242,936,,"9,872",,654,"4,543",-475,,1.04,,,2,,74,75,207,121,161,"11,054","6,332",0.02,0.06
IID,18Jan2021,Pacific,N,"7,216","6,897","11,204","4,281",,77,,,373,831,,"9,903",,652,"4,618",-989,,1.04,,,36,,74,110,352,194,268,"11,184","6,903",0.02,0.09
IID,19Jan2021,Pacific,N,"7,333","7,024","11,046","4,021",,585,,,286,336,,"9,828",,603,"4,320",-902,,1.04,,,275,,70,345,305,263,387,"11,035","7,014",0.07,0.12
IID,20Jan2021,Pacific,N,"7,019","6,977","11,208","4,229",,"1,393",,,152,202,,"9,458",,526,"4,808","-1,105",,1.04,,,658,,65,724,390,481,633,"11,205","6,976",0.14,0.20
IID,21Jan2021,Pacific,N,"7,052","6,877","10,842","3,962",,"2,104",,,0,687,,"8,027",,373,"4,382",-793,,1.04,,,992,,58,"1,050",298,555,794,"10,818","6,856",0.21,0.26
IID,22Jan2021,Pacific,N,"6,981","6,954","10,640","3,676",,"2,114",,,0,810,,"7,693",,141,"4,327",-792,,1.04,,,996,,57,"1,053",283,530,805,"10,617","6,941",0.22,0.26
IID,23Jan2021,Pacific,N,"6,553","6,690","11,137","4,437",,"2,423",,,0,643,,"8,051",,222,"5,008",-793,,1.04,,,"1,146",,58,"1,204",309,663,850,"11,117","6,680",0.24,0.28
IID,24Jan2021,Pacific,N,"6,310","6,292","11,534","5,228",,"2,106",,,0,957,,"8,457",,213,"5,250",-235,,1.04,,,993,,63,"1,056",209,595,670,"11,520","6,292",0.20,0.23
IID,25Jan2021,Pacific,N,"7,171","7,113","11,521","4,400",,"2,242",,,0,644,,"8,614",,49,"5,212",-861,,1.04,,,"1,058",,62,"1,120",317,614,822,"11,500","7,100",0.21,0.26
IID,26Jan2021,Pacific,N,"7,146","7,411","11,432","3,987",,"2,163",,,0,"1,136",,"8,100",,0,"4,623",-636,,1.04,,,"1,017",,62,"1,078",330,550,858,"11,399","7,412",0.21,0.26
IID,27Jan2021,Pacific,N,"7,335","7,328","11,678","4,353",,"2,047",,,0,"1,117",,"8,482",,0,"5,243",-890,,1.04,,,963,,64,"1,027",338,563,802,"11,646","7,293",0.19,0.24
IID,28Jan2021,Pacific,N,"7,157","7,268","11,791","4,495",,"2,262",,,0,820,,"8,684",,0,"5,169",-674,,1.04,,,"1,067",,63,"1,130",311,603,839,"11,766","7,271",0.21,0.25
IID,29Jan2021,Pacific,N,"7,335","7,108","11,313","4,198",,"2,049",,,0,547,,"8,692",,0,"4,949",-751,,1.04,,,970,,62,"1,031",309,556,784,"11,288","7,090",0.20,0.24
IID,30Jan2021,Pacific,N,"6,659","6,605","11,934","5,319",,"2,062",,,0,"1,029",,"8,809",,258,"5,715",-654,,1.04,,,977,,66,"1,043",311,642,712,"11,900","6,581",0.19,0.24
IID,31Jan2021,Pacific,N,"6,431","6,325","11,658","5,324",,"2,151",,,0,710,,"8,773",,342,"5,641",-659,,1.04,,,"1,017",,63,"1,080",284,663,701,"11,634","6,310",0.20,0.24
IID,01Feb2021,Pacific,N,"6,999","6,922","11,310","4,375",,"2,081",,,220,328,,"8,672",,372,"5,342","-1,339",,1.04,,,980,,61,"1,041",559,719,880,"11,301","6,926",0.20,0.28
IID,02Feb2021,Pacific,N,"7,104","6,963","11,451","4,482",,"2,019",,,248,601,,"8,562",,428,"5,152","-1,098",,1.04,,,954,,63,"1,017",434,647,804,"11,430","6,948",0.20,0.26
IID,03Feb2021,Pacific,N,"7,158","7,049","11,672","4,612",,"2,067",,,289,756,,"8,531",,540,"4,896",-824,,1.05,,,981,,64,"1,045",331,600,775,"11,643","7,031",0.20,0.24
IID,04Feb2021,Pacific,N,"7,124","6,923","12,140","5,207",,"1,973",,,333,"1,013",,"8,786",,494,"5,362",-649,,1.04,,,934,,67,"1,002",283,589,696,"12,105","6,898",0.18,0.22
IID,05Feb2021,Pacific,N,"7,065","6,950","12,462","5,501",,"1,995",,,378,"1,195",,"8,858",,542,"5,593",-634,,1.04,,,942,,69,"1,011",287,606,692,"12,426","6,925",0.18,0.22
IID,06Feb2021,Pacific,N,"6,553","6,435","12,246","5,796",,"1,940",,,337,"1,208",,"8,726",,483,"6,003",-690,,1.04,,,918,,68,986,351,670,667,"12,211","6,415",0.18,0.23
IID,07Feb2021,Pacific,N,"6,328","6,197","12,365","6,148",,"2,059",,,287,"1,174",,"8,809",,516,"6,192",-560,,1.04,,,970,,68,"1,038",280,683,635,"12,329","6,181",0.19,0.23
IID,08Feb2021,Pacific,N,"7,032","6,889","12,260","5,360",,"1,947",,,361,"1,222",,"8,730",,413,"5,992","-1,045",,1.03,,,914,,69,982,366,640,708,"12,260","6,900",0.18,0.23
IID,09Feb2021,Pacific,N,"7,029","7,158","11,958","4,777",,"2,275",,,478,593,,"8,612",,230,"5,323",-776,,1.03,,,"1,065",,64,"1,129",270,612,787,"11,958","7,181",0.21,0.24
IID,10Feb2021,Pacific,N,"7,016","7,098","13,231","6,202",,"1,917",,,487,"1,128",,"9,699",,221,"6,704",-723,,1.03,,,896,,75,971,270,610,631,"13,231","7,029",0.16,0.20
IID,11Feb2021,Pacific,N,"7,217","7,203","14,616","7,370",,"1,958",,,496,"1,082",,"11,046",,291,"7,938",-859,,1.03,,,914,,84,998,309,691,617,"14,582","7,212",0.15,0.19
IID,12Feb2021,Pacific,N,"7,078","7,092","15,463","8,358",,"2,017",,,490,"1,000",,"11,924",,269,"8,612",-523,,1.03,,,943,,89,"1,032",255,721,566,"15,431","7,073",0.15,0.18
IID,13Feb2021,Pacific,N,"6,254","6,602","15,412","8,788",,"2,122",,,436,738,,"12,093",,337,"8,018",433,,1.03,,,992,,88,"1,081",55,651,485,"15,389","6,601",0.15,0.16
IID,14Feb2021,Pacific,N,"6,254","6,180","15,145","8,950",,"2,122",,,275,640,,"12,075",,333,"8,134",483,,1.03,,,992,,87,"1,078",48,663,463,"15,112","6,162",0.16,0.17
IID,15Feb2021,Pacific,N,"6,947","6,940","14,706","7,751",,"2,148",,,520,496,,"11,523",,-95,"7,569",277,,1.03,,,"1,005",,84,"1,088",88,626,551,"14,687","6,936",0.16,0.18
IID,16Feb2021,Pacific,N,"7,059","7,058","15,150","8,078",,"2,072",,,624,"1,131",,"11,290",,136,"7,509",433,,1.03,,,971,,87,"1,058",81,614,525,"15,117","7,039",0.15,0.16
IID,17Feb2021,Pacific,N,"6,979","7,013","15,137","8,115",,"1,949",,,670,"1,106",,"11,373",,397,"7,259",459,,1.03,,,913,,88,"1,001",66,577,490,"15,098","6,983",0.15,0.15
