BA,Local date,Time zone,Generation only?,DF,D,NG,TI,NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,FPC,FPL,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
NSB,19Oct2017,Eastern,N,"1,152","1,289",0,"-1,289",,,,,,,,,,-356,-920,,,,,,,,,,,,,,,
NSB,20Oct2017,Eastern,N,"1,289","1,278",0,"-1,278",,,,,,,,,,-360,-903,,,,,,,,,,,,,,,
NSB,21Oct2017,Eastern,N,"1,278","1,286",0,"-1,286",,,,,,,,,,-583,-688,,,,,,,,,,,,,,,
NSB,22Oct2017,Eastern,N,"1,286","1,311",0,"-1,311",,,,,,,,,,-566,-736,,,,,,,,,,,,,,,
NSB,23Oct2017,Eastern,N,"1,311","1,263",0,"-1,263",,,,,,,,,,-671,-574,,,,,,,,,,,,,,,
NSB,24Oct2017,Eastern,N,"1,263","1,093",0,"-1,093",,,,,,,,,,-330,-742,,,,,,,,,,,,,,,
NSB,25Oct2017,Eastern,N,"1,093",903,0,-903,,,,,,,,,,51,-918,,,,,,,,,,,,,,,
NSB,26Oct2017,Eastern,N,903,868,0,-868,,,,,,,,,,-531,-297,,,,,,,,,,,,,,,
NSB,27Oct2017,Eastern,N,868,901,0,-901,,,,,,,,,,-474,-392,,,,,,,,,,,,,,,
NSB,28Oct2017,Eastern,N,901,960,0,-960,,,,,,,,,,-500,-430,,,,,,,,,,,,,,,
NSB,29Oct2017,Eastern,N,960,902,0,-902,,,,,,,,,,-265,-597,,,,,,,,,,,,,,,
NSB,30Oct2017,Eastern,N,902,907,0,-907,,,,,,,,,,-463,-403,,,,,,,,,,,,,,,
NSB,31Oct2017,Eastern,N,907,905,0,-905,,,,,,,,,,-241,-624,,,,,,,,,,,,,,,
NSB,01Nov2017,Eastern,N,905,920,0,-920,,,,,,,,,,-185,-704,,,,,,,,,,,,,,,
NSB,02Nov2017,Eastern,N,920,987,0,-987,,,,,,,,,,-401,-558,,,,,,,,,,,,,,,
NSB,03Nov2017,Eastern,N,987,991,0,-991,,,,,,,,,,-682,-264,,,,,,,,,,,,,,,
NSB,04Nov2017,Eastern,N,991,993,0,-993,,,,,,,,,,-416,-593,,,,,,,,,,,,,,,
NSB,05Nov2017,Eastern,N,"1,031","1,140",0,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,06Nov2017,Eastern,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,07Nov2017,Eastern,N,,,,,,,,,,,,,,-500,-543,,,,,,,,,,,,,,,
NSB,08Nov2017,Eastern,N,,"1,004",0,"-1,004",,,,,,,,,,-461,-562,,,,,,,,,,,,,,,
NSB,09Nov2017,Eastern,N,"1,004",999,0,-999,,,,,,,,,,-414,-602,,,,,,,,,,,,,,,
NSB,10Nov2017,Eastern,N,999,891,0,-891,,,,,,,,,,-380,-518,,,,,,,,,,,,,,,
NSB,11Nov2017,Eastern,N,891,946,0,-946,,,,,,,,,,-388,-558,,,,,,,,,,,,,,,
NSB,12Nov2017,Eastern,N,946,"1,019",0,"-1,019",,,,,,,,,,-104,-931,,,,,,,,,,,,,,,
NSB,13Nov2017,Eastern,N,"1,019",984,0,-984,,,,,,,,,,-840,-156,,,,,,,,,,,,,,,
NSB,14Nov2017,Eastern,N,984,927,0,-927,,,,,,,,,,-678,-259,,,,,,,,,,,,,,,
NSB,15Nov2017,Eastern,N,927,887,0,-887,,,,,,,,,,-688,-207,,,,,,,,,,,,,,,
NSB,16Nov2017,Eastern,N,887,859,0,-859,,,,,,,,,,-387,-479,,,,,,,,,,,,,,,
NSB,17Nov2017,Eastern,N,859,863,0,-863,,,,,,,,,,-246,-623,,,,,,,,,,,,,,,
NSB,18Nov2017,Eastern,N,863,881,0,-881,,,,,,,,,,-311,-581,,,,,,,,,,,,,,,
NSB,19Nov2017,Eastern,N,881,875,0,-875,,,,,,,,,,-270,-616,,,,,,,,,,,,,,,
NSB,20Nov2017,Eastern,N,875,872,0,-872,,,,,,,,,,-438,-442,,,,,,,,,,,,,,,
NSB,21Nov2017,Eastern,N,872,892,0,-892,,,,,,,,,,-598,-303,,,,,,,,,,,,,,,
NSB,22Nov2017,Eastern,N,892,944,0,-944,,,,,,,,,,-636,-320,,,,,,,,,,,,,,,
NSB,23Nov2017,Eastern,N,944,945,0,-945,,,,,,,,,,-581,-370,,,,,,,,,,,,,,,
NSB,24Nov2017,Eastern,N,945,854,0,-854,,,,,,,,,,-480,-382,,,,,,,,,,,,,,,
NSB,25Nov2017,Eastern,N,854,846,0,-846,,,,,,,,,,-307,-544,,,,,,,,,,,,,,,
NSB,26Nov2017,Eastern,N,846,853,0,-853,,,,,,,,,,-291,-569,,,,,,,,,,,,,,,
NSB,27Nov2017,Eastern,N,853,869,0,-869,,,,,,,,,,-653,-223,,,,,,,,,,,,,,,
NSB,28Nov2017,Eastern,N,869,892,0,-892,,,,,,,,,,-429,-473,,,,,,,,,,,,,,,
NSB,29Nov2017,Eastern,N,892,950,0,-950,,,,,,,,,,-449,-515,,,,,,,,,,,,,,,
NSB,30Nov2017,Eastern,N,950,937,0,-937,,,,,,,,,,-580,-368,,,,,,,,,,,,,,,
NSB,01Dec2017,Eastern,N,937,920,0,-920,,,,,,,,,,-608,-324,,,,,,,,,,,,,,,
NSB,02Dec2017,Eastern,N,920,922,0,-922,,,,,,,,,,-525,-407,,,,,,,,,,,,,,,
NSB,03Dec2017,Eastern,N,922,894,0,-894,,,,,,,,,,-457,-448,,,,,,,,,,,,,,,
NSB,04Dec2017,Eastern,N,894,916,0,-916,,,,,,,,,,-531,-398,,,,,,,,,,,,,,,
NSB,05Dec2017,Eastern,N,916,933,0,-933,,,,,,,,,,-547,-400,,,,,,,,,,,,,,,
NSB,06Dec2017,Eastern,N,933,988,0,-988,,,,,,,,,,-531,-474,,,,,,,,,,,,,,,
NSB,07Dec2017,Eastern,N,988,890,0,-890,,,,,,,,,,-793,-105,,,,,,,,,,,,,,,
NSB,08Dec2017,Eastern,N,890,926,0,-926,,,,,,,,,,-677,-262,,,,,,,,,,,,,,,
NSB,09Dec2017,Eastern,N,926,913,0,-913,,,,,,,,,,-697,-226,,,,,,,,,,,,,,,
NSB,10Dec2017,Eastern,N,913,"1,180",0,"-1,180",,,,,,,,,,-750,-445,,,,,,,,,,,,,,,
NSB,11Dec2017,Eastern,N,"1,180","1,274",0,"-1,274",,,,,,,,,,-821,-468,,,,,,,,,,,,,,,
NSB,12Dec2017,Eastern,N,"1,274","1,143",0,"-1,143",,,,,,,,,,-592,-561,,,,,,,,,,,,,,,
NSB,13Dec2017,Eastern,N,"1,143","1,140",0,"-1,140",,,,,,,,,,-860,-293,,,,,,,,,,,,,,,
NSB,14Dec2017,Eastern,N,"1,140","1,107",0,"-1,107",,,,,,,,,,-843,-271,,,,,,,,,,,,,,,
NSB,15Dec2017,Eastern,N,"1,107",892,0,-892,,,,,,,,,,-721,-177,,,,,,,,,,,,,,,
NSB,16Dec2017,Eastern,N,892,891,0,-891,,,,,,,,,,-691,-207,,,,,,,,,,,,,,,
NSB,17Dec2017,Eastern,N,891,908,0,-908,,,,,,,,,,-643,-272,,,,,,,,,,,,,,,
NSB,18Dec2017,Eastern,N,908,923,0,-923,,,,,,,,,,-595,-342,,,,,,,,,,,,,,,
NSB,19Dec2017,Eastern,N,923,952,0,-952,,,,,,,,,,-612,-354,,,,,,,,,,,,,,,
NSB,20Dec2017,Eastern,N,952,939,0,-939,,,,,,,,,,-630,-322,,,,,,,,,,,,,,,
NSB,21Dec2017,Eastern,N,939,948,0,-948,,,,,,,,,,-547,-414,,,,,,,,,,,,,,,
NSB,22Dec2017,Eastern,N,948,892,0,-892,,,,,,,,,,-485,-417,,,,,,,,,,,,,,,
NSB,23Dec2017,Eastern,N,892,926,0,-926,,,,,,,,,,-348,-591,,,,,,,,,,,,,,,
NSB,24Dec2017,Eastern,N,926,941,0,-941,,,,,,,,,,-345,-609,,,,,,,,,,,,,,,
NSB,25Dec2017,Eastern,N,941,853,0,-853,,,,,,,,,,-416,-441,,,,,,,,,,,,,,,
NSB,26Dec2017,Eastern,N,853,903,0,-903,,,,,,,,,,-551,-361,,,,,,,,,,,,,,,
NSB,27Dec2017,Eastern,N,903,893,0,-893,,,,,,,,,,-676,-227,,,,,,,,,,,,,,,
NSB,28Dec2017,Eastern,N,893,898,0,-898,,,,,,,,,,-872,-36,,,,,,,,,,,,,,,
NSB,29Dec2017,Eastern,N,898,"1,031",0,"-1,031",,,,,,,,,,-932,-118,,,,,,,,,,,,,,,
NSB,30Dec2017,Eastern,N,"1,031","1,134",0,"-1,134",,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,31Dec2017,Eastern,N,"1,134","1,134",0,,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,01Jan2018,Eastern,N,"1,156","1,164",0,"-1,164",,,,,,,,,,-940,-252,,,,,,,,,,,,,,,
NSB,02Jan2018,Eastern,N,"1,164","1,400",0,"-1,400",,,,,,,,,,"-1,127",-305,,,,,,,,,,,,,,,
NSB,03Jan2018,Eastern,N,"1,400","1,440",0,"-1,440",,,,,,,,,,"-1,066",-413,,,,,,,,,,,,,,,
NSB,04Jan2018,Eastern,N,"1,440","1,964",0,"-1,964",,,,,,,,,,"-1,464",-539,,,,,,,,,,,,,,,
NSB,05Jan2018,Eastern,N,"1,964","1,923",0,"-1,923",,,,,,,,,,"-1,160",-803,,,,,,,,,,,,,,,
NSB,06Jan2018,Eastern,N,"1,923","1,778",0,"-1,778",,,,,,,,,,"-1,181",-633,,,,,,,,,,,,,,,
NSB,07Jan2018,Eastern,N,"1,778","1,423",0,"-1,423",,,,,,,,,,"-1,155",-285,,,,,,,,,,,,,,,
NSB,08Jan2018,Eastern,N,"1,423","1,116",0,"-1,116",,,,,,,,,,"-1,042",-87,,,,,,,,,,,,,,,
NSB,09Jan2018,Eastern,N,"1,116",982,0,-982,,,,,,,,,,"-1,074",83,,,,,,,,,,,,,,,
NSB,10Jan2018,Eastern,N,982,907,0,-907,,,,,,,,,,-866,-49,,,,,,,,,,,,,,,
NSB,11Jan2018,Eastern,N,907,900,0,-900,,,,,,,,,,-789,-123,,,,,,,,,,,,,,,
NSB,12Jan2018,Eastern,N,900,911,0,-911,,,,,,,,,,-649,-271,,,,,,,,,,,,,,,
NSB,13Jan2018,Eastern,N,911,933,0,-933,,,,,,,,,,-679,-257,,,,,,,,,,,,,,,
NSB,14Jan2018,Eastern,N,933,"1,374",0,"-1,374",,,,,,,,,,-851,-538,,,,,,,,,,,,,,,
NSB,15Jan2018,Eastern,N,"1,374","1,272",0,"-1,272",,,,,,,,,,"-1,041",-242,,,,,,,,,,,,,,,
NSB,16Jan2018,Eastern,N,"1,272","1,152",0,"-1,152",,,,,,,,,,"-1,126",-30,,,,,,,,,,,,,,,
NSB,17Jan2018,Eastern,N,"1,152","1,162",0,"-1,162",,,,,,,,,,"-1,073",-80,,,,,,,,,,,,,,,
NSB,18Jan2018,Eastern,N,"1,162","1,953",0,"-1,953",,,,,,,,,,"-1,335",-615,,,,,,,,,,,,,,,
NSB,19Jan2018,Eastern,N,"1,953","1,750",0,"-1,750",,,,,,,,,,"-1,272",-475,,,,,,,,,,,,,,,
NSB,20Jan2018,Eastern,N,"1,750","1,380",0,"-1,380",,,,,,,,,,-800,-590,,,,,,,,,,,,,,,
NSB,21Jan2018,Eastern,N,"1,380","1,053",0,"-1,053",,,,,,,,,,-511,-549,,,,,,,,,,,,,,,
NSB,22Jan2018,Eastern,N,"1,053",973,0,-973,,,,,,,,,,-631,-355,,,,,,,,,,,,,,,
NSB,23Jan2018,Eastern,N,973,901,0,-901,,,,,,,,,,-635,-282,,,,,,,,,,,,,,,
NSB,24Jan2018,Eastern,N,901,932,0,-932,,,,,,,,,,-663,-273,,,,,,,,,,,,,,,
NSB,25Jan2018,Eastern,N,932,"1,051",0,"-1,051",,,,,,,,,,-511,-550,,,,,,,,,,,,,,,
NSB,26Jan2018,Eastern,N,"1,051",949,0,-949,,,,,,,,,,-513,-446,,,,,,,,,,,,,,,
NSB,27Jan2018,Eastern,N,949,889,0,-889,,,,,,,,,,-217,-681,,,,,,,,,,,,,,,
NSB,28Jan2018,Eastern,N,889,888,0,-888,,,,,,,,,,-192,-710,,,,,,,,,,,,,,,
NSB,29Jan2018,Eastern,N,888,900,0,-900,,,,,,,,,,-329,-583,,,,,,,,,,,,,,,
NSB,30Jan2018,Eastern,N,900,"1,143",0,"-1,143",,,,,,,,,,-622,-522,,,,,,,,,,,,,,,
NSB,31Jan2018,Eastern,N,"1,143","1,176",0,"-1,176",,,,,,,,,,-791,-388,,,,,,,,,,,,,,,
NSB,01Feb2018,Eastern,N,"1,176","1,048",0,"-1,048",,,,,,,,,,-696,-362,,,,,,,,,,,,,,,
NSB,02Feb2018,Eastern,N,"1,048",939,0,-939,,,,,,,,,,-675,-272,,,,,,,,,,,,,,,
NSB,03Feb2018,Eastern,N,939,968,0,-968,,,,,,,,,,-715,-264,,,,,,,,,,,,,,,
NSB,04Feb2018,Eastern,N,968,918,0,-918,,,,,,,,,,-486,-447,,,,,,,,,,,,,,,
NSB,05Feb2018,Eastern,N,918,894,0,-894,,,,,,,,,,-780,-119,,,,,,,,,,,,,,,
NSB,06Feb2018,Eastern,N,894,956,0,-956,,,,,,,,,,-838,-130,,,,,,,,,,,,,,,
NSB,07Feb2018,Eastern,N,956,917,0,-917,,,,,,,,,,-621,-309,,,,,,,,,,,,,,,
NSB,08Feb2018,Eastern,N,917,885,0,-885,,,,,,,,,,-656,-240,,,,,,,,,,,,,,,
NSB,09Feb2018,Eastern,N,885,929,0,-929,,,,,,,,,,-834,-108,,,,,,,,,,,,,,,
NSB,10Feb2018,Eastern,N,929,964,0,-964,,,,,,,,,,-591,-388,,,,,,,,,,,,,,,
NSB,11Feb2018,Eastern,N,964,"1,026",0,"-1,026",,,,,,,,,,-651,-392,,,,,,,,,,,,,,,
NSB,12Feb2018,Eastern,N,"1,026","1,092",0,"-1,092",,,,,,,,,,-742,-369,,,,,,,,,,,,,,,
NSB,13Feb2018,Eastern,N,"1,092",958,0,-958,,,,,,,,,,-903,-68,,,,,,,,,,,,,,,
NSB,14Feb2018,Eastern,N,958,895,0,-895,,,,,,,,,,"-1,024",118,,,,,,,,,,,,,,,
NSB,15Feb2018,Eastern,N,895,910,0,-910,,,,,,,,,,"-1,200",278,,,,,,,,,,,,,,,
NSB,16Feb2018,Eastern,N,910,957,0,-957,,,,,,,,,,-961,-13,,,,,,,,,,,,,,,
NSB,17Feb2018,Eastern,N,957,945,0,-945,,,,,,,,,,-702,-261,,,,,,,,,,,,,,,
NSB,18Feb2018,Eastern,N,945,929,0,-929,,,,,,,,,,-588,-353,,,,,,,,,,,,,,,
NSB,19Feb2018,Eastern,N,929,"1,024",0,"-1,024",,,,,,,,,,-854,-189,,,,,,,,,,,,,,,
NSB,20Feb2018,Eastern,N,"1,024","1,082",0,"-1,082",,,,,,,,,,-897,-205,,,,,,,,,,,,,,,
NSB,21Feb2018,Eastern,N,"1,082","1,115",0,"-1,115",,,,,,,,,,"-1,067",-70,,,,,,,,,,,,,,,
NSB,22Feb2018,Eastern,N,"1,115","1,098",0,"-1,098",,,,,,,,,,-531,-587,,,,,,,,,,,,,,,
NSB,23Feb2018,Eastern,N,"1,098","1,062",0,"-1,062",,,,,,,,,,-846,-236,,,,,,,,,,,,,,,
NSB,24Feb2018,Eastern,N,"1,062","1,053",0,"-1,053",,,,,,,,,,-997,-75,,,,,,,,,,,,,,,
NSB,25Feb2018,Eastern,N,"1,053","1,070",0,"-1,070",,,,,,,,,,-900,-190,,,,,,,,,,,,,,,
NSB,26Feb2018,Eastern,N,"1,070","1,152",0,"-1,152",,,,,,,,,,"-1,143",-35,,,,,,,,,,,,,,,
NSB,27Feb2018,Eastern,N,"1,152","1,041",0,"-1,041",,,,,,,,,,-927,-131,,,,,,,,,,,,,,,
NSB,28Feb2018,Eastern,N,"1,041",994,0,-994,,,,,,,,,,-982,-29,,,,,,,,,,,,,,,
NSB,01Mar2018,Eastern,N,994,"1,105",0,"-1,105",,,,,,,,,,-822,-303,,,,,,,,,,,,,,,
NSB,02Mar2018,Eastern,N,"1,105",971,0,-971,,,,,,,,,,-799,-186,,,,,,,,,,,,,,,
NSB,03Mar2018,Eastern,N,971,887,0,-887,,,,,,,,,,-903,10,,,,,,,,,,,,,,,
NSB,04Mar2018,Eastern,N,887,948,0,-948,,,,,,,,,,-898,-57,,,,,,,,,,,,,,,
NSB,05Mar2018,Eastern,N,948,953,0,-953,,,,,,,,,,-962,3,,,,,,,,,,,,,,,
NSB,06Mar2018,Eastern,N,953,940,0,-940,,,,,,,,,,-910,-39,,,,,,,,,,,,,,,
NSB,07Mar2018,Eastern,N,940,891,0,-891,,,,,,,,,,-777,-122,,,,,,,,,,,,,,,
NSB,08Mar2018,Eastern,N,891,967,0,-967,,,,,,,,,,-906,-68,,,,,,,,,,,,,,,
NSB,09Mar2018,Eastern,N,967,"1,070",0,"-1,070",,,,,,,,,,"-1,111",35,,,,,,,,,,,,,,,
NSB,10Mar2018,Eastern,N,"1,070","1,027",0,"-1,027",,,,,,,,,,-603,-424,,,,,,,,,,,,,,,
NSB,11Mar2018,Eastern,N,996,881,0,-881,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,12Mar2018,Eastern,N,,916,0,,,,,,,,,,,"-1,155",270,,,,,,,,,,,,,,,
NSB,13Mar2018,Eastern,N,,999,0,-999,,,,,,,,,,"-1,227",228,,,,,,,,,,,,,,,
NSB,14Mar2018,Eastern,N,999,"1,071",0,"-1,071",,,,,,,,,,"-1,140",68,,,,,,,,,,,,,,,
NSB,15Mar2018,Eastern,N,"1,071","1,135",0,"-1,135",,,,,,,,,,"-1,023",-112,,,,,,,,,,,,,,,
NSB,16Mar2018,Eastern,N,"1,135","1,093",0,"-1,093",,,,,,,,,,-953,-140,,,,,,,,,,,,,,,
NSB,17Mar2018,Eastern,N,"1,093",977,0,-977,,,,,,,,,,-628,-349,,,,,,,,,,,,,,,
NSB,18Mar2018,Eastern,N,977,946,0,-946,,,,,,,,,,-603,-343,,,,,,,,,,,,,,,
NSB,19Mar2018,Eastern,N,946,909,0,-909,,,,,,,,,,-966,57,,,,,,,,,,,,,,,
NSB,20Mar2018,Eastern,N,909,942,0,-942,,,,,,,,,,-922,-20,,,,,,,,,,,,,,,
NSB,21Mar2018,Eastern,N,942,882,0,-882,,,,,,,,,,-819,-63,,,,,,,,,,,,,,,
NSB,22Mar2018,Eastern,N,882,986,0,-986,,,,,,,,,,-707,-279,,,,,,,,,,,,,,,
NSB,23Mar2018,Eastern,N,986,"1,047",0,"-1,047",,,,,,,,,,-916,-131,,,,,,,,,,,,,,,
NSB,24Mar2018,Eastern,N,"1,047",977,0,-977,,,,,,,,,,-694,-283,,,,,,,,,,,,,,,
NSB,25Mar2018,Eastern,N,977,963,0,-963,,,,,,,,,,-658,-305,,,,,,,,,,,,,,,
NSB,26Mar2018,Eastern,N,963,962,0,-962,,,,,,,,,,-926,-36,,,,,,,,,,,,,,,
NSB,27Mar2018,Eastern,N,962,933,0,-933,,,,,,,,,,-911,-22,,,,,,,,,,,,,,,
NSB,28Mar2018,Eastern,N,933,946,0,-946,,,,,,,,,,-894,-52,,,,,,,,,,,,,,,
NSB,29Mar2018,Eastern,N,946,"1,002",0,"-1,002",,,,,,,,,,-900,-102,,,,,,,,,,,,,,,
NSB,30Mar2018,Eastern,N,"1,002","1,061",0,"-1,061",,,,,,,,,,-824,-237,,,,,,,,,,,,,,,
NSB,31Mar2018,Eastern,N,"1,061",935,0,-935,,,,,,,,,,-706,-229,,,,,,,,,,,,,,,
NSB,01Apr2018,Eastern,N,935,943,0,-943,,,,,,,,,,-657,-286,,,,,,,,,,,,,,,
NSB,02Apr2018,Eastern,N,943,"1,034",0,"-1,034",,,,,,,,,,-783,-251,,,,,,,,,,,,,,,
NSB,03Apr2018,Eastern,N,"1,034","1,099",0,"-1,099",,,,,,,,,,-735,-364,,,,,,,,,,,,,,,
NSB,04Apr2018,Eastern,N,"1,099","1,161",0,"-1,161",,,,,,,,,,-798,-363,,,,,,,,,,,,,,,
NSB,05Apr2018,Eastern,N,"1,161",999,0,-999,,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,06Apr2018,Eastern,N,999,999,0,,,,,,,,,,,-809,-241,,,,,,,,,,,,,,,
NSB,07Apr2018,Eastern,N,,"1,088",0,"-1,088",,,,,,,,,,-765,-323,,,,,,,,,,,,,,,
NSB,08Apr2018,Eastern,N,"1,088",895,0,-895,,,,,,,,,,-651,-244,,,,,,,,,,,,,,,
NSB,09Apr2018,Eastern,N,895,"1,088",0,"-1,088",,,,,,,,,,-596,-409,,,,,,,,,,,,,,,
NSB,10Apr2018,Eastern,N,"1,088",900,0,-900,,,,,,,,,,-872,-28,,,,,,,,,,,,,,,
NSB,11Apr2018,Eastern,N,900,860,0,-860,,,,,,,,,,47,-907,,,,,,,,,,,,,,,
NSB,12Apr2018,Eastern,N,860,908,0,-908,,,,,,,,,,409,"-1,317",,,,,,,,,,,,,,,
NSB,13Apr2018,Eastern,N,908,973,0,-973,,,,,,,,,,-254,-719,,,,,,,,,,,,,,,
NSB,14Apr2018,Eastern,N,973,"1,055",0,"-1,055",,,,,,,,,,-587,-468,,,,,,,,,,,,,,,
NSB,15Apr2018,Eastern,N,"1,055","1,131",0,"-1,131",,,,,,,,,,-616,-515,,,,,,,,,,,,,,,
NSB,16Apr2018,Eastern,N,"1,131",838,0,-838,,,,,,,,,,-519,-319,,,,,,,,,,,,,,,
NSB,17Apr2018,Eastern,N,838,852,0,-852,,,,,,,,,,-493,-359,,,,,,,,,,,,,,,
NSB,18Apr2018,Eastern,N,852,931,0,-931,,,,,,,,,,-495,-436,,,,,,,,,,,,,,,
NSB,19Apr2018,Eastern,N,931,"1,033",0,"-1,033",,,,,,,,,,-568,-465,,,,,,,,,,,,,,,
NSB,20Apr2018,Eastern,N,"1,033","1,012",0,"-1,012",,,,,,,,,,-511,-501,,,,,,,,,,,,,,,
NSB,21Apr2018,Eastern,N,"1,012","1,020",0,"-1,020",,,,,,,,,,-364,-656,,,,,,,,,,,,,,,
NSB,22Apr2018,Eastern,N,"1,020",996,0,-996,,,,,,,,,,-283,-713,,,,,,,,,,,,,,,
NSB,23Apr2018,Eastern,N,996,"1,034",0,"-1,034",,,,,,,,,,-450,-584,,,,,,,,,,,,,,,
NSB,24Apr2018,Eastern,N,"1,034","1,064",0,"-1,064",,,,,,,,,,-462,-602,,,,,,,,,,,,,,,
NSB,25Apr2018,Eastern,N,"1,064","1,012",0,"-1,012",,,,,,,,,,-512,-500,,,,,,,,,,,,,,,
NSB,26Apr2018,Eastern,N,"1,012","1,028",0,"-1,028",,,,,,,,,,-652,-376,,,,,,,,,,,,,,,
NSB,27Apr2018,Eastern,N,"1,028","1,082",0,"-1,082",,,,,,,,,,-858,-224,,,,,,,,,,,,,,,
NSB,28Apr2018,Eastern,N,"1,082","1,006",0,"-1,006",,,,,,,,,,-388,-618,,,,,,,,,,,,,,,
NSB,29Apr2018,Eastern,N,"1,006","1,016",0,"-1,016",,,,,,,,,,-445,-571,,,,,,,,,,,,,,,
NSB,30Apr2018,Eastern,N,"1,016","1,038",0,"-1,038",,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,01May2018,Eastern,N,"1,038","1,038",0,,,,,,,,,,,-444,-582,,,,,,,,,,,,,,,
NSB,02May2018,Eastern,N,,"1,050",0,"-1,050",,,,,,,,,,-468,-582,,,,,,,,,,,,,,,
NSB,03May2018,Eastern,N,"1,050","1,087",0,"-1,087",,,,,,,,,,-699,-388,,,,,,,,,,,,,,,
NSB,04May2018,Eastern,N,"1,087","1,146",0,"-1,146",,,,,,,,,,-726,-420,,,,,,,,,,,,,,,
NSB,05May2018,Eastern,N,"1,146","1,129",0,"-1,129",,,,,,,,,,-583,-546,,,,,,,,,,,,,,,
NSB,06May2018,Eastern,N,"1,129",976,0,-976,,,,,,,,,,-678,-298,,,,,,,,,,,,,,,
NSB,07May2018,Eastern,N,976,"1,066",0,"-1,066",,,,,,,,,,-655,-411,,,,,,,,,,,,,,,
NSB,08May2018,Eastern,N,"1,066","1,090",0,"-1,090",,,,,,,,,,-767,-323,,,,,,,,,,,,,,,
NSB,09May2018,Eastern,N,"1,090","1,101",0,"-1,101",,,,,,,,,,-860,-241,,,,,,,,,,,,,,,
NSB,10May2018,Eastern,N,"1,101","1,120",0,"-1,120",,,,,,,,,,-740,-380,,,,,,,,,,,,,,,
NSB,11May2018,Eastern,N,"1,120","1,228",0,"-1,228",,,,,,,,,,-811,-417,,,,,,,,,,,,,,,
NSB,12May2018,Eastern,N,"1,228","1,077",0,"-1,077",,,,,,,,,,,,,,,,,,,,,,,,,,
NSB,13May2018,Eastern,N,"1,077","1,077",0,,,,,,,,,,,-768,-345,,,,,,,,,,,,,,,
NSB,14May2018,Eastern,N,,983,0,-983,,,,,,,,,,-776,-207,,,,,,,,,,,,,,,
NSB,15May2018,Eastern,N,983,"1,023",0,"-1,023",,,,,,,,,,-807,-216,,,,,,,,,,,,,,,
NSB,16May2018,Eastern,N,"1,023","1,063",0,"-1,063",,,,,,,,,,-993,-70,,,,,,,,,,,,,,,
NSB,17May2018,Eastern,N,"1,063","1,040",0,"-1,040",,,,,,,,,,-905,-135,,,,,,,,,,,,,,,
NSB,18May2018,Eastern,N,"1,040","1,110",0,"-1,110",,,,,,,,,,-958,-152,,,,,,,,,,,,,,,
NSB,19May2018,Eastern,N,"1,110","1,058",0,"-1,058",,,,,,,,,,-784,-274,,,,,,,,,,,,,,,
NSB,20May2018,Eastern,N,"1,058",988,0,-988,,,,,,,,,,-810,-178,,,,,,,,,,,,,,,
NSB,21May2018,Eastern,N,988,998,0,-998,,,,,,,,,,-852,-146,,,,,,,,,,,,,,,
NSB,22May2018,Eastern,N,998,"1,063",0,"-1,063",,,,,,,,,,"-1,055",-8,,,,,,,,,,,,,,,
NSB,23May2018,Eastern,N,"1,063","1,207",0,"-1,207",,,,,,,,,,"-1,201",-6,,,,,,,,,,,,,,,
NSB,24May2018,Eastern,N,"1,207","1,301",0,"-1,301",,,,,,,,,,"-1,212",-89,,,,,,,,,,,,,,,
NSB,25May2018,Eastern,N,"1,301","1,347",0,"-1,347",,,,,,,,,,"-1,135",-212,,,,,,,,,,,,,,,
NSB,26May2018,Eastern,N,"1,347","1,290",0,"-1,290",,,,,,,,,,"-1,092",-198,,,,,,,,,,,,,,,
NSB,27May2018,Eastern,N,"1,290","1,218",0,"-1,218",,,,,,,,,,-813,-405,,,,,,,,,,,,,,,
NSB,28May2018,Eastern,N,"1,218","1,295",0,"-1,295",,,,,,,,,,-668,-626,,,,,,,,,,,,,,,
NSB,29May2018,Eastern,N,"1,295","1,234",0,"-1,234",,,,,,,,,,-926,-308,,,,,,,,,,,,,,,
NSB,30May2018,Eastern,N,"1,234","1,149",0,"-1,149",,,,,,,,,,-866,-283,,,,,,,,,,,,,,,
NSB,31May2018,Eastern,N,"1,149","1,210",0,"-1,210",,,,,,,,,,-929,-281,,,,,,,,,,,,,,,
NSB,01Jun2018,Eastern,N,"1,210","1,304",0,"-1,304",,,,,,,,,,-888,-416,,,,,,,,,,,,,,,
