BA,Local date,Time zone,Generation only?,DF,D,NG,TI,NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,BANC,CISO,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
TIDC,12Mar2022,Pacific,N,"6,437","6,191","4,638","-1,470",,"4,515",,,119,,,,,32,"-1,502",,0.91,,,"1,854",,1,"1,855",252,116,"1,991","4,634","6,104",0.88,0.72
TIDC,13Mar2022,Pacific,N,"5,571","5,332","4,209","-1,301",,"4,090",,,115,,,,,-389,-912,,0.91,,,"1,683",,1,"1,684",209,40,"1,853","4,205","5,506",0.88,0.74
TIDC,14Mar2022,Pacific,N,"6,869","6,957","4,844","-2,030",,"4,722",,,116,,,,,-442,"-1,623",,0.91,,,"1,942",,1,"1,943",279,36,"2,185","4,838","6,903",0.89,0.70
TIDC,15Mar2022,Pacific,N,"7,295","7,254","4,638","-2,535",,"4,490",,,146,,,,,"-1,128","-1,407",,0.90,,,"1,842",,1,"1,843",322,0,"2,164","4,636","7,171",0.88,0.67
TIDC,16Mar2022,Pacific,N,"7,094","7,120","4,805","-2,227",,"4,649",,,156,,,,,"1,457","-3,714",,0.91,,,"1,914",,1,"1,915",536,414,"2,038","4,805","7,062",0.88,0.64
TIDC,17Mar2022,Pacific,N,"7,187","7,231","5,748","-1,388",,"5,584",,,163,,,,,"5,219","-6,634",,0.91,,,"2,300",,1,"2,302",933,"1,227","2,007","5,747","7,162",0.88,0.62
TIDC,18Mar2022,Pacific,N,"6,956","6,973","5,428","-1,462",,"5,233",,,195,,,,,"5,936","-7,398",,0.91,,,"2,148",,1,"2,150",900,"1,188","1,862","5,428","6,890",0.87,0.60
TIDC,19Mar2022,Pacific,N,"6,160","6,287","6,205",5,,"6,031",,,170,,,,,"7,111","-7,106",,0.90,,,"2,474",,1,"2,476","1,244","1,897","1,822","6,201","6,196",0.88,0.65
TIDC,20Mar2022,Pacific,N,"5,873","5,683","5,028",-592,,"4,856",,,171,,,,,"10,355","-10,965",,0.91,,,"2,005",,1,"2,006","1,471","2,176","1,302","5,027","5,637",0.88,0.51
TIDC,21Mar2022,Pacific,N,"6,980","6,931","4,757","-2,099",,"4,563",,,192,,,,,"6,406","-8,505",,0.91,,,"1,880",,1,"1,881","1,053","1,230","1,705","4,755","6,854",0.87,0.55
TIDC,22Mar2022,Pacific,N,"7,451","7,389","4,940","-2,366",,"4,769",,,169,,,,,"5,005","-7,371",,0.91,,,"1,965",,1,"1,966",995,980,"1,981","4,938","7,304",0.88,0.60
TIDC,23Mar2022,Pacific,N,"7,715","7,804","5,184","-2,536",,"5,001",,,182,,,,,"4,434","-6,998",,0.91,,,"2,056",,1,"2,057",966,940,"2,083","5,183","7,747",0.87,0.59
TIDC,24Mar2022,Pacific,N,"7,746","7,771","5,062","-2,631",,"4,873",,,184,,,,,"4,145","-6,807",,0.90,,,"1,997",,1,"1,998",881,833,"2,045","5,057","7,719",0.87,0.58
TIDC,25Mar2022,Pacific,N,"7,775","7,411","4,763","-2,570",,"4,574",,,188,,,,,"3,254","-5,824",,0.90,,,"1,872",,1,"1,874",831,758,"1,946","4,762","7,332",0.87,0.59
TIDC,26Mar2022,Pacific,N,"6,981","6,489","5,601",-814,,"4,975",,,620,,,,,"6,981","-7,795",,0.90,,,"2,040",,4,"2,045","1,020","1,387","1,677","5,595","6,409",0.81,0.58
TIDC,27Mar2022,Pacific,N,"6,474","5,841","6,413",630,,"4,830",,,"1,581",,,,,"9,292","-8,662",,0.90,,,"1,982",,11,"1,992","1,194","1,852","1,334","6,411","5,781",0.69,0.51
TIDC,28Mar2022,Pacific,N,"7,367","6,606","5,430","-1,099",,"4,735",,,692,,,,,"3,761","-4,885",,0.91,,,"1,946",,5,"1,951",879,984,"1,845","5,427","6,551",0.79,0.62
TIDC,29Mar2022,Pacific,N,"7,239","6,516","4,616","-1,843",,"4,255",,,360,,,,,"6,394","-8,237",,0.91,,,"1,751",,2,"1,753",926,"1,170","1,509","4,615","6,458",0.84,0.52
TIDC,30Mar2022,Pacific,N,"6,795","6,635","4,761","-1,838",,"4,296",,,465,,,,,"4,175","-6,013",,0.91,,,"1,764",,3,"1,767",637,752,"1,652","4,761","6,599",0.82,0.55
TIDC,31Mar2022,Pacific,N,"6,672","6,677","5,182","-1,455",,"4,546",,,636,,,,,"4,337","-5,792",,0.90,,,"1,858",,4,"1,862",602,831,"1,633","5,182","6,637",0.79,0.54
TIDC,01Apr2022,Pacific,N,"6,826","6,732","5,247","-1,425",,"4,736",,,515,,,,,"4,046","-5,471",,0.90,,,"1,942",,3,"1,945",584,761,"1,769","5,251","6,676",0.82,0.58
TIDC,02Apr2022,Pacific,N,"6,184","5,983","4,680","-1,269",,"4,369",,,309,,,,,"4,327","-5,596",,0.90,,,"1,787",,2,"1,789",625,894,"1,520","4,678","5,947",0.84,0.56
TIDC,03Apr2022,Pacific,N,"5,975","5,616","4,916",-660,,"4,343",,,573,,,,,"5,531","-6,191",,0.90,,,"1,781",,4,"1,784",619,"1,060","1,344","4,916","5,576",0.80,0.53
TIDC,04Apr2022,Pacific,N,"6,819","6,901","5,220","-1,641",,"4,626",,,593,,,,,"3,799","-5,440",,0.90,,,"1,890",,4,"1,894",484,680,"1,699","5,219","6,860",0.80,0.55
TIDC,05Apr2022,Pacific,N,"7,164","7,058","5,516","-1,491",,"4,828",,,686,,,,,"5,119","-6,610",,0.90,,,"1,977",,5,"1,982",722,988,"1,716","5,514","7,005",0.79,0.54
TIDC,06Apr2022,Pacific,N,"7,575","7,345","5,582","-1,722",,"4,928",,,652,,,,,"3,711","-5,433",,0.90,,,"2,021",,4,"2,026",788,867,"1,947","5,580","7,302",0.80,0.59
TIDC,07Apr2022,Pacific,N,"8,850","7,998","6,409","-1,545",,"5,367",,,"1,042",,,,,"3,513","-5,058",,0.90,,,"2,200",,7,"2,207",819,876,"2,149","6,409","7,954",0.76,0.60
TIDC,08Apr2022,Pacific,N,"8,790","8,162","5,877","-2,245",,"4,965",,,911,,,,,-218,"-2,027",,0.90,,,"2,027",,6,"2,033",857,911,"1,980","5,876","8,121",0.76,0.54
TIDC,09Apr2022,Pacific,N,"6,955","5,940","5,530",-647,,"4,954",,,575,,,,,"3,157","-3,804",,0.90,,,"2,028",,4,"2,032",447,804,"1,674","5,529","6,176",0.81,0.60
TIDC,10Apr2022,Pacific,N,"5,798","5,547","6,090",605,,"5,407",,,680,,,,,"5,624","-5,019",,0.90,,,"2,212",,5,"2,216",557,"1,291","1,483","6,087","5,482",0.80,0.60
TIDC,11Apr2022,Pacific,N,"6,910","6,747","6,073",-616,,"5,435",,,640,,,,,"4,006","-4,622",,0.90,,,"2,217",,4,"2,221",594,952,"1,863","6,075","6,691",0.81,0.61
TIDC,12Apr2022,Pacific,N,"7,032","6,890","6,735",-80,,"6,304",,,426,,,,,"6,219","-6,299",,0.90,,,"2,579",,3,"2,582","1,011","1,660","1,933","6,730","6,810",0.85,0.63
TIDC,13Apr2022,Pacific,N,"6,903","7,069","6,752",-239,,"6,625",,,133,,,,,"6,819","-7,058",,0.90,,,"2,709",,1,"2,710","1,279","1,896","2,093","6,758","6,997",0.88,0.66
TIDC,14Apr2022,Pacific,N,"6,775","7,120","5,990","-1,070",,"5,579",,,414,,,,,"6,541","-7,611",,0.90,,,"2,283",,3,"2,286","1,337","1,682","1,940","5,993","7,063",0.84,0.61
TIDC,15Apr2022,Pacific,N,"6,821","6,791","5,944",-788,,"5,302",,,645,,,,,"5,606","-6,394",,0.90,,,"2,171",,4,"2,175",965,"1,343","1,797","5,947","6,735",0.81,0.59
TIDC,16Apr2022,Pacific,N,"6,002","5,975","6,531",616,,"4,760",,,"1,770",,,,,"5,507","-4,891",,0.90,,,"1,947",,12,"1,959",618,"1,129","1,448","6,530","5,914",0.66,0.54
TIDC,17Apr2022,Pacific,N,"5,639","5,420","5,500",128,,"4,440",,,"1,056",,,,,"5,783","-5,655",,0.90,,,"1,812",,7,"1,819",705,"1,185","1,339","5,496","5,368",0.73,0.55
TIDC,18Apr2022,Pacific,N,"6,896","6,732","5,247","-1,431",,"4,253",,,998,,,,,"4,260","-5,691",,0.90,,,"1,742",,7,"1,749",868,963,"1,654","5,251","6,682",0.73,0.55
TIDC,19Apr2022,Pacific,N,"6,876","7,159","4,437","-2,688",,"3,334",,,"1,103",,,,,"2,445","-5,133",,0.91,,,"1,370",,7,"1,377",759,551,"1,585","4,437","7,125",0.68,0.49
TIDC,20Apr2022,Pacific,N,"7,058","7,127","3,366","-3,716",,"2,776",,,585,,,,,"3,963","-7,679",,0.90,,,"1,138",,4,"1,141","1,184",713,"1,612","3,361","7,077",0.75,0.50
TIDC,21Apr2022,Pacific,N,"7,083","6,959","2,240","-4,690",,"1,564",,,678,,,,,105,"-4,795",,0.90,,,641,,5,645,"1,061",213,"1,493","2,242","6,932",0.63,0.47
TIDC,22Apr2022,Pacific,N,"6,797","6,676","1,798","-4,860",,"1,352",,,446,,,,,"2,234","-7,094",,0.90,,,554,,3,557,"1,114",402,"1,269","1,798","6,658",0.68,0.42
TIDC,23Apr2022,Pacific,N,"6,067","5,822","1,586","-4,465",,"1,121",,,462,,,,,"3,593","-8,058",,0.90,,,459,,3,463,"1,146",523,"1,086","1,583","6,048",0.64,0.40
TIDC,24Apr2022,Pacific,N,"5,664","5,937","2,554","-3,346",,"2,030",,,524,,,,,"4,798","-8,144",,0.90,,,831,,3,835,"1,189",721,"1,302","2,554","5,900",0.72,0.49
TIDC,25Apr2022,Pacific,N,"7,441","7,435","2,748","-4,657",,"2,329",,,422,,,,,"2,327","-6,984",,0.90,,,951,,3,954,"1,320",535,"1,739","2,751","7,408",0.76,0.52
TIDC,26Apr2022,Pacific,N,"7,435","7,464","2,197","-5,264",,"1,823",,,378,,,,,-54,"-5,210",,0.90,,,745,,3,747,"1,147",170,"1,725","2,201","7,465",0.75,0.51
TIDC,27Apr2022,Pacific,N,"7,410","7,388","2,171","-5,198",,"1,796",,,377,,,,,"2,641","-7,839",,0.90,,,735,,3,738,"1,171",448,"1,461","2,173","7,371",0.75,0.44
TIDC,28Apr2022,Pacific,N,"7,382","7,177","2,642","-4,508",,"2,035",,,606,,,,,"2,936","-7,444",,0.90,,,834,,4,838,"1,015",414,"1,439","2,641","7,149",0.70,0.44
TIDC,29Apr2022,Pacific,N,"7,246","7,165","2,838","-4,304",,"2,107",,,729,,,,,"3,626","-7,930",,0.90,,,864,,5,868,"1,247",652,"1,463","2,836","7,140",0.68,0.45
TIDC,30Apr2022,Pacific,N,"6,555","6,427","2,360","-4,050",,"1,714",,,648,,,,,"3,466","-7,516",,0.90,,,701,,4,705,936,437,"1,204","2,362","6,412",0.66,0.41
TIDC,01May2022,Pacific,N,"6,395","5,836","1,957","-3,873",,"1,122",,,833,,,,,"3,831","-7,704",,0.90,,,459,,6,464,914,464,914,"1,955","5,828",0.52,0.35
TIDC,02May2022,Pacific,N,"7,369","7,083","2,472","-4,610",,"1,327",,,"1,145",,,,,"1,683","-6,293",,0.90,,,542,,8,550,956,398,"1,108","2,472","7,082",0.49,0.34
TIDC,03May2022,Pacific,N,"7,664","7,388","2,097","-5,278",,"1,369",,,725,,,,,"2,278","-7,556",,0.90,,,557,,5,562,"1,136",436,"1,261","2,094","7,372",0.59,0.38
TIDC,04May2022,Pacific,N,"8,314","8,183","3,062","-5,097",,"2,418",,,644,,,,,"2,969","-8,066",,0.90,,,984,,4,989,"1,396",602,"1,782","3,062","8,159",0.71,0.48
TIDC,05May2022,Pacific,N,"8,338","7,973","2,083","-5,898",,"1,481",,,602,,,,,"1,400","-7,298",,0.90,,,604,,4,608,"1,243",425,"1,426","2,083","7,981",0.64,0.39
TIDC,06May2022,Pacific,N,"7,787","7,876","2,350","-5,530",,"1,520",,,825,,,,,"2,106","-7,636",,0.90,,,619,,5,625,"1,099",412,"1,311","2,345","7,875",0.59,0.37
TIDC,07May2022,Pacific,N,"6,608","6,385","2,204","-4,204",,"1,722",,,481,,,,,"2,855","-7,059",,0.90,,,704,,3,707,769,397,"1,079","2,203","6,407",0.71,0.37
TIDC,08May2022,Pacific,N,"5,655","5,536","3,431","-2,087",,"2,678",,,754,,,,,"5,074","-7,161",,0.90,,,"1,093",,5,"1,098",679,719,"1,058","3,432","5,519",0.71,0.42
TIDC,09May2022,Pacific,N,"6,883","6,948","2,982","-3,968",,"2,445",,,533,,,,,"2,793","-6,761",,0.90,,,997,,4,"1,000",777,508,"1,269","2,978","6,946",0.74,0.40
TIDC,10May2022,Pacific,N,"7,088","7,261","3,096","-4,169",,"2,634",,,462,,,,,"3,564","-7,733",,0.90,,,"1,072",,3,"1,075",887,581,"1,381","3,096","7,265",0.77,0.42
TIDC,11May2022,Pacific,N,"7,122","7,249","3,625","-3,615",,"3,183",,,447,,,,,"3,607","-7,222",,0.90,,,"1,296",,3,"1,299",907,704,"1,502","3,630","7,245",0.79,0.46
TIDC,12May2022,Pacific,N,"7,320","7,332","3,552","-3,785",,"2,729",,,826,,,,,"2,486","-6,271",,0.90,,,"1,113",,6,"1,118",852,546,"1,425","3,555","7,340",0.69,0.43
TIDC,13May2022,Pacific,N,"7,550","7,569","3,656","-3,910",,"2,815",,,840,,,,,"3,246","-7,156",,0.90,,,"1,144",,6,"1,150",896,575,"1,470","3,655","7,565",0.69,0.43
TIDC,14May2022,Pacific,N,"7,599","7,214","3,904","-3,286",,"3,183",,,718,,,,,"3,506","-6,792",,0.90,,,"1,295",,5,"1,300",864,605,"1,559","3,901","7,187",0.73,0.48
TIDC,15May2022,Pacific,N,"7,405","7,080","3,815","-3,248",,"3,059",,,754,,,,,"2,979","-6,227",,0.90,,,"1,248",,5,"1,253",756,565,"1,444","3,813","7,061",0.72,0.45
TIDC,16May2022,Pacific,N,"7,875","7,773","3,607","-4,169",,"2,868",,,737,,,,,"2,665","-6,834",,0.90,,,"1,168",,5,"1,173",658,461,"1,370","3,605","7,774",0.72,0.39
TIDC,17May2022,Pacific,N,"8,358","8,287","4,784","-3,474",,"3,979",,,806,,,,,"4,401","-7,875",,0.90,,,"1,625",,5,"1,631",894,900,"1,625","4,785","8,259",0.75,0.43
TIDC,18May2022,Pacific,N,"9,398","9,035","6,844","-2,103",,"5,978",,,868,,,,,"5,676","-7,779",,0.90,,,"2,430",,6,"2,436","1,133","1,323","2,246","6,846","8,949",0.78,0.55
TIDC,19May2022,Pacific,N,"9,538","9,622","5,303","-4,303",,"4,490",,,813,,,,,"3,615","-7,918",,0.90,,,"1,833",,5,"1,838",961,686,"2,113","5,303","9,606",0.76,0.48
TIDC,20May2022,Pacific,N,"8,452","7,791","3,507","-4,287",,"2,846",,,662,,,,,"3,457","-7,744",,0.90,,,"1,162",,4,"1,166",916,568,"1,514","3,508","7,795",0.73,0.43
TIDC,21May2022,Pacific,N,"7,573","7,303","3,403","-3,901",,"2,753",,,650,,,,,"4,294","-8,195",,0.90,,,"1,127",,4,"1,131",961,645,"1,447","3,403","7,304",0.73,0.44
TIDC,22May2022,Pacific,N,"7,587","7,264","3,215","-4,024",,"2,809",,,406,,,,,"3,831","-7,855",,0.90,,,"1,151",,3,"1,153",903,640,"1,416","3,215","7,239",0.79,0.43
TIDC,23May2022,Pacific,N,"9,302","8,944","3,810","-5,146",,"3,207",,,597,,,,,"3,175","-8,321",,0.90,,,"1,313",,4,"1,317","1,095",626,"1,786","3,804","8,950",0.76,0.44
TIDC,24May2022,Pacific,N,"10,165","9,895","5,773","-4,087",,"4,798",,,978,,,,,"4,262","-8,349",,0.90,,,"1,967",,7,"1,974","1,395","1,006","2,362","5,776","9,863",0.75,0.53
TIDC,25May2022,Pacific,N,"10,945","10,839","6,187","-4,609",,"5,116",,,"1,070",,,,,"3,533","-8,142",,0.90,,,"2,099",,7,"2,106","1,506",876,"2,736","6,186","10,795",0.75,0.56
TIDC,26May2022,Pacific,N,"9,861","9,846","5,011","-4,793",,"4,066",,,937,,,,,93,"-4,886",,0.90,,,"1,663",,6,"1,670",958,401,"2,227","5,003","9,796",0.74,0.50
TIDC,27May2022,Pacific,N,"8,611","8,358","4,364","-3,992",,"2,931",,,"1,432",,,,,"1,454","-5,446",,0.90,,,"1,200",,10,"1,209",702,324,"1,587","4,363","8,355",0.61,0.42
TIDC,28May2022,Pacific,N,"7,275","7,060","3,619","-3,454",,"2,785",,,831,,,,,"1,546","-5,000",,0.90,,,"1,141",,6,"1,147",576,371,"1,352","3,616","7,070",0.70,0.42
TIDC,29May2022,Pacific,N,"6,370","6,142","3,579","-2,543",,"2,795",,,784,,,,,"1,069","-3,612",,0.90,,,"1,145",,5,"1,150",457,367,"1,240","3,579","6,122",0.71,0.45
TIDC,30May2022,Pacific,N,"6,522","6,789","3,280","-3,517",,"2,529",,,751,,,,,"1,724","-5,241",,0.90,,,"1,036",,5,"1,041",661,506,"1,196","3,280","6,797",0.70,0.39
TIDC,31May2022,Pacific,N,"8,286","8,344","3,557","-4,798",,"2,681",,,875,,,,,"2,247","-7,045",,0.90,,,"1,096",,6,"1,102",951,506,"1,547","3,556","8,354",0.68,0.41
TIDC,01Jun2022,Pacific,N,"9,449","9,530","4,975","-4,528",,"4,166",,,807,,,,,"2,121","-6,649",,0.90,,,"1,704",,5,"1,709","1,087",664,"2,132","4,973","9,501",0.76,0.49
TIDC,02Jun2022,Pacific,N,"9,337","9,650","5,465","-4,197",,"4,798",,,666,,,,,"1,180","-5,377",,0.90,,,"1,960",,4,"1,964",866,564,"2,266","5,464","9,661",0.79,0.52
TIDC,03Jun2022,Pacific,N,"8,360","8,922","5,520","-3,394",,"4,707",,,814,,,,,"1,613","-5,007",,0.90,,,"1,923",,5,"1,929",625,516,"2,038","5,521","8,915",0.77,0.50
TIDC,04Jun2022,Pacific,N,"7,130","7,449","5,269","-2,160",,"4,793",,,477,,,,,"4,187","-6,347",,0.90,,,"1,962",,3,"1,966",660,793,"1,833","5,270","7,430",0.82,0.54
TIDC,05Jun2022,Pacific,N,"7,765","7,706","5,683","-1,981",,"5,048",,,636,,,,,"4,278","-6,259",,0.90,,,"2,069",,4,"2,073",623,811,"1,886","5,684","7,665",0.80,0.54
TIDC,06Jun2022,Pacific,N,"8,846","8,966","5,906","-3,024",,"5,086",,,823,,,,,"1,750","-4,774",,0.90,,,"2,077",,5,"2,082",547,464,"2,166","5,909","8,933",0.78,0.53
TIDC,07Jun2022,Pacific,N,"9,806","9,558","5,079","-4,448",,"4,100",,,979,,,,,-491,"-3,957",,0.90,,,"1,673",,7,"1,679",780,564,"1,895","5,079","9,527",0.73,0.44
TIDC,08Jun2022,Pacific,N,"9,853","9,821","5,222","-4,613",,"3,453",,,"1,766",,,,,-795,"-3,818",,0.90,,,"1,410",,12,"1,422",744,338,"1,828","5,219","9,832",0.60,0.41
TIDC,09Jun2022,Pacific,N,"10,540","10,294","7,034","-3,249",,"5,399",,,"1,635",,,,,345,"-3,594",,0.90,,,"2,204",,11,"2,215",984,692,"2,506","7,034","10,283",0.69,0.54
TIDC,10Jun2022,Pacific,N,"11,637","11,339","8,154","-3,141",,"6,314",,,"1,836",,,,,"2,698","-5,839",,0.90,,,"2,572",,12,"2,584","1,345","1,070","2,859","8,150","11,291",0.70,0.56
TIDC,11Jun2022,Pacific,N,"10,904","10,271","7,082","-3,166",,"5,290",,,"1,788",,,,,"2,452","-5,618",,0.90,,,"2,158",,12,"2,170",947,748,"2,369","7,078","10,244",0.68,0.51
TIDC,12Jun2022,Pacific,N,"9,241","8,770","6,671","-2,065",,"4,890",,,"1,776",,,,,"3,084","-5,149",,0.90,,,"1,997",,12,"2,009",562,666,"1,904","6,666","8,731",0.66,0.48
TIDC,13Jun2022,Pacific,N,"8,675","8,457","6,043","-2,373",,"4,806",,,"1,231",,,,,433,"-2,806",,0.90,,,"1,965",,8,"1,974",536,594,"1,915","6,037","8,410",0.72,0.50
TIDC,14Jun2022,Pacific,N,"9,595","9,088","5,694","-3,376",,"5,082",,,611,,,,,-184,"-3,192",,0.90,,,"2,078",,4,"2,082",652,513,"2,221","5,693","9,069",0.81,0.54
TIDC,15Jun2022,Pacific,N,"10,296","10,084","6,924","-3,112",,"6,199",,,724,,,,,"2,506","-5,618",,0.90,,,"2,533",,5,"2,538","1,023",931,"2,630","6,923","10,035",0.81,0.58
TIDC,16Jun2022,Pacific,N,"9,355","9,339","5,861","-3,446",,"5,223",,,637,,,,,91,"-3,537",,0.90,,,"2,131",,4,"2,135",694,530,"2,299","5,860","9,306",0.80,0.54
TIDC,17Jun2022,Pacific,N,"7,994","8,023","5,606","-2,376",,"5,141",,,466,,,,,-348,"-2,028",,0.90,,,"2,097",,3,"2,100",406,426,"2,080","5,607","7,983",0.83,0.57
TIDC,18Jun2022,Pacific,N,"7,060","7,019","5,066","-1,915",,"4,625",,,440,,,,,744,"-2,659",,0.90,,,"1,885",,3,"1,888",391,524,"1,755","5,065","6,980",0.82,0.55
TIDC,19Jun2022,Pacific,N,"6,942","6,949","5,248","-1,662",,"4,805",,,443,,,,,"2,552","-4,214",,0.90,,,"1,959",,3,"1,962",492,650,"1,804","5,248","6,910",0.82,0.58
TIDC,20Jun2022,Pacific,N,"8,253","9,236","6,633","-2,532",,"6,104",,,528,,,,,"1,186","-3,718",,0.90,,,"2,489",,4,"2,493",598,502,"2,588","6,632","9,164",0.83,0.62
TIDC,21Jun2022,Pacific,N,"10,384","10,900","6,734","-4,112",,"5,730",,,"1,008",,,,,"2,328","-6,440",,0.90,,,"2,332",,7,"2,339","1,421",987,"2,773","6,738","10,850",0.77,0.56
TIDC,22Jun2022,Pacific,N,"11,379","10,786","6,306","-4,438",,"5,350",,,954,,,,,"1,079","-5,517",,0.90,,,"2,176",,6,"2,183","1,366",607,"2,942","6,304","10,742",0.76,0.60
TIDC,23Jun2022,Pacific,N,"11,381","11,573","6,915","-4,629",,"5,780",,,"1,131",,,,,644,"-5,273",,0.90,,,"2,358",,8,"2,365","1,208",510,"3,064","6,911","11,540",0.75,0.59
TIDC,24Jun2022,Pacific,N,"11,545","11,734","7,403","-4,293",,"6,148",,,"1,258",,,,,"1,358","-5,651",,0.90,,,"2,509",,8,"2,517","1,198",707,"3,009","7,406","11,699",0.75,0.57
TIDC,25Jun2022,Pacific,N,"10,530","10,612","6,425","-4,167",,"5,394",,,"1,029",,,,,-357,"-3,810",,0.90,,,"2,202",,7,"2,208",916,472,"2,653","6,423","10,590",0.76,0.55
TIDC,26Jun2022,Pacific,N,"9,900","9,773","6,242","-3,494",,"5,255",,,989,,,,,795,"-4,289",,0.90,,,"2,149",,7,"2,156",934,590,"2,500","6,244","9,738",0.76,0.57
TIDC,27Jun2022,Pacific,N,"10,813","11,208","7,469","-3,689",,"6,211",,,"1,262",,,,,391,"-4,080",,0.90,,,"2,535",,8,"2,543","1,146",744,"2,945","7,473","11,162",0.75,0.58
TIDC,28Jun2022,Pacific,N,"11,202","11,165","7,345","-3,785",,"5,799",,,"1,548",,,,,"-1,865","-1,920",,0.90,,,"2,365",,10,"2,376",775,359,"2,793","7,347","11,132",0.71,0.55
TIDC,29Jun2022,Pacific,N,"10,781","10,803","7,247","-3,529",,"5,747",,,"1,499",,,,,-886,"-2,643",,0.90,,,"2,348",,10,"2,358",837,595,"2,600","7,246","10,775",0.72,0.53
TIDC,30Jun2022,Pacific,N,"10,224","9,985","6,911","-3,036",,"5,483",,,"1,426",,,,,-155,"-2,881",,0.90,,,"2,241",,9,"2,251",764,593,"2,422","6,909","9,945",0.72,0.54
TIDC,01Jul2022,Pacific,N,"9,836","9,653","6,167","-3,443",,"4,865",,,"1,304",,,,,-716,"-2,727",,0.90,,,"1,985",,9,"1,994",719,544,"2,168","6,169","9,612",0.71,0.50
TIDC,02Jul2022,Pacific,N,"8,360","8,139","5,708","-2,392",,"4,410",,,"1,297",,,,,"-1,536",-856,,0.90,,,"1,800",,9,"1,809",558,672,"1,695","5,707","8,099",0.70,0.46
TIDC,03Jul2022,Pacific,N,"7,113","6,950","5,579","-1,323",,"4,381",,,"1,197",,,,,"-1,312",-11,,0.90,,,"1,789",,8,"1,797",383,639,"1,542","5,578","6,901",0.71,0.49
TIDC,04Jul2022,Pacific,N,"7,316","7,936","5,259","-2,645",,"4,394",,,864,,,,,510,"-3,155",,0.90,,,"1,795",,6,"1,800",559,667,"1,692","5,258","7,903",0.75,0.47
TIDC,05Jul2022,Pacific,N,"8,629","10,090","6,373","-3,688",,"5,095",,,"1,280",,,,,"1,234","-4,922",,0.90,,,"2,078",,9,"2,087",788,603,"2,272","6,375","10,063",0.72,0.50
TIDC,06Jul2022,Pacific,N,"9,384","9,563","6,193","-3,349",,"4,691",,,"1,504",,,,,-610,"-2,739",,0.90,,,"1,910",,10,"1,920",699,540,"2,079","6,195","9,544",0.68,0.48
TIDC,07Jul2022,Pacific,N,"9,778","9,631","6,312","-3,288",,"5,277",,,"1,034",,,,,562,"-3,850",,0.90,,,"2,145",,7,"2,152",880,738,"2,294","6,311","9,599",0.75,0.53
TIDC,08Jul2022,Pacific,N,"9,811","9,919","6,038","-4,259",,"4,896",,,"1,143",,,,,-523,"-3,736",,0.90,,,"1,991",,8,"1,999",924,549,"2,374","6,039","10,298",0.73,0.51
TIDC,09Jul2022,Pacific,N,"9,151","9,467","6,079","-3,359",,"4,864",,,"1,219",,,,,-308,"-3,051",,0.90,,,"1,978",,8,"1,986",630,459,"2,157","6,083","9,442",0.72,0.50
TIDC,10Jul2022,Pacific,N,"9,651","9,195","6,487","-2,675",,"5,367",,,"1,120",,,,,483,"-3,158",,0.90,,,"2,185",,7,"2,193",835,799,"2,229","6,487","9,162",0.75,0.54
TIDC,11Jul2022,Pacific,N,"11,156","11,635","8,826","-2,741",,"7,508",,,"1,317",,,,,"1,432","-4,173",,0.90,,,"3,056",,9,"3,065","1,159",967,"3,257","8,825","11,566",0.77,0.62
TIDC,12Jul2022,Pacific,N,"11,675","11,472","7,837","-3,576",,"7,597",,,241,,,,,-533,"-3,043",,0.90,,,"3,093",,2,"3,094","1,015",785,"3,324","7,838","11,414",0.87,0.64
TIDC,13Jul2022,Pacific,N,"10,935","10,635","6,627","-3,992",,"5,716",,,912,,,,,"-2,302","-1,690",,0.90,,,"2,327",,6,"2,333",983,567,"2,750","6,628","10,620",0.78,0.57
TIDC,14Jul2022,Pacific,N,"11,361","11,045","7,852","-3,159",,"6,096",,,"1,748",,,,,-303,"-2,856",,0.90,,,"2,483",,12,"2,495","1,154",843,"2,806","7,844","11,003",0.70,0.56
TIDC,15Jul2022,Pacific,N,"11,065","10,802","7,404","-3,375",,"5,633",,,"1,768",,,,,"-2,008","-1,367",,0.90,,,"2,294",,12,"2,306",969,602,"2,673","7,401","10,776",0.69,0.55
TIDC,16Jul2022,Pacific,N,"10,771","10,643","7,428","-3,192",,"5,910",,,"1,520",,,,,-576,"-2,616",,0.90,,,"2,407",,10,"2,417","1,226",859,"2,785","7,430","10,622",0.72,0.58
TIDC,17Jul2022,Pacific,N,"9,999","10,686","7,990","-2,654",,"6,491",,,"1,501",,,,,635,"-3,289",,0.90,,,"2,639",,10,"2,649","1,049",838,"2,860","7,992","10,646",0.73,0.59
TIDC,18Jul2022,Pacific,N,"11,309","12,149","8,472","-3,623",,"6,997",,,"1,473",,,,,"-2,360","-1,263",,0.90,,,"2,844",,10,"2,854","1,098",571,"3,381","8,470","12,093",0.74,0.62
