BA,Local date,Time zone,Generation only?,DF,D,NG,TI,NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,FMPP,FPL,GVL,NSB,SEC,SOCO,TAL,TEC,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
FPC,24Dec2019,Eastern,N,"86,273","119,914","90,978","-28,936",,"87,851",,0,338,307,,"2,482",,"-8,044","-6,239",35,258,"-10,226","-2,857","-2,156",293,,0.92,,,"36,483",0,20,"36,503","13,186",844,"48,845","90,978","119,914",0.88,0.90
FPC,25Dec2019,Eastern,N,"82,361","114,971","87,694","-27,277",,"83,843",,0,293,"1,080",,"2,478",,"-8,311","-2,693",213,146,"-8,511","-2,632","-2,571","-2,918",,0.91,,,"34,779",0,24,"34,804","12,421",158,"47,066","87,694","114,971",0.87,0.90
FPC,26Dec2019,Eastern,N,"87,704","117,126","86,007","-31,119",,"82,693",,0,135,708,,"2,471",,"-8,593","-3,930",169,96,"-9,915","-3,242","-2,518","-3,186",,0.92,,,"34,354",0,21,"34,375","13,963",143,"48,195","86,007","117,126",0.88,0.91
FPC,27Dec2019,Eastern,N,"91,137","119,172","88,350","-30,822",,"84,924",,0,182,790,,"2,454",,"-8,670","-8,295",187,226,"-10,931","-2,366","-2,587","1,614",,0.92,,,"35,317",0,21,"35,338","14,285","1,387","48,236","88,350","119,172",0.88,0.89
FPC,28Dec2019,Eastern,N,"95,762","121,046","88,909","-32,137",,"85,681",,0,397,432,,"2,399",,"-8,914","-10,003",118,328,"-11,093","-2,229","-2,447","2,103",,0.91,,,"35,555",0,20,"35,575","14,445","1,318","48,702","88,909","121,046",0.88,0.89
FPC,29Dec2019,Eastern,N,"98,181","126,613","92,160","-34,453",,"88,850",,0,354,549,,"2,407",,"-11,534","-5,925",120,85,"-10,717","-2,608","-2,633","-1,241",,0.92,,,"36,977",0,21,"36,998","14,832",195,"51,635","92,160","126,613",0.89,0.90
FPC,30Dec2019,Eastern,N,"99,532","128,118","96,367","-31,751",,"93,266",,0,436,344,,"2,321",,"-10,942","-5,518",175,161,"-10,063","-2,381","-2,649",-534,,0.92,,,"38,774",0,19,"38,793","14,319",553,"52,560","96,367","128,118",0.89,0.90
FPC,31Dec2019,Eastern,N,"87,662","115,181","83,206","-31,975",,"79,066",,0,428,"1,298",,"2,414",,"-11,327","-4,603",156,231,"-10,254","-2,338","-2,828","-1,011",,0.91,,,"32,752",0,26,"32,778","14,313",626,"46,464","83,206","115,180",0.87,0.89
FPC,01Jan2020,Eastern,N,"87,112","117,795","88,618","-29,177",,"84,646",,0,498,"1,080",,"2,394",,"-9,467","-2,639",316,307,"-10,181","-1,405","-2,392","-3,715",,0.90,,,"34,414",0,25,"34,439","13,272",264,"47,447","88,618","117,794",0.86,0.89
FPC,02Jan2020,Eastern,N,"91,206","122,269","89,353","-32,916",,"85,293",,0,489,"1,124",,"2,447",,"-10,818","-5,604",407,291,"-11,277","-2,309","-2,347","-1,259",,0.89,,,"34,498",0,25,"34,523","14,461",536,"48,448","89,353","122,269",0.85,0.87
FPC,03Jan2020,Eastern,N,"101,913","128,797","95,806","-32,991",,"92,655",,0,584,394,,"2,173",,"-10,753","-10,320",494,447,"-9,980","-1,596","-2,187",904,,0.89,,,"37,474",0,19,"37,493","14,488","1,279","50,702","95,806","128,797",0.86,0.87
FPC,04Jan2020,Eastern,N,"94,317","118,671","92,960","-25,711",,"89,329",,0,579,583,,"2,469",,"-9,148","-9,276",102,462,"-9,157",565,"-1,906","2,647",,0.89,,,"36,088",0,22,"36,111","11,541","1,789","45,863","92,960","118,671",0.86,0.85
FPC,05Jan2020,Eastern,N,"92,443","121,940","90,967","-30,973",,"86,603",,0,534,"1,311",,"2,519",,"-10,380","-8,212",356,411,"-10,083",-589,"-2,558",82,,0.89,,,"35,131",0,27,"35,158","12,725",629,"47,255","90,967","121,940",0.85,0.85
FPC,06Jan2020,Eastern,N,"106,713","141,345","102,492","-38,853",,"98,825",,0,417,"1,113",,"2,137",,"-13,677","-9,879",112,351,"-11,501","-2,055","-2,775",571,,0.89,,,"39,885",0,23,"39,908","16,439","1,010","55,337","102,492","141,345",0.86,0.86
FPC,07Jan2020,Eastern,N,"98,972","136,337","98,837","-37,500",,"94,923",,0,289,"1,041",,"2,584",,"-15,605","-10,820",663,281,"-11,931","-4,055","-2,840","6,807",,0.89,,,"38,228",0,24,"38,252","17,429","2,981","52,700","98,837","136,337",0.85,0.85
FPC,08Jan2020,Eastern,N,"101,815","133,014","97,951","-35,063",,"93,923",,0,196,"1,303",,"2,529",,"-13,861","-12,849",-320,,"-10,524","-3,103","-1,866","7,223",,0.89,,,"37,864",0,25,"37,889","15,860","2,800","50,948","97,951","133,251",0.85,0.84
FPC,09Jan2020,Eastern,N,"95,142","131,468","100,726","-30,742",,"96,895",,0,157,"1,018",,"2,656",,"-12,649","-14,398",-202,,"-9,021","-2,804","-2,366","10,698",,0.89,,,"39,115",0,24,"39,139","15,122","4,087","50,174","100,726","131,468",0.86,0.84
FPC,10Jan2020,Eastern,N,"96,532","119,507","94,517","-24,990",,"91,037",,0,319,584,,"2,577",,"-7,390","-16,287",-472,,"-9,983","-2,222","-2,388","13,752",,0.89,,,"36,697",0,21,"36,719","13,612","5,205","45,126","94,517","119,507",0.86,0.83
FPC,11Jan2020,Eastern,N,"104,033","124,261","88,575","-35,686",,"84,830",,0,464,583,,"2,698",,"-10,965","-19,553",-708,,"-11,578","-1,153","-2,260","10,531",,0.89,,,"34,099",0,23,"34,123","16,392","3,979","46,535","88,575","124,261",0.85,0.83
FPC,12Jan2020,Eastern,N,"105,979","129,001","87,692","-41,309",,"83,735",,0,501,747,,"2,709",,"-12,790","-20,634",-668,,"-12,142",-933,"-2,284","8,138",,0.89,,,"33,648",0,24,"33,673","17,819","3,102","48,390","87,692","129,005",0.85,0.83
FPC,13Jan2020,Eastern,N,"108,862","132,081","90,842","-41,239",,"86,746",,0,485,927,,"2,684",,"-14,740","-18,244",-131,,"-12,864","-1,761","-2,373","8,874",,0.89,,,"34,904",0,25,"34,929","19,063","3,495","50,497","90,842","132,081",0.85,0.84
FPC,14Jan2020,Eastern,N,"105,042","127,875","90,873","-37,002",,"86,976",,0,466,854,,"2,577",,"-14,318","-12,994",-294,,"-12,975",-660,"-2,096","6,335",,0.89,,,"35,010",0,24,"35,034","16,634","2,541","49,128","90,873","127,875",0.85,0.85
FPC,15Jan2020,Eastern,N,"105,373","130,400","92,700","-37,700",,"89,490",,0,330,830,,"2,050",,"-13,227","-11,439",-297,,"-13,144",-341,"-2,096","2,844",,0.89,,,"36,048",0,20,"36,068","15,742","1,364","50,446","92,700","130,400",0.86,0.85
FPC,16Jan2020,Eastern,N,"104,910","128,343","96,155","-32,188",,"93,248",,0,149,696,,"2,062",,"-11,458","-12,041",-351,,"-12,195","-1,488","-2,118","7,463",,0.89,,,"37,462",0,18,"37,480","15,173","2,957","49,696","96,155","128,343",0.86,0.85
FPC,17Jan2020,Eastern,N,"93,338","120,137","93,564","-26,573",,"90,017",,0,61,967,,"2,519",,"-9,099","-12,193",-421,,"-9,908",-454,"-2,434","7,936",,0.89,,,"36,367",0,22,"36,389","12,893","3,128","46,154","93,564","120,137",0.86,0.85
FPC,18Jan2020,Eastern,N,"88,128","115,226","88,414","-26,812",,"84,577",,0,95,"1,042",,"2,700",,"-10,130","-9,265",-493,,"-9,752",-595,"-2,601","6,024",,0.89,,,"34,223",0,24,"34,246","12,579","2,349","44,477","88,414","115,226",0.85,0.85
FPC,19Jan2020,Eastern,N,"87,208","115,592","89,387","-26,205",,"85,951",,0,152,569,,"2,715",,"-9,631","-11,226",-512,,"-9,542",-165,"-2,533","7,404",,0.89,,,"34,590",0,21,"34,611","12,610","2,905","44,316","89,387","115,592",0.85,0.85
FPC,20Jan2020,Eastern,N,"97,659","128,242","97,294","-30,948",,"92,759",,92,291,"1,489",,"2,663",,"-11,290","-8,385",-249,,"-10,906","-1,714","-2,301","3,897",,0.89,2.04,,"37,303",85,27,"37,416","14,001","1,723","49,694","97,294","128,242",0.85,0.85
FPC,21Jan2020,Eastern,N,"132,138","168,460","115,937","-52,523",,"111,208",,283,260,"1,498",,"2,688",,"-18,230","-16,510",-56,,"-14,604","-2,582","-2,664","2,123",,0.89,2.04,,"44,920",262,27,"45,210","21,711","1,195","65,726","115,937","168,460",0.86,0.86
FPC,22Jan2020,Eastern,N,"148,441","189,777","137,746","-52,031",,"133,508",,161,129,"1,241",,"2,707",,"-19,083","-19,836",39,,"-12,410","-3,064","-2,544","4,867",,0.89,2.04,,"53,983",149,25,"54,157","22,482","1,998","74,641","137,746","189,777",0.87,0.87
FPC,23Jan2020,Eastern,N,"102,835","134,564","101,178","-33,386",,"97,641",,0,261,648,,"2,628",,"-12,714","-11,869",-94,,"-9,717","-2,122","-1,912","5,042",,0.89,,,"39,432",0,22,"39,454","18,263","2,089","55,628","101,178","134,564",0.86,0.91
FPC,24Jan2020,Eastern,N,"89,132","117,838","90,951","-26,887",,"87,281",,0,434,671,,"2,565",,"-10,408","-9,136",-317,,"-8,917","-1,453","-1,831","5,175",,0.89,,,"35,109",0,23,"35,132","14,721","2,100","47,752","90,951","117,838",0.85,0.89
FPC,25Jan2020,Eastern,N,"84,955","114,530","86,280","-28,250",,"81,933",,0,447,"1,533",,"2,367",,"-10,374","-9,803",-24,,"-8,986","-1,070","-2,502","4,509",,0.89,,,"32,957",0,27,"32,984","14,895","1,851","46,028","86,280","114,530",0.84,0.89
FPC,26Jan2020,Eastern,N,"94,157","128,519","95,587","-32,932",,"92,402",,0,382,"1,158",,"1,645",,"-11,706","-11,257",-47,,"-10,590","-1,767","-2,628","5,065",,0.89,,,"37,199",0,20,"37,219","17,646","2,087","52,778","95,587","128,517",0.86,0.91
FPC,27Jan2020,Eastern,N,"95,878","123,428","93,751","-29,677",,"90,805",,0,628,490,,"1,828",,"-10,539","-11,781",-83,,"-10,458","-1,684","-2,539","7,407",,0.89,,,"36,517",0,18,"36,536","16,870","3,031","50,375","93,751","123,428",0.86,0.90
FPC,28Jan2020,Eastern,N,"92,537","122,653","93,477","-29,176",,"89,425",,60,645,"1,543",,"1,804",,"-12,893","-9,002",-146,,"-9,967","-1,636","-2,018","6,486",,0.89,2.05,,"35,981",56,25,"36,062","16,148","2,635","49,574","93,477","122,653",0.85,0.89
FPC,29Jan2020,Eastern,N,"95,004","135,766","103,428","-32,338",,"100,618",,86,657,410,,"1,657",,"-13,587","-11,254",-131,,"-10,301","-2,738","-1,754","7,427",,0.89,2.05,,"40,441",80,17,"40,538","17,793","3,049","55,282","103,428","135,766",0.86,0.90
FPC,30Jan2020,Eastern,N,"92,939","126,366","96,295","-30,071",,"92,477",,0,666,693,,"2,459",,"-11,543","-10,882",-77,,"-10,848","-1,885","-1,808","6,973",,0.89,,,"37,213",0,24,"37,237","16,808","2,839","51,206","96,295","126,365",0.85,0.89
FPC,31Jan2020,Eastern,N,"90,532","121,739","93,933","-27,806",,"90,181",,0,675,371,,"2,706",,"-11,699","-9,909",-135,,"-8,724","-2,129","-2,188","6,978",,0.89,,,"36,371",0,23,"36,395","14,976","2,798","48,572","93,933","121,739",0.85,0.88
FPC,01Feb2020,Eastern,N,"85,231","121,414","92,554","-28,860",,"88,809",,0,696,328,,"2,721",,"-12,744","-8,902",-132,,"-7,830","-1,654","-2,783","5,185",,0.89,,,"35,969",0,23,"35,992","14,946","2,113","48,824","92,554","121,414",0.86,0.89
FPC,02Feb2020,Eastern,N,"90,166","133,803","100,548","-33,255",,"95,583",,0,759,"1,507",,"2,699",,"-13,759","-8,340",-95,,"-9,446",-888,"-2,907","2,180",,0.89,,,"38,798",0,31,"38,828","15,368","1,012","53,184","100,548","133,803",0.85,0.88
FPC,03Feb2020,Eastern,N,"102,002","134,997","100,426","-34,571",,"95,307",,71,771,"1,636",,"2,641",,"-13,897","-11,342",-161,,"-9,974","-2,321","-2,293","5,417",,0.89,2.05,,"38,623",66,31,"38,721","16,818","2,146","53,393","100,426","134,997",0.85,0.87
FPC,04Feb2020,Eastern,N,"94,917","124,914","91,044","-33,870",,"86,437",,0,783,"1,113",,"2,711",,"-16,220","-9,052",-428,,"-9,630","-1,871","-1,119","4,450",,0.89,,,"34,882",0,28,"34,910","15,820","1,749","48,981","91,044","124,914",0.85,0.86
FPC,05Feb2020,Eastern,N,"94,155","119,749","85,692","-34,057",,"81,615",,0,780,780,,"2,517",,"-15,394","-8,990",-558,,"-10,459","-1,998","-1,392","4,734",,0.89,,,"32,879",0,25,"32,904","17,103","2,101","47,906","85,692","119,749",0.85,0.88
FPC,06Feb2020,Eastern,N,"105,258","130,604","92,255","-38,349",,"88,926",,0,728,543,,"2,058",,"-15,424","-12,281",-352,,"-11,968","-2,555","-2,075","6,306",,0.89,,,"35,904",0,21,"35,925","19,159","2,565","52,518","92,255","130,604",0.86,0.89
FPC,07Feb2020,Eastern,N,"90,524","117,749","90,572","-27,177",,"86,392",,0,394,"1,127",,"2,659",,"-14,111","-8,992",-153,,"-8,446",310,"-2,161","6,376",,0.89,,,"34,928",0,26,"34,953","14,607","2,864","46,696","90,572","117,749",0.85,0.87
FPC,08Feb2020,Eastern,N,"95,223","133,862","101,810","-32,052",,"97,273",,107,118,"1,635",,"2,677",,"-14,099","-12,214",133,,"-7,893","-1,840","-2,588","6,449",,0.89,2.06,,"39,446",100,27,"39,573","15,858","2,616","52,815","101,810","133,862",0.86,0.87
FPC,09Feb2020,Eastern,N,"89,670","121,920","93,340","-28,580",,"89,018",,0,9,"1,605",,"2,708",,"-13,061","-11,950",831,,"-6,645","-1,244","-2,666","6,155",,0.90,,,"36,181",0,27,"36,207","14,355","2,785","47,778","93,340","121,920",0.86,0.86
FPC,10Feb2020,Eastern,N,"93,486","124,255","94,163","-30,092",,"90,120",,265,3,"1,201",,"2,574",,"-12,096","-11,509","1,320",,"-8,936","-2,920",-947,"4,996",,0.89,2.06,,"36,436",247,23,"36,707","15,317","2,690","49,333","94,163","124,255",0.86,0.88
FPC,11Feb2020,Eastern,N,"106,755","130,973","96,765","-34,208",,"93,066",,184,16,994,,"2,505",,"-11,398","-15,696","1,146",,"-10,652","-5,257",-25,"7,674",,0.89,2.06,,"37,642",172,22,"37,835","17,747","3,505","52,077","96,765","130,973",0.86,0.88
FPC,12Feb2020,Eastern,N,"110,189","137,049","102,246","-34,803",,"98,628",,0,74,838,,"2,706",,"-12,146","-13,258",-44,,"-10,631","-5,283",69,"6,490",,0.89,,,"39,941",0,22,"39,963","17,146","2,707","54,402","102,246","137,049",0.86,0.88
FPC,13Feb2020,Eastern,N,"110,859","141,487","106,283","-35,204",,"102,712",,49,66,793,,"2,663",,"-11,302","-13,806",208,,"-10,784","-3,347","-1,108","4,934",,0.89,2.06,,"41,502",46,22,"41,569","16,774","2,093","56,249","106,283","141,488",0.86,0.88
FPC,14Feb2020,Eastern,N,"94,346","123,867","93,305","-30,562",,"89,917",,0,107,702,,"2,579",,"-10,476","-11,503",74,,"-8,167",39,"-1,881","1,353",,0.89,,,"36,448",0,21,"36,469","13,751",960,"49,259","93,305","123,866",0.86,0.88
FPC,15Feb2020,Eastern,N,"86,143","117,040","93,746","-23,294",,"89,542",,0,117,"1,485",,"2,602",,"-8,904","-4,448",317,,"-5,745","-1,051","-2,571",-892,,0.89,,,"36,335",0,26,"36,361","9,735",558,"45,538","93,746","117,040",0.86,0.86
FPC,16Feb2020,Eastern,N,"90,158","120,742","94,509","-26,233",,"91,046",,0,102,729,,"2,632",,"-9,900","-4,517",209,,"-5,466","-2,785","-2,557","-1,217",,0.89,,,"36,848",0,21,"36,869","10,412",257,"47,024","94,509","120,742",0.86,0.86
FPC,17Feb2020,Eastern,N,"101,569","129,974","97,911","-32,063",,"94,670",,45,116,460,,"2,620",,"-9,528","-8,946",2,,"-11,414","-4,739",-800,"3,297",,0.89,2.06,,"38,386",42,20,"38,448","15,814","1,391","52,870","97,911","130,039",0.87,0.90
FPC,18Feb2020,Eastern,N,"106,034","136,970","105,362","-31,608",,"101,645",,53,204,827,,"2,633",,"-9,439","-10,415",21,,"-10,176","-4,094",-365,"2,750",,0.89,2.05,,"41,194",49,23,"41,266","15,606","1,361","55,511","105,362","137,080",0.86,0.89
FPC,19Feb2020,Eastern,N,"110,829","136,292","103,438","-32,854",,"99,589",,0,271,930,,"2,648",,"-8,454","-12,592",-59,,"-11,164","-4,492",-780,"4,687",,0.89,,,"40,308",0,24,"40,332","16,338","2,155","54,515","103,438","136,292",0.86,0.88
FPC,20Feb2020,Eastern,N,"105,058","135,251","103,697","-31,554",,"100,125",,119,191,568,,"2,694",,"-8,816","-10,590",-186,,"-9,941","-4,138","-1,212","3,329",,0.89,2.05,,"40,630",111,21,"40,762","16,024","1,803","54,983","103,697","135,251",0.87,0.90
FPC,21Feb2020,Eastern,N,"95,315","133,030","104,107","-28,923",,"100,335",,79,100,856,,"2,737",,"-14,590","-3,962",-102,,"-5,067","-2,102","-2,252",-848,,0.90,2.05,,"40,809",74,23,"40,906","14,432",637,"54,700","104,107","133,030",0.87,0.91
FPC,22Feb2020,Eastern,N,"103,856","142,147","110,269","-31,878",,"105,749",,0,0,"1,796",,"2,724",,"-13,168","-2,225",-18,,"-6,128","-2,340","-2,660","-5,339",,0.90,,,"43,002",0,28,"43,030","15,808",375,"58,463","110,269","142,147",0.86,0.91
FPC,23Feb2020,Eastern,N,"89,726","122,659","92,961","-29,698",,"88,610",,0,0,"1,589",,"2,762",,"-11,479","-3,593",209,,"-9,020","-3,161","-2,719",65,,0.90,,,"36,029",0,27,"36,056","16,052",952,"51,156","92,961","122,659",0.86,0.92
FPC,24Feb2020,Eastern,N,"91,697","121,453","94,847","-26,606",,"91,103",,81,0,906,,"2,757",,"-12,415","-1,630",162,,"-9,059","-3,476","-2,722","2,529",,0.89,2.06,,"36,949",76,23,"37,047","14,840","1,483","50,404","94,847","121,458",0.86,0.91
FPC,25Feb2020,Eastern,N,"99,329","124,871","99,174","-25,697",,"95,955",,206,0,250,,"2,763",,"-11,191","-4,455",-53,,"-7,930","-4,023","-2,386","4,341",,0.90,2.06,,"39,022",193,19,"39,233","14,348","1,889","51,692","99,174","124,871",0.87,0.91
FPC,26Feb2020,Eastern,N,"101,325","119,344","94,355","-24,989",,"91,365",,0,0,262,,"2,728",,"-11,415","-2,322",-75,,"-8,850","-3,559","-2,192","3,423",,0.89,,,"37,017",0,18,"37,036","14,835","1,550","50,321","94,355","119,345",0.87,0.93
FPC,27Feb2020,Eastern,N,"92,595","126,891","97,213","-29,678",,"92,832",,48,0,"1,568",,"2,765",,"-12,569","-1,910",-119,,"-9,799","-3,174","-2,431",322,,0.89,2.05,,"37,564",45,27,"37,635","15,922",402,"53,156","97,213","126,893",0.85,0.92
FPC,28Feb2020,Eastern,N,"104,393","142,845","108,600","-34,245",,"104,405",,0,0,"1,444",,"2,751",,"-14,538","-4,290",152,,"-9,816","-3,805","-3,043","1,095",,0.89,,,"42,256",0,26,"42,282","17,275",926,"58,631","108,600","142,845",0.86,0.90
FPC,29Feb2020,Eastern,N,"100,226","130,180","96,014","-34,166",,"91,546",,0,0,"1,723",,"2,745",,"-11,962","-5,810",-93,,"-11,563","-3,141","-3,551","1,954",,0.90,,,"37,208",0,28,"37,236","16,696",805,"53,126","96,014","130,180",0.85,0.90
FPC,01Mar2020,Eastern,N,"97,067","130,585","95,430","-35,155",,"91,091",,0,0,"1,664",,"2,675",,"-10,958","-6,646",-101,,"-11,384","-3,447","-3,747","1,128",,0.90,,,"37,028",0,27,"37,055","16,768",594,"53,229","95,430","130,585",0.86,0.90
FPC,02Mar2020,Eastern,N,"91,347","122,087","94,602","-27,485",,"91,026",,0,0,"1,116",,"2,460",,"-8,973","-5,284",-183,,"-9,708","-1,750","-3,218","1,631",,0.89,,,"36,804",0,22,"36,826","13,916","1,013","49,729","94,602","122,087",0.86,0.90
FPC,03Mar2020,Eastern,N,"94,744","121,522","92,695","-28,827",,"88,906",,37,82,"1,120",,"2,550",,"-10,009","-5,655",-322,,"-10,252",-41,"-2,978",430,,0.89,2.05,,"35,941",34,23,"35,998","14,177",433,"49,742","92,695","121,522",0.86,0.90
FPC,04Mar2020,Eastern,N,"109,782","134,801","103,051","-31,750",,"99,628",,98,205,601,,"2,519",,"-8,851","-7,362",-211,,"-11,484","-1,221","-3,199",578,,0.89,2.05,,"40,295",91,21,"40,407","15,751",599,"55,559","103,051","134,801",0.86,0.91
FPC,05Mar2020,Eastern,N,"113,797","145,691","113,323","-32,368",,"110,077",,41,160,550,,"2,495",,"-8,540","-6,653",-157,,"-12,574","-2,492","-3,382","1,430",,0.90,2.06,,"44,754",38,20,"44,812","16,863","1,027","60,648","113,323","145,691",0.87,0.92
FPC,06Mar2020,Eastern,N,"93,947","118,008","92,432","-25,576",,"88,643",,0,0,"1,525",,"2,264",,"-9,380","-6,298",-10,,"-8,580",184,"-3,136","1,644",,0.89,,,"35,941",0,23,"35,964","13,499","1,095","48,368","92,432","118,008",0.86,0.90
FPC,07Mar2020,Eastern,N,"90,982","118,106","91,371","-26,735",,"86,719",,0,0,"1,882",,"2,770",,"-8,571","-4,410",213,,"-8,179",-354,"-2,848","-2,586",,0.90,,,"35,280",0,29,"35,308","12,502",171,"47,639","91,371","118,106",0.85,0.89
FPC,08Mar2020,Eastern,N,"85,559","117,310","90,491","-26,819",,"86,664",,0,0,"1,312",,"2,515",,,,,,,,,,,0.90,,,"35,345",0,24,"35,368",,,,"90,491",,0.86,
FPC,09Mar2020,Eastern,N,"90,799","117,479","91,209","-26,270",,"88,073",,0,0,"1,259",,"1,877",,"-10,724","-4,290",148,,"-8,592","-1,719","-2,015",922,,0.89,,,"35,693",0,19,"35,712","13,534",783,"48,463","91,209","117,479",0.86,0.91
FPC,10Mar2020,Eastern,N,"92,001","119,836","93,949","-25,887",,"91,244",,132,0,937,,"1,636",,"-8,185","-5,084",3,,"-9,386","-2,726","-2,196","1,687",,0.89,2.06,,"36,837",123,16,"36,976","12,553",862,"48,667","93,949","119,836",0.87,0.90
FPC,11Mar2020,Eastern,N,"98,908","125,473","96,851","-28,622",,"93,617",,0,0,"1,321",,"1,913",,"-9,982","-4,537",-84,,"-9,279","-3,613","-2,146","1,019",,0.89,,,"37,883",0,20,"37,903","14,171",644,"51,430","96,851","125,473",0.86,0.90
FPC,12Mar2020,Eastern,N,"104,525","129,805","100,086","-29,719",,"96,551",,0,0,"1,577",,"1,958",,"-9,285","-5,509",-114,,"-8,956","-3,817","-2,199",161,,0.90,,,"39,300",0,22,"39,322","14,471",549,"53,244","100,086","129,805",0.87,0.90
FPC,13Mar2020,Eastern,N,"106,831","133,348","104,808","-28,540",,"101,257",,0,0,"1,628",,"1,923",,"-9,540","-5,195",44,,"-9,318","-3,918","-2,177","1,564",,0.89,,,"41,071",0,22,"41,093","14,641","1,112","54,623","104,808","133,348",0.86,0.90
FPC,14Mar2020,Eastern,N,"103,613","134,170","105,502","-28,668",,"101,968",,0,35,"1,591",,"1,908",,"-9,255","-5,459",258,,"-8,265","-3,055","-2,128",-764,,0.89,,,"41,209",0,22,"41,230","13,710",367,"54,573","105,502","134,170",0.86,0.90
FPC,15Mar2020,Eastern,N,"107,508","137,770","107,776","-29,994",,"104,186",,0,80,"1,529",,"1,981",,"-9,629","-6,519",218,,"-8,596","-3,070","-2,030",-368,,0.89,,,"42,203",0,22,"42,225","14,363",501,"56,087","107,776","137,770",0.86,0.90
FPC,16Mar2020,Eastern,N,"113,309","136,218","105,838","-30,380",,"102,697",,0,143,"1,123",,"1,875",,"-9,523","-6,139",17,,"-10,063","-3,763","-2,333","1,424",,0.89,,,"41,520",0,19,"41,539","12,964",894,"53,609","105,838","136,218",0.87,0.87
FPC,17Mar2020,Eastern,N,"111,111","139,775","108,191","-31,584",,"104,740",,0,188,"1,353",,"1,910",,"-7,905","-6,211",114,,"-10,103","-4,990","-2,327",-162,,0.89,,,"42,443",0,21,"42,465","8,558",343,"50,680","108,191","139,775",0.87,0.80
FPC,18Mar2020,Eastern,N,"113,072","142,812","109,315","-33,497","1,169","104,310",,132,365,"1,586",,"1,753",,"-8,025","-6,173",197,,"-10,421","-4,249","-2,138","-2,688",2.24,0.89,2.05,,"42,242",123,23,"43,878","14,389",157,"58,111","109,612","143,109",0.88,0.90
FPC,19Mar2020,Eastern,N,"116,648","143,270","109,173","-34,097",-585,"105,125",,0,421,"2,495",,"1,717",,"-7,979","-7,122",129,,"-11,015","-4,557","-2,165","-1,388",,0.90,,,"42,760",0,29,"42,788","16,206",240,"58,754","109,758","143,855",0.86,0.90
FPC,20Mar2020,Eastern,N,"114,626","144,482","108,637","-35,845",,"104,315",,0,447,"2,128",,"1,747",,"-8,217","-9,397",90,,"-12,071","-4,629","-2,171",550,,0.89,,,"42,344",0,27,"42,371","17,235",855,"58,750","108,637","144,482",0.86,0.90
FPC,21Mar2020,Eastern,N,"114,271","141,813","108,971","-32,842",,"104,734",,0,472,"1,895",,"1,870",,"-8,332","-8,533",232,,"-10,040","-4,190","-1,820",-159,,0.89,,,"42,369",0,26,"42,395","14,968",403,"56,960","108,971","141,813",0.86,0.89
FPC,22Mar2020,Eastern,N,"115,188","141,182","106,552","-34,630",,"102,262",,0,531,"1,876",,"1,883",,"-7,431","-9,652",119,,"-10,842","-3,805","-1,952","-1,067",,0.89,,,"41,438",0,26,"41,465","15,590",283,"56,772","106,552","141,182",0.86,0.89
