BA,Local date,Time zone,Generation only?,DF,D,NG,TI,NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,BPAT,PACW,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
AVRN,03Jun2021,Pacific,Y,,,"29,723","29,723",,"4,422",,,0,0,"25,301",,,"25,301","4,422",,0.90,,,"1,801",,169,"1,970",0,"1,970",,"29,723",0,0.15,
AVRN,04Jun2021,Pacific,Y,,,"31,234","31,234",,"3,024",,,0,0,"28,210",,,"28,210","3,024",,0.90,,,,,188,"1,426",4,"1,430",,"31,245",11,0.10,
AVRN,05Jun2021,Pacific,Y,,,"29,887","29,887",,-47,,,0,0,"29,934",,,"29,934",-47,,0.90,,,,,199,206,17,223,,"29,951",64,0.02,
AVRN,06Jun2021,Pacific,Y,,,"15,558","15,558",,424,,,0,0,"15,134",,,"15,134",424,,0.90,,,,,101,294,9,303,,"15,607",49,0.04,
AVRN,07Jun2021,Pacific,Y,,,"13,954","13,954",,"4,045",,,0,0,"9,909",,,"9,909","4,045",,0.90,,,"1,649",,66,"1,715",0,"1,715",,"13,954",0,0.27,
AVRN,08Jun2021,Pacific,Y,,,"17,810","17,810",,"4,206",,,0,0,"13,604",,,"13,604","4,206",,0.90,,,"1,713",,91,"1,803",0,"1,803",,"17,810",0,0.22,
AVRN,09Jun2021,Pacific,Y,,,"23,226","23,226",,"4,348",,,0,0,"18,878",,,"18,878","4,348",,0.90,,,"1,768",,126,"1,893",0,"1,893",,"23,226",0,0.18,
AVRN,10Jun2021,Pacific,Y,,,"30,070","30,070",,"5,427",,,0,0,"24,643",,,"24,643","5,427",,0.90,,,"2,210",,164,"2,374",0,"2,374",,"30,070",0,0.17,
AVRN,11Jun2021,Pacific,Y,,,"10,504","10,504",,"7,657",,,0,0,"2,847",,,"2,847","7,657",,0.90,,,"3,121",,19,"3,140",0,"3,139",,"10,509",5,0.66,
AVRN,12Jun2021,Pacific,Y,,,"11,038","11,038",,"6,720",,,0,0,"4,318",,,"4,318","6,720",,0.90,,,"2,735",,29,"2,764",0,"2,764",,"11,038",0,0.55,
AVRN,13Jun2021,Pacific,Y,,,"21,630","21,630",,"9,335",,,0,0,"12,295",,,"12,295","9,335",,0.90,,,"3,798",,82,"3,880",0,"3,880",,"21,630",0,0.40,
AVRN,14Jun2021,Pacific,Y,,,"23,953","23,953",,"9,372",,,0,0,"14,581",,,"14,581","9,372",,0.90,,,"3,811",,97,"3,909",0,"3,909",,"23,953",0,0.36,
AVRN,15Jun2021,Pacific,Y,,,"27,753","27,753",,"10,037",,,0,0,"17,716",,,"17,716","10,037",,0.90,,,"4,081",,118,"4,199",0,"4,199",,"27,753",0,0.33,
AVRN,16Jun2021,Pacific,Y,,,"14,237","14,237",,"12,103",,,0,0,"2,134",,,"2,134","12,103",,0.90,,,"4,925",,14,"4,939",1,"4,937",,"14,245",8,0.76,
AVRN,17Jun2021,Pacific,Y,,,"14,049","14,049",,"13,154",,,0,0,895,,,895,"13,154",,0.90,,,"5,351",,6,"5,358",3,"5,349",,"14,078",29,0.84,
AVRN,18Jun2021,Pacific,Y,,,"21,511","21,511",,"10,833",,,0,0,"10,678",,,"10,678","10,833",,0.90,,,"4,410",,71,"4,481",0,"4,481",,"21,511",0,0.46,
AVRN,19Jun2021,Pacific,Y,,,"26,379","26,379",,"10,262",,,0,0,"16,117",,,"16,117","10,262",,0.90,,,"4,186",,107,"4,293",0,"4,293",,"26,379",0,0.36,
AVRN,20Jun2021,Pacific,Y,,,"16,723","16,723",,"9,068",,,0,0,"7,655",,,"7,655","9,068",,0.90,,,"3,711",,51,"3,762",0,"3,762",,"16,723",0,0.50,
AVRN,21Jun2021,Pacific,Y,,,"14,945","14,945",,"11,581",,,0,0,"3,364",,,"3,364","11,581",,0.90,,,"4,740",,22,"4,763",0,"4,763",,"14,945",0,0.70,
AVRN,22Jun2021,Pacific,Y,,,"28,023","28,023",,"10,121",,,0,0,"17,902",,,"17,902","10,121",,0.90,,,"4,139",,119,"4,259",0,"4,259",,"28,023",0,0.34,
AVRN,23Jun2021,Pacific,Y,,,"31,100","31,100",,"8,319",,,0,0,"22,781",,,"22,781","8,319",,0.90,,,"3,396",,152,"3,548",0,"3,548",,"31,100",0,0.25,
AVRN,24Jun2021,Pacific,Y,,,"22,666","22,666",,"8,993",,,0,0,"13,673",,,"13,673","8,993",,0.90,,,"3,663",,91,"3,754",0,"3,754",,"22,666",0,0.37,
AVRN,25Jun2021,Pacific,Y,,,"13,941","13,941",,"10,568",,,0,0,"3,373",,,"3,373","10,568",,0.90,,,"4,303",,22,"4,326",0,"4,326",,"13,941",0,0.68,
AVRN,26Jun2021,Pacific,Y,,,"16,412","16,412",,"8,653",,,0,0,"7,759",,,"7,759","8,653",,0.90,,,"3,534",,52,"3,585",0,"3,585",,"16,412",0,0.48,
AVRN,27Jun2021,Pacific,Y,,,"15,855","15,855",,"5,851",,,0,0,"10,004",,,"10,004","5,851",,0.90,,,"2,387",,67,"2,453",0,"2,453",,"15,855",0,0.34,
AVRN,28Jun2021,Pacific,Y,,,"15,331","15,331",,"8,865",,,0,0,"6,466",,,"6,466","8,865",,0.90,,,"3,612",,43,"3,655",0,"3,655",,"15,331",0,0.53,
AVRN,29Jun2021,Pacific,Y,,,"16,575","16,575",,"9,767",,,0,0,"6,808",,,"6,808","9,767",,0.90,,,"3,976",,45,"4,022",0,"4,022",,"16,575",0,0.53,
AVRN,30Jun2021,Pacific,Y,,,"36,314","36,314",,"7,931",,,0,0,"28,383",,,"28,383","7,931",,0.90,,,"3,222",,189,"3,411",0,"3,411",,"36,314",0,0.21,
AVRN,01Jul2021,Pacific,Y,,,"35,812","35,812",,"6,947",,,0,0,"28,865",,,"28,865","6,947",,0.90,,,"2,829",,192,"3,021",0,"3,021",,"35,812",0,0.19,
AVRN,02Jul2021,Pacific,Y,,,"27,914","27,914",,"6,991",,,0,0,"20,923",,,"20,923","6,991",,0.90,,,"2,851",,139,"2,991",0,"2,991",,"27,914",0,0.24,
AVRN,03Jul2021,Pacific,Y,,,"27,000","27,000",,"7,916",,,0,0,"19,084",,,"19,084","7,916",,0.90,,,"3,233",,127,"3,360",0,"3,360",,"27,000",0,0.27,
AVRN,04Jul2021,Pacific,Y,,,"30,953","30,953",,"5,643",,,0,0,"25,310",,,"25,310","5,643",,0.90,,,"2,304",,169,"2,473",0,"2,473",,"30,953",0,0.18,
AVRN,05Jul2021,Pacific,Y,,,"29,551","29,551",,"9,635",,,0,0,"19,916",,,"19,916","9,635",,0.90,,,"3,926",,133,"4,059",0,"4,059",,"29,551",0,0.30,
AVRN,06Jul2021,Pacific,Y,,,"17,469","17,469",,"11,220",,,0,0,"6,249",,,"6,249","11,220",,0.90,,,"4,568",,42,"4,610",0,"4,610",,"17,469",0,0.58,
AVRN,07Jul2021,Pacific,Y,,,"35,273","35,273",,"3,782",,,0,0,"31,491",,,"31,491","3,782",,0.90,,,"1,541",,210,"1,750",0,"1,750",,"35,273",0,0.11,
AVRN,08Jul2021,Pacific,Y,,,"26,794","26,794",,"8,303",,,0,0,"18,491",,,"18,491","8,304",,0.90,,,"3,385",,123,"3,508",0,"3,508",,"26,794",-1,0.29,
AVRN,09Jul2021,Pacific,Y,,,"15,187","15,187",,"10,106",,,0,0,"5,081",,,"5,081","10,106",,0.90,,,"4,135",,34,"4,169",1,"4,166",,"15,196",9,0.60,
AVRN,10Jul2021,Pacific,Y,,,"24,764","24,764",,"8,003",,,0,0,"16,761",,,"16,761","8,003",,0.90,,,"3,275",,112,"3,386",0,"3,386",,"24,764",0,0.30,
AVRN,11Jul2021,Pacific,Y,,,"15,689","15,689",,"6,974",,,0,0,"8,715",,,"8,715","6,974",,0.90,,,"2,855",,58,"2,913",0,"2,913",,"15,689",0,0.41,
AVRN,12Jul2021,Pacific,Y,,,"18,763","18,763",,"6,471",,,0,0,"12,292",,,"12,292","6,472",,0.90,,,"2,638",,82,"2,719",0,"2,720",,"18,763",-1,0.32,
AVRN,13Jul2021,Pacific,Y,,,"17,778","17,778",,"7,586",,,0,0,"10,192",,,"10,192","7,586",,0.90,,,"3,091",,68,"3,159",0,"3,159",,"17,778",0,0.39,
AVRN,14Jul2021,Pacific,Y,,,"28,347","28,347",,"7,303",,,0,0,"21,044",,,"21,044","7,303",,0.90,,,"2,984",,140,"3,124",0,"3,124",,"28,347",0,0.24,
AVRN,15Jul2021,Pacific,Y,,,"35,751","35,751",,"8,162",,,0,0,"27,589",,,"27,589","8,162",,0.90,,,"3,331",,184,"3,515",0,"3,515",,"35,751",0,0.22,
AVRN,16Jul2021,Pacific,Y,,,"38,341","38,341",,"8,033",,,0,0,"30,308",,,"30,308","8,033",,0.90,,,"3,278",,202,"3,480",0,"3,480",,"38,341",0,0.20,
AVRN,17Jul2021,Pacific,Y,,,"23,566","23,566",,"9,363",,,0,0,"14,203",,,"14,203","9,363",,0.90,,,"3,820",,95,"3,915",0,"3,915",,"23,566",0,0.37,
AVRN,18Jul2021,Pacific,Y,,,"21,382","21,382",,"10,414",,,0,0,"10,968",,,"10,968","10,414",,0.90,,,"4,243",,73,"4,316",0,"4,316",,"21,382",0,0.44,
AVRN,19Jul2021,Pacific,Y,,,"28,414","28,414",,"9,053",,,0,0,"19,361",,,"19,361","9,053",,0.90,,,"3,689",,129,"3,818",0,"3,818",,"28,414",0,0.30,
AVRN,20Jul2021,Pacific,Y,,,"11,390","11,390",,"2,791",,,0,0,"8,599",,,"10,179","3,477",,0.90,,,"1,139",,57,"1,197",0,"1,197",,"11,390",1,0.23,
AVRN,21Jul2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,22Jul2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,23Jul2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,24Jul2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,25Jul2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,26Jul2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,27Jul2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,28Jul2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,29Jul2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,30Jul2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,31Jul2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,01Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,02Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,03Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,04Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,05Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,06Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,07Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,08Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,09Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,10Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,11Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,12Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,13Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,14Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,15Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,16Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,17Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,18Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,19Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,20Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,21Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,22Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,23Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,24Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,25Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,26Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,27Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,28Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,29Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,30Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,31Aug2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,01Sep2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,02Sep2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,03Sep2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,04Sep2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,05Sep2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,06Sep2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,07Sep2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,08Sep2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,09Sep2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,10Sep2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,11Sep2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,12Sep2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,13Sep2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,14Sep2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,15Sep2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,16Sep2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,17Sep2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,18Sep2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,19Sep2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,20Sep2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,21Sep2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,22Sep2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,23Sep2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,24Sep2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,25Sep2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,26Sep2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,27Sep2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,28Sep2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,29Sep2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,30Sep2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,01Oct2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,02Oct2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,03Oct2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,04Oct2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,05Oct2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,06Oct2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,07Oct2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,08Oct2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,09Oct2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,10Oct2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,11Oct2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,"11,031","10,674",,,,,0,,0,0,0,0,,0,0,,
AVRN,12Oct2021,Pacific,Y,,,"6,887","6,887",,"4,953",,,0,0,"1,934",,,"1,934","4,953",,0.91,,,"2,034",,13,"2,047",0,"2,047",,"6,887",0,0.66,
AVRN,13Oct2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,14Oct2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,15Oct2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,16Oct2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,17Oct2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,18Oct2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,19Oct2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,20Oct2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,21Oct2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,22Oct2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,23Oct2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,24Oct2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,25Oct2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,26Oct2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,27Oct2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,28Oct2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,29Oct2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,30Oct2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,31Oct2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,0,0,,,,,0,,0,0,0,,,0,0,,
AVRN,01Nov2021,Pacific,Y,,,0,0,,0,,,0,0,0,,,673,"12,364",,,,,0,,0,0,8,476,,0,"-5,322",,
AVRN,02Nov2021,Pacific,Y,,,"7,114","7,114",,"7,189",,,0,0,-75,,,-119,"12,336",,0.90,,,"2,929",,0,"2,929",11,"3,343",,"7,189","-4,513",0.90,
AVRN,03Nov2021,Pacific,Y,,,"12,180","12,180",,"11,840",,,0,0,340,,,340,"11,841",,0.90,,,"4,822",,3,"4,825",4,"4,813",,"12,220",39,0.87,
AVRN,04Nov2021,Pacific,Y,,,"17,629","17,629",,"9,658",,,0,0,"7,971",,,"7,971","9,658",,0.90,,,"3,945",,53,"3,998",0,"3,998",,"17,629",0,0.50,
AVRN,05Nov2021,Pacific,Y,,,"14,532","14,532",,"10,622",,,0,0,"3,910",,,"3,910","10,622",,0.90,,,"4,351",,26,"4,377",0,"4,377",,"14,534",2,0.66,
AVRN,06Nov2021,Pacific,Y,,,"20,160","20,160",,"9,202",,,0,0,"10,958",,,"10,958","9,202",,0.90,,,"3,775",,73,"3,848",0,"3,848",,"20,161",1,0.42,
AVRN,07Nov2021,Pacific,Y,,,"19,462","19,462",,"8,632",,,0,0,"10,830",,,"11,278","9,268",,0.91,,,"3,551",,72,"3,623",0,"3,622",,"19,462",1,0.41,
AVRN,08Nov2021,Pacific,Y,,,"15,122","15,122",,"10,142",,,0,0,"4,980",,,"4,980","10,140",,0.90,,,"4,163",,33,"4,196",0,"4,194",,"15,127",7,0.61,
AVRN,09Nov2021,Pacific,Y,,,"24,912","24,912",,"9,399",,,0,0,"15,513",,,"15,513","9,400",,0.90,,,"3,843",,103,"3,946",0,"3,946",,"24,912",-1,0.35,
AVRN,10Nov2021,Pacific,Y,,,"13,962","13,962",,"11,396",,,0,0,"2,566",,,"2,566","11,394",,0.90,,,"4,677",,17,"4,695",3,"4,685",,"13,991",31,0.74,
AVRN,11Nov2021,Pacific,Y,,,"12,557","12,557",,"11,648",,,0,0,909,,,909,"11,648",,0.90,,,"4,775",,6,"4,782",4,"4,773",,"12,589",32,0.84,
AVRN,12Nov2021,Pacific,Y,,,"20,899","20,899",,"9,834",,,0,0,"11,065",,,"11,065","9,836",,0.90,,,"4,033",,74,"4,106",0,"4,107",,"20,899",-2,0.43,
AVRN,13Nov2021,Pacific,Y,,,"12,891","12,891",,"8,097",,,0,0,"4,794",,,"4,794","8,097",,0.90,,,"3,317",,32,"3,349",1,"3,346",,"12,901",10,0.57,
AVRN,14Nov2021,Pacific,Y,,,"26,871","26,871",,289,,,0,0,"26,582",,,"26,582",288,,0.90,,,,,177,324,17,340,,"26,940",70,0.03,
AVRN,15Nov2021,Pacific,Y,,,"28,169","28,169",,"6,959",,,0,0,"21,210",,,"21,210","6,959",,0.90,,,"2,839",,141,"2,980",0,"2,980",,"28,169",0,0.23,
AVRN,16Nov2021,Pacific,Y,,,"25,913","25,913",,"7,794",,,0,0,"18,119",,,"18,119","7,794",,0.90,,,"3,198",,121,"3,319",0,"3,319",,"25,913",0,0.28,
AVRN,17Nov2021,Pacific,Y,,,"15,033","15,033",,"9,750",,,0,0,"5,283",,,"5,283","9,750",,0.91,,,"4,005",,35,"4,040",0,"4,040",,"15,033",0,0.59,
AVRN,18Nov2021,Pacific,Y,,,"12,283","12,283",,"11,931",,,0,0,352,,,352,"11,931",,0.90,,,"4,872",,3,"4,875",4,"4,863",,"12,322",39,0.87,
AVRN,19Nov2021,Pacific,Y,,,"17,434","17,434",,"9,770",,,0,0,"7,664",,,"7,664","9,770",,0.90,,,"4,007",,51,"4,058",6,"4,044",,"17,486",52,0.51,
AVRN,20Nov2021,Pacific,Y,,,"11,399","11,399",,"5,649",,,0,0,"5,750",,,"5,750","5,649",,0.90,,,"2,309",,39,"2,348",4,"2,332",,"11,448",49,0.45,
AVRN,21Nov2021,Pacific,Y,,,"10,131","10,131",,"10,218",,,0,0,-87,,,-87,"10,218",,0.90,,,"4,186",,0,"4,186",11,"4,153",,"10,239",108,0.90,
AVRN,22Nov2021,Pacific,Y,,,"12,637","12,637",,"10,869",,,0,0,"1,768",,,"1,768","10,869",,0.90,,,"4,433",,12,"4,445",3,"4,437",,"12,664",27,0.77,
AVRN,23Nov2021,Pacific,Y,,,"30,116","30,116",,"9,532",,,0,0,"20,584",,,"20,584","9,532",,0.90,,,"3,904",,137,"4,041",0,"4,041",,"30,116",0,0.30,
AVRN,24Nov2021,Pacific,Y,,,"14,595","14,595",,"10,306",,,0,0,"4,289",,,"4,289","10,306",,0.90,,,"4,229",,29,"4,258",3,"4,247",,"14,630",35,0.64,
