BA,Local date,Time zone,Generation only?,DF,D,NG,TI,NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,FPC,FPL,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
GVL,29Jan2016,Eastern,N,"6,210","4,786","4,639",-146,,,,,,,,,,-27,-120,,,,,,,,,,,,,,,
GVL,30Jan2016,Eastern,N,"5,332","4,766","4,813",48,,,,,,,,,,386,-336,,,,,,,,,,,,,,,
GVL,31Jan2016,Eastern,N,"4,893","4,700","4,711",9,,,,,,,,,,425,-414,,,,,,,,,,,,,,,
GVL,01Feb2016,Eastern,N,"4,666","4,742","4,526",-220,,,,,,,,,,-94,-130,,,,,,,,,,,,,,,
GVL,02Feb2016,Eastern,N,"4,844","4,707","4,270",-435,,,,,,,,,,-208,-225,,,,,,,,,,,,,,,
GVL,03Feb2016,Eastern,N,"4,711","4,991","4,815",-172,,,,,,,,,,254,-424,,,,,,,,,,,,,,,
GVL,04Feb2016,Eastern,N,"4,794","4,738","4,498",-239,,,,,,,,,,39,-282,,,,,,,,,,,,,,,
GVL,05Feb2016,Eastern,N,"4,702","5,137","4,740",-398,,,,,,,,,,197,-596,,,,,,,,,,,,,,,
GVL,06Feb2016,Eastern,N,"4,621","5,338","4,654",-685,,,,,,,,,,193,-874,,,,,,,,,,,,,,,
GVL,07Feb2016,Eastern,N,"4,207","5,463","4,780",-681,,,,,,,,,,-71,-616,,,,,,,,,,,,,,,
GVL,08Feb2016,Eastern,N,"5,371","5,866","5,423",-444,,,,,,,,,,-31,-413,,,,,,,,,,,,,,,
GVL,09Feb2016,Eastern,N,"5,250","5,543","5,101",-440,,,,,,,,,,-277,-162,,,,,,,,,,,,,,,
GVL,10Feb2016,Eastern,N,"4,800","6,363","5,693",-669,,,,,,,,,,-533,-136,,,,,,,,,,,,,,,
GVL,11Feb2016,Eastern,N,"4,661","6,022","5,277",-744,,,,,,,,,,-407,-340,,,,,,,,,,,,,,,
GVL,12Feb2016,Eastern,N,"4,657","4,705","4,745",39,,,,,,,,,,286,-249,,,,,,,,,,,,,,,
GVL,13Feb2016,Eastern,N,"4,661","4,360","4,278",-84,,,,,,,,,,447,-528,,,,,,,,,,,,,,,
GVL,14Feb2016,Eastern,N,"4,579","4,949","4,458",-493,,,,,,,,,,289,-784,,,,,,,,,,,,,,,
GVL,15Feb2016,Eastern,N,"4,167","4,862","4,660",-203,,,,,,,,,,98,-301,,,,,,,,,,,,,,,
GVL,16Feb2016,Eastern,N,"5,064","4,436","4,282",-151,,,,,,,,,,218,-370,,,,,,,,,,,,,,,
GVL,17Feb2016,Eastern,N,"5,554","4,621","4,389",-234,,,,,,,,,,203,-437,,,,,,,,,,,,,,,
GVL,18Feb2016,Eastern,N,"5,846","4,701","4,611",-87,,,,,,,,,,202,-288,,,,,,,,,,,,,,,
GVL,19Feb2016,Eastern,N,"5,523","4,645","4,467",-178,,,,,,,,,,95,-270,,,,,,,,,,,,,,,
GVL,20Feb2016,Eastern,N,"5,119","4,339","4,082",-254,,,,,,,,,,627,-884,,,,,,,,,,,,,,,
GVL,21Feb2016,Eastern,N,"4,232","4,261","4,068",-193,,,,,,,,,,633,-830,,,,,,,,,,,,,,,
GVL,22Feb2016,Eastern,N,"4,156","4,448","4,335",-114,,,,,,,,,,134,-249,,,,,,,,,,,,,,,
GVL,23Feb2016,Eastern,N,"4,600","4,712","4,525",-187,,,,,,,,,,170,-358,,,,,,,,,,,,,,,
GVL,24Feb2016,Eastern,N,"4,466","4,656","3,978",-673,,,,,,,,,,203,-877,,,,,,,,,,,,,,,
GVL,25Feb2016,Eastern,N,"4,591","4,576","3,973",-604,,,,,,,,,,388,-992,,,,,,,,,,,,,,,
GVL,26Feb2016,Eastern,N,"5,123","4,901","4,201",-698,,,,,,,,,,306,"-1,003",,,,,,,,,,,,,,,
GVL,27Feb2016,Eastern,N,"5,942","4,945","4,275",-671,,,,,,,,,,234,-905,,,,,,,,,,,,,,,
GVL,28Feb2016,Eastern,N,"5,347","4,605","3,987",-616,,,,,,,,,,327,-944,,,,,,,,,,,,,,,
GVL,29Feb2016,Eastern,N,"4,692","4,561","4,045",-514,,,,,,,,,,522,"-1,037",,,,,,,,,,,,,,,
GVL,01Mar2016,Eastern,N,"4,529","4,438","3,821",-615,,,,,,,,,,293,-906,,,,,,,,,,,,,,,
GVL,02Mar2016,Eastern,N,"4,017","4,264","3,742",-522,,,,,,,,,,-39,-484,,,,,,,,,,,,,,,
GVL,03Mar2016,Eastern,N,"4,173","4,297","3,907",-388,,,,,,,,,,-15,-377,,,,,,,,,,,,,,,
GVL,04Mar2016,Eastern,N,"4,113","4,232","3,794",-437,,,,,,,,,,191,-629,,,,,,,,,,,,,,,
GVL,05Mar2016,Eastern,N,"3,858","4,226","3,835",-395,,,,,,,,,,294,-685,,,,,,,,,,,,,,,
GVL,06Mar2016,Eastern,N,"4,016","4,167","3,765",-405,,,,,,,,,,345,-754,,,,,,,,,,,,,,,
GVL,07Mar2016,Eastern,N,"4,369","4,549","4,425",-124,,,,,,,,,,768,-892,,,,,,,,,,,,,,,
GVL,08Mar2016,Eastern,N,"4,675","4,545","4,002",-546,,,,,,,,,,488,"-1,033",,,,,,,,,,,,,,,
GVL,09Mar2016,Eastern,N,"4,893","4,703","4,132",-573,,,,,,,,,,210,-780,,,,,,,,,,,,,,,
GVL,10Mar2016,Eastern,N,"4,782","5,008","5,188",179,,,,,,,,,,710,-531,,,,,,,,,,,,,,,
GVL,11Mar2016,Eastern,N,"4,887","4,936","3,935","-1,000",,,,,,,,,,219,"-1,221",,,,,,,,,,,,,,,
GVL,12Mar2016,Eastern,N,"4,684","4,671","3,846",-828,,,,,,,,,,404,"-1,227",,,,,,,,,,,,,,,
GVL,13Mar2016,Eastern,N,"4,219","4,426","3,726",-702,,,,,,,,,,507,"-1,207",,,,,,,,,,,,,,,
GVL,14Mar2016,Eastern,N,"4,498","5,028","4,365",-662,,,,,,,,,,541,"-1,198",,,,,,,,,,,,,,,
GVL,15Mar2016,Eastern,N,"4,473","5,238","4,530",-707,,,,,,,,,,368,"-1,078",,,,,,,,,,,,,,,
GVL,16Mar2016,Eastern,N,"4,760","5,615","4,654",-960,,,,,,,,,,422,"-1,384",,,,,,,,,,,,,,,
GVL,17Mar2016,Eastern,N,"4,831","5,031","4,546",-488,,,,,,,,,,730,"-1,216",,,,,,,,,,,,,,,
GVL,18Mar2016,Eastern,N,"4,535","4,768","4,030",-739,,,,,,,,,,191,-934,,,,,,,,,,,,,,,
GVL,19Mar2016,Eastern,N,"4,127","4,539","4,114",-430,,,,,,,,,,349,-774,,,,,,,,,,,,,,,
GVL,20Mar2016,Eastern,N,"3,947","4,489","3,970",-516,,,,,,,,,,232,-752,,,,,,,,,,,,,,,
GVL,21Mar2016,Eastern,N,"4,027","4,257","3,952",-304,,,,,,,,,,447,-751,,,,,,,,,,,,,,,
GVL,22Mar2016,Eastern,N,"4,366","4,564","4,164",-405,,,,,,,,,,555,-964,,,,,,,,,,,,,,,
GVL,23Mar2016,Eastern,N,"4,173","4,496","3,860",-634,,,,,,,,,,327,-959,,,,,,,,,,,,,,,
GVL,24Mar2016,Eastern,N,"4,550","4,643","3,828",-816,,,,,,,,,,157,-972,,,,,,,,,,,,,,,
GVL,25Mar2016,Eastern,N,"4,459","4,454","3,879",-580,,,,,,,,,,214,-795,,,,,,,,,,,,,,,
GVL,26Mar2016,Eastern,N,"4,491","4,508","3,940",-569,,,,,,,,,,270,-841,,,,,,,,,,,,,,,
GVL,27Mar2016,Eastern,N,"4,353","4,815","4,498",-323,,,,,,,,,,731,"-1,052",,,,,,,,,,,,,,,
GVL,28Mar2016,Eastern,N,"4,427","5,255","4,917",-339,,,,,,,,,,679,"-1,015",,,,,,,,,,,,,,,
GVL,29Mar2016,Eastern,N,"4,659","4,805","4,238",-564,,,,,,,,,,659,"-1,224",,,,,,,,,,,,,,,
GVL,30Mar2016,Eastern,N,"4,635","4,898","3,959",-937,,,,,,,,,,293,"-1,231",,,,,,,,,,,,,,,
GVL,31Mar2016,Eastern,N,"5,059","5,383","4,985",-401,,,,,,,,,,608,"-1,007",,,,,,,,,,,,,,,
GVL,01Apr2016,Eastern,N,"5,130","5,478","4,300","-1,178",,,,,,,,,,237,"-1,418",,,,,,,,,,,,,,,
GVL,02Apr2016,Eastern,N,"4,127","4,951","4,646",-301,,,,,,,,,,637,-942,,,,,,,,,,,,,,,
GVL,03Apr2016,Eastern,N,"4,000","4,146","3,926",-225,,,,,,,,,,523,-742,,,,,,,,,,,,,,,
GVL,04Apr2016,Eastern,N,"4,113","4,622","4,031",-590,,,,,,,,,,385,-975,,,,,,,,,,,,,,,
GVL,05Apr2016,Eastern,N,"4,257","4,716","4,254",-465,,,,,,,,,,533,-999,,,,,,,,,,,,,,,
GVL,06Apr2016,Eastern,N,"4,242","4,619","4,294",-328,,,,,,,,,,456,-788,,,,,,,,,,,,,,,
GVL,07Apr2016,Eastern,N,"4,349","4,875","4,763",-112,,,,,,,,,,560,-668,,,,,,,,,,,,,,,
GVL,08Apr2016,Eastern,N,"4,254","4,790","4,173",-621,,,,,,,,,,144,-765,,,,,,,,,,,,,,,
GVL,09Apr2016,Eastern,N,"3,761","4,086","3,814",-272,,,,,,,,,,394,-667,,,,,,,,,,,,,,,
GVL,10Apr2016,Eastern,N,"3,761","4,178","3,913",-264,,,,,,,,,,449,-714,,,,,,,,,,,,,,,
GVL,11Apr2016,Eastern,N,"4,386","4,777","3,989",-760,,,,,,,,,,510,"-1,271",,,,,,,,,,,,,,,
GVL,12Apr2016,Eastern,N,"4,478","5,048","4,080",-583,,,,,,,,,,"1,280","-1,863",,,,,,,,,,,,,,,
GVL,13Apr2016,Eastern,N,"4,796","5,055","4,079",-590,,,,,,,,,,"1,541","-2,132",,,,,,,,,,,,,,,
GVL,14Apr2016,Eastern,N,"4,684","4,783","4,080",-329,,,,,,,,,,"1,584","-1,913",,,,,,,,,,,,,,,
GVL,15Apr2016,Eastern,N,"4,535","4,665","4,080",-334,,,,,,,,,,"1,320","-1,655",,,,,,,,,,,,,,,
GVL,16Apr2016,Eastern,N,"4,326","4,533","4,080",-235,,,,,,,,,,"1,491","-1,728",,,,,,,,,,,,,,,
GVL,17Apr2016,Eastern,N,"4,313","4,348","4,080",-43,,,,,,,,,,"1,566","-1,605",,,,,,,,,,,,,,,
GVL,18Apr2016,Eastern,N,"4,704","4,628","4,080",-85,,,,,,,,,,"1,574","-1,659",,,,,,,,,,,,,,,
GVL,19Apr2016,Eastern,N,"4,968","4,827","4,080",-462,,,,,,,,,,"1,399","-1,863",,,,,,,,,,,,,,,
GVL,20Apr2016,Eastern,N,"4,947","4,905","4,080",-500,,,,,,,,,,"1,406","-1,909",,,,,,,,,,,,,,,
GVL,21Apr2016,Eastern,N,"4,787","5,151","4,079",-295,,,,,,,,,,"1,449","-1,742",,,,,,,,,,,,,,,
GVL,22Apr2016,Eastern,N,"5,042","5,033","4,078",-137,,,,,,,,,,749,-886,,,,,,,,,,,,,,,
GVL,23Apr2016,Eastern,N,"4,941","4,824","4,080",-507,,,,,,,,,,252,-764,,,,,,,,,,,,,,,
GVL,24Apr2016,Eastern,N,"4,966","5,054","4,080",-649,,,,,,,,,,456,"-1,102",,,,,,,,,,,,,,,
GVL,25Apr2016,Eastern,N,"5,475","5,358","4,080",-429,,,,,,,,,,"1,081","-1,511",,,,,,,,,,,,,,,
GVL,26Apr2016,Eastern,N,"5,671","5,407","4,035",-167,,,,,,,,,,"1,318","-1,485",,,,,,,,,,,,,,,
GVL,27Apr2016,Eastern,N,"5,749","5,702","5,028",-824,,,,,,,,,,509,"-1,335",,,,,,,,,,,,,,,
GVL,28Apr2016,Eastern,N,"5,711","5,896","4,654","-1,241",,,,,,,,,,126,"-1,369",,,,,,,,,,,,,,,
GVL,29Apr2016,Eastern,N,"5,671","6,173","4,493","-1,678",,,,,,,,,,-158,"-1,519",,,,,,,,,,,,,,,
GVL,30Apr2016,Eastern,N,"5,458","5,924","4,188","-1,742",,,,,,,,,,-206,"-1,535",,,,,,,,,,,,,,,
GVL,01May2016,Eastern,N,"5,562","6,026","3,973","-2,054",,,,,,,,,,-509,"-1,546",,,,,,,,,,,,,,,
GVL,02May2016,Eastern,N,"5,544","6,449","5,045","-1,409",,,,,,,,,,-406,"-1,002",,,,,,,,,,,,,,,
GVL,03May2016,Eastern,N,"5,391","6,174","4,866","-1,309",,,,,,,,,,-187,"-1,121",,,,,,,,,,,,,,,
GVL,04May2016,Eastern,N,"5,055","5,029","4,125","-1,034",,,,,,,,,,119,"-1,153",,,,,,,,,,,,,,,
GVL,05May2016,Eastern,N,"4,622","4,430","4,368","-1,182",,,,,,,,,,-74,"-1,108",,,,,,,,,,,,,,,
GVL,06May2016,Eastern,N,"5,163","4,197","4,368","-1,722",,,,,,,,,,-393,"-1,331",,,,,,,,,,,,,,,
GVL,07May2016,Eastern,N,"5,622","4,157","4,368","-1,587",,,,,,,,,,-320,"-1,265",,,,,,,,,,,,,,,
GVL,08May2016,Eastern,N,"5,481","4,717","4,368","-1,737",,,,,,,,,,-391,"-1,343",,,,,,,,,,,,,,,
GVL,09May2016,Eastern,N,"5,260","5,394","4,368","-2,256",,,,,,,,,,-647,"-1,612",,,,,,,,,,,,,,,
GVL,10May2016,Eastern,N,"5,605","5,530","4,367","-2,360",,,,,,,,,,-676,"-1,681",,,,,,,,,,,,,,,
GVL,11May2016,Eastern,N,"5,710","6,064","4,367","-2,318",,,,,,,,,,-622,"-1,694",,,,,,,,,,,,,,,
GVL,12May2016,Eastern,N,"5,710","6,125","4,368","-2,168",,,,,,,,,,-536,"-1,635",,,,,,,,,,,,,,,
GVL,13May2016,Eastern,N,"5,671","5,876","4,368","-2,791",,,,,,,,,,-953,"-1,837",,,,,,,,,,,,,,,
GVL,14May2016,Eastern,N,"5,673","5,490","4,368","-2,612",,,,,,,,,,-742,"-1,874",,,,,,,,,,,,,,,
GVL,15May2016,Eastern,N,"5,539","5,259","4,368","-2,392",,,,,,,,,,-916,"-1,472",,,,,,,,,,,,,,,
GVL,16May2016,Eastern,N,"5,916","5,909","4,366","-2,698",,,,,,,,,,"-1,112","-1,587",,,,,,,,,,,,,,,
GVL,17May2016,Eastern,N,"5,916","5,864","4,367","-2,876",,,,,,,,,,"-1,303","-1,573",,,,,,,,,,,,,,,
GVL,18May2016,Eastern,N,"5,321","6,110","4,094","-2,840",,,,,,,,,,"-1,153","-1,688",,,,,,,,,,,,,,,
GVL,19May2016,Eastern,N,"5,321","6,465","3,618","-2,843",,,,,,,,,,"-1,030","-1,817",,,,,,,,,,,,,,,
GVL,20May2016,Eastern,N,"5,259","5,425","2,678","-2,746",,,,,,,,,,"-1,226","-1,518",,,,,,,,,,,,,,,
GVL,21May2016,Eastern,N,"4,613","5,576","2,676","-2,902",,,,,,,,,,"-1,285","-1,619",,,,,,,,,,,,,,,
GVL,22May2016,Eastern,N,"4,941","5,601","2,611","-2,991",,,,,,,,,,"-1,309","-1,680",,,,,,,,,,,,,,,
GVL,23May2016,Eastern,N,"5,259","5,617","2,721","-2,896",,,,,,,,,,"-1,274","-1,624",,,,,,,,,,,,,,,
GVL,24May2016,Eastern,N,"5,174","5,806","3,033","-2,773",,,,,,,,,,"-1,067","-1,707",,,,,,,,,,,,,,,
GVL,25May2016,Eastern,N,"5,652","5,973","4,055","-1,923",,,,,,,,,,-586,"-1,334",,,,,,,,,,,,,,,
GVL,26May2016,Eastern,N,"5,826","5,873","3,981","-1,888",,,,,,,,,,-591,"-1,299",,,,,,,,,,,,,,,
GVL,27May2016,Eastern,N,"5,829","5,801","3,205","-2,591",,,,,,,,,,-928,"-1,667",,,,,,,,,,,,,,,
GVL,28May2016,Eastern,N,"5,720","5,831","2,622","-3,209",,,,,,,,,,"-1,195","-2,006",,,,,,,,,,,,,,,
GVL,29May2016,Eastern,N,"5,720","5,789","2,614","-3,174",,,,,,,,,,"-1,147","-2,030",,,,,,,,,,,,,,,
GVL,30May2016,Eastern,N,"5,860","5,968","3,368","-2,601",,,,,,,,,,-833,"-1,767",,,,,,,,,,,,,,,
GVL,31May2016,Eastern,N,"5,710","6,596","4,279","-2,318",,,,,,,,,,-703,"-1,617",,,,,,,,,,,,,,,
GVL,01Jun2016,Eastern,N,"6,233","6,667","4,177","-2,481",,,,,,,,,,-698,"-1,786",,,,,,,,,,,,,,,
GVL,02Jun2016,Eastern,N,"6,342","6,915","4,853","-2,063",,,,,,,,,,-458,"-1,605",,,,,,,,,,,,,,,
GVL,03Jun2016,Eastern,N,"6,222","7,060","6,367",-693,,,,,,,,,,670,"-1,365",,,,,,,,,,,,,,,
GVL,04Jun2016,Eastern,N,"5,934","6,789","5,932",-856,,,,,,,,,,392,"-1,251",,,,,,,,,,,,,,,
GVL,05Jun2016,Eastern,N,"5,934","6,608","5,833",-778,,,,,,,,,,452,"-1,230",,,,,,,,,,,,,,,
GVL,06Jun2016,Eastern,N,"6,257","5,738","4,739","-1,002",,,,,,,,,,261,"-1,263",,,,,,,,,,,,,,,
GVL,07Jun2016,Eastern,N,"6,257","6,484","6,028",-457,,,,,,,,,,659,"-1,116",,,,,,,,,,,,,,,
GVL,08Jun2016,Eastern,N,"6,796","7,055","6,101",-952,,,,,,,,,,410,"-1,363",,,,,,,,,,,,,,,
GVL,09Jun2016,Eastern,N,"6,873","7,049","5,711","-1,337",,,,,,,,,,202,"-1,539",,,,,,,,,,,,,,,
GVL,10Jun2016,Eastern,N,"6,702","6,873","3,356","-3,518",,,,,,,,,,"-1,341","-2,179",,,,,,,,,,,,,,,
GVL,11Jun2016,Eastern,N,"6,557","6,343","3,356","-2,986",,,,,,,,,,-916,"-2,068",,,,,,,,,,,,,,,
GVL,12Jun2016,Eastern,N,"6,475","6,667","3,507","-3,160",,,,,,,,,,"-1,023","-2,101",,,,,,,,,,,,,,,
GVL,13Jun2016,Eastern,N,"6,864","7,490","4,190","-3,304",,,,,,,,,,"-1,060","-2,244",,,,,,,,,,,,,,,
GVL,14Jun2016,Eastern,N,"6,873","7,908","5,426","-2,483",,,,,,,,,,-558,"-1,919",,,,,,,,,,,,,,,
GVL,15Jun2016,Eastern,N,"6,166","7,682","5,783","-1,893",,,,,,,,,,-185,"-1,705",,,,,,,,,,,,,,,
GVL,16Jun2016,Eastern,N,"7,658","6,683","4,628","-2,052",,,,,,,,,,-252,"-1,802",,,,,,,,,,,,,,,
GVL,17Jun2016,Eastern,N,"6,925","6,537","4,843","-1,688",,,,,,,,,,-18,"-1,670",,,,,,,,,,,,,,,
GVL,18Jun2016,Eastern,N,"5,639","5,648","4,603","-1,048",,,,,,,,,,228,"-1,277",,,,,,,,,,,,,,,
GVL,19Jun2016,Eastern,N,"5,948","5,643","4,465","-1,181",,,,,,,,,,151,"-1,330",,,,,,,,,,,,,,,
GVL,20Jun2016,Eastern,N,"6,319","5,939","4,703","-1,237",,,,,,,,,,54,"-1,288",,,,,,,,,,,,,,,
GVL,21Jun2016,Eastern,N,"6,925","5,997","4,520","-1,478",,,,,,,,,,-73,"-1,408",,,,,,,,,,,,,,,
GVL,22Jun2016,Eastern,N,"6,389","6,542","5,286","-1,256",,,,,,,,,,86,"-1,343",,,,,,,,,,,,,,,
GVL,23Jun2016,Eastern,N,"6,841","7,128","5,589","-1,650",,,,,,,,,,-278,"-1,371",,,,,,,,,,,,,,,
GVL,24Jun2016,Eastern,N,"7,127","7,560","6,733","-1,683",,,,,,,,,,-198,"-1,482",,,,,,,,,,,,,,,
GVL,25Jun2016,Eastern,N,"6,867","7,283","5,018","-2,263",,,,,,,,,,-529,"-1,732",,,,,,,,,,,,,,,
GVL,26Jun2016,Eastern,N,"6,784","6,903","5,648","-1,255",,,,,,,,,,204,"-1,459",,,,,,,,,,,,,,,
GVL,27Jun2016,Eastern,N,"7,293","6,993","5,599","-1,392",,,,,,,,,,-5,"-1,389",,,,,,,,,,,,,,,
GVL,28Jun2016,Eastern,N,"7,293","7,113","5,852","-1,255",,,,,,,,,,116,"-1,376",,,,,,,,,,,,,,,
GVL,29Jun2016,Eastern,N,"7,293","7,367","6,004","-1,365",,,,,,,,,,-60,"-1,304",,,,,,,,,,,,,,,
GVL,30Jun2016,Eastern,N,"7,293","6,645","5,405","-1,241",,,,,,,,,,-33,"-1,206",,,,,,,,,,,,,,,
GVL,01Jul2016,Eastern,N,"6,993","6,305","5,228","-1,073",,,,,,,,,,268,"-1,341",,,,,,,,,,,,,,,
GVL,02Jul2016,Eastern,N,"6,788","6,081","5,070","-1,015",,,,,,,,,,567,"-1,581",,,,,,,,,,,,,,,
GVL,03Jul2016,Eastern,N,"6,064","6,433","5,497",-941,,,,,,,,,,760,"-1,694",,,,,,,,,,,,,,,
GVL,04Jul2016,Eastern,N,"7,293","7,056","5,857","-1,199",,,,,,,,,,442,"-1,646",,,,,,,,,,,,,,,
GVL,05Jul2016,Eastern,N,"7,413","7,529","6,064","-1,464",,,,,,,,,,50,"-1,514",,,,,,,,,,,,,,,
GVL,06Jul2016,Eastern,N,"7,413","7,805","6,253","-1,554",,,,,,,,,,-211,"-1,343",,,,,,,,,,,,,,,
GVL,07Jul2016,Eastern,N,"6,911","7,744","5,866","-1,879",,,,,,,,,,-451,"-1,425",,,,,,,,,,,,,,,
GVL,08Jul2016,Eastern,N,"6,211","7,827","6,208","-1,624",,,,,,,,,,-146,"-1,475",,,,,,,,,,,,,,,
GVL,09Jul2016,Eastern,N,"6,707","7,607","5,717","-1,891",,,,,,,,,,-142,"-1,749",,,,,,,,,,,,,,,
GVL,10Jul2016,Eastern,N,"7,108","7,514","5,765","-1,755",,,,,,,,,,-107,"-1,648",,,,,,,,,,,,,,,
GVL,11Jul2016,Eastern,N,"6,654","7,605","5,778","-1,824",,,,,,,,,,103,"-1,926",,,,,,,,,,,,,,,
GVL,12Jul2016,Eastern,N,"6,507","7,301","5,649","-1,649",,,,,,,,,,240,"-1,890",,,,,,,,,,,,,,,
GVL,13Jul2016,Eastern,N,"6,552","7,030","5,599","-1,435",,,,,,,,,,479,"-1,912",,,,,,,,,,,,,,,
GVL,14Jul2016,Eastern,N,"7,284","6,986","5,925","-1,062",,,,,,,,,,468,"-1,529",,,,,,,,,,,,,,,
GVL,15Jul2016,Eastern,N,"7,385","6,605","5,412","-1,194",,,,,,,,,,348,"-1,542",,,,,,,,,,,,,,,
GVL,16Jul2016,Eastern,N,"7,032","6,108","5,084","-1,022",,,,,,,,,,373,"-1,393",,,,,,,,,,,,,,,
GVL,17Jul2016,Eastern,N,"7,032","6,476","5,454","-1,021",,,,,,,,,,218,"-1,242",,,,,,,,,,,,,,,
GVL,18Jul2016,Eastern,N,"7,157","7,002","5,525","-1,477",,,,,,,,,,235,"-1,713",,,,,,,,,,,,,,,
GVL,19Jul2016,Eastern,N,"7,272","7,177","5,294","-1,881",,,,,,,,,,123,"-2,004",,,,,,,,,,,,,,,
GVL,20Jul2016,Eastern,N,"7,341","7,412","5,664","-1,747",,,,,,,,,,162,"-1,911",,,,,,,,,,,,,,,
GVL,21Jul2016,Eastern,N,"6,899","7,634","5,983","-1,650",,,,,,,,,,351,"-2,000",,,,,,,,,,,,,,,
GVL,22Jul2016,Eastern,N,"6,981","7,343","5,482","-1,875",,,,,,,,,,141,"-2,013",,,,,,,,,,,,,,,
GVL,23Jul2016,Eastern,N,"7,222","7,114","5,507","-1,608",,,,,,,,,,49,"-1,653",,,,,,,,,,,,,,,
GVL,24Jul2016,Eastern,N,"6,787","7,079","5,481","-1,599",,,,,,,,,,177,"-1,777",,,,,,,,,,,,,,,
GVL,25Jul2016,Eastern,N,"6,691","7,086","5,557","-1,533",,,,,,,,,,273,"-1,801",,,,,,,,,,,,,,,
GVL,26Jul2016,Eastern,N,"7,347","7,406","6,038","-1,363",,,,,,,,,,429,"-1,793",,,,,,,,,,,,,,,
GVL,27Jul2016,Eastern,N,"6,989","7,809","6,320","-1,488",,,,,,,,,,366,"-1,853",,,,,,,,,,,,,,,
GVL,28Jul2016,Eastern,N,"6,591","8,016","6,447","-1,568",,,,,,,,,,319,"-1,887",,,,,,,,,,,,,,,
GVL,29Jul2016,Eastern,N,"6,898","7,631","5,999","-1,629",,,,,,,,,,473,"-2,103",,,,,,,,,,,,,,,
GVL,30Jul2016,Eastern,N,"7,158","7,245","5,498","-1,744",,,,,,,,,,342,"-2,085",,,,,,,,,,,,,,,
GVL,31Jul2016,Eastern,N,"6,459","7,435","5,693","-1,741",,,,,,,,,,275,"-2,020",,,,,,,,,,,,,,,
GVL,01Aug2016,Eastern,N,"6,325","7,100","5,614","-1,482",,,,,,,,,,280,"-1,766",,,,,,,,,,,,,,,
GVL,02Aug2016,Eastern,N,"7,038","7,094","5,225","-1,868",,,,,,,,,,44,"-1,913",,,,,,,,,,,,,,,
GVL,03Aug2016,Eastern,N,"7,482","7,386","5,979","-1,408",,,,,,,,,,456,"-1,862",,,,,,,,,,,,,,,
GVL,04Aug2016,Eastern,N,"7,255","6,773","5,108","-1,663",,,,,,,,,,476,"-2,141",,,,,,,,,,,,,,,
GVL,05Aug2016,Eastern,N,"7,471","6,766","5,544","-1,220",,,,,,,,,,506,"-1,728",,,,,,,,,,,,,,,
GVL,06Aug2016,Eastern,N,"7,402","5,716","4,662","-1,055",,,,,,,,,,336,"-1,391",,,,,,,,,,,,,,,
GVL,07Aug2016,Eastern,N,"5,818","5,573","4,465","-1,103",,,,,,,,,,333,"-1,434",,,,,,,,,,,,,,,
GVL,08Aug2016,Eastern,N,"5,839","5,955","4,548","-1,403",,,,,,,,,,135,"-1,541",,,,,,,,,,,,,,,
GVL,09Aug2016,Eastern,N,"6,391","6,079","4,738","-1,340",,,,,,,,,,32,"-1,377",,,,,,,,,,,,,,,
GVL,10Aug2016,Eastern,N,"6,295","6,711","5,627","-1,081",,,,,,,,,,28,"-1,113",,,,,,,,,,,,,,,
GVL,11Aug2016,Eastern,N,"6,397","6,925","5,355","-1,568",,,,,,,,,,64,"-1,633",,,,,,,,,,,,,,,
GVL,12Aug2016,Eastern,N,"6,605","7,044","5,457","-1,590",,,,,,,,,,-62,"-1,530",,,,,,,,,,,,,,,
GVL,13Aug2016,Eastern,N,"6,440","6,859","5,447","-1,413",,,,,,,,,,-29,"-1,383",,,,,,,,,,,,,,,
GVL,14Aug2016,Eastern,N,"6,417","6,432","5,129","-1,303",,,,,,,,,,20,"-1,323",,,,,,,,,,,,,,,
GVL,15Aug2016,Eastern,N,"6,696","6,986","5,297","-1,689",,,,,,,,,,-37,"-1,652",,,,,,,,,,,,,,,
GVL,16Aug2016,Eastern,N,"6,345","6,996","5,646","-1,343",,,,,,,,,,185,"-1,530",,,,,,,,,,,,,,,
GVL,17Aug2016,Eastern,N,"6,345","7,225","6,115","-1,111",,,,,,,,,,431,"-1,541",,,,,,,,,,,,,,,
GVL,18Aug2016,Eastern,N,"6,499","7,521","5,955","-1,567",,,,,,,,,,130,"-1,698",,,,,,,,,,,,,,,
GVL,19Aug2016,Eastern,N,"6,897","7,351","6,271","-1,078",,,,,,,,,,367,"-1,446",,,,,,,,,,,,,,,
GVL,20Aug2016,Eastern,N,"7,018","7,342","6,132","-1,211",,,,,,,,,,326,"-1,536",,,,,,,,,,,,,,,
GVL,21Aug2016,Eastern,N,"5,906","7,350","6,086","-1,262",,,,,,,,,,346,"-1,615",,,,,,,,,,,,,,,
