BA,Local date,Time zone,Generation only?,DF,D,NG,TI,NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,BPAT,PSEI,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
SCL,19Oct2020,Pacific,N,"22,966","24,332","14,836","-9,496",,,,,"14,836",,,,,"-7,708","-1,788",,,,,,,92,92,"1,117",0,"1,208","14,836","24,332",0.01,0.11
SCL,20Oct2020,Pacific,N,"23,004","24,385","17,271","-7,114",,,,,"17,271",,,,,"-5,595","-1,519",,,,,,,107,107,975,0,"1,082","17,271","24,385",0.01,0.10
SCL,21Oct2020,Pacific,N,"23,851","24,568","17,777","-6,791",,,,,"17,777",,,,,"-6,708",-83,,,,,,,110,110,722,14,818,"17,777","24,568",0.01,0.07
SCL,22Oct2020,Pacific,N,"24,240","25,265","18,057","-7,208",,,,,"18,057",,,,,"-6,021","-1,187",,,,,,,111,111,967,0,"1,079","18,057","25,265",0.01,0.09
SCL,23Oct2020,Pacific,N,"25,585","27,597","21,272","-6,325",,,,,"21,272",,,,,"-6,271",-54,,,,,,,131,131,422,1,552,"21,272","27,597",0.01,0.04
SCL,24Oct2020,Pacific,N,"24,637","26,017","21,401","-4,616",,,,,"21,401",,,,,"-4,312",-304,,,,,,,132,132,472,0,604,"21,401","26,017",0.01,0.05
SCL,25Oct2020,Pacific,N,"24,841","26,918","21,092","-5,826",,,,,"21,092",,,,,"-5,466",-360,,,,,,,130,130,501,0,631,"21,092","26,918",0.01,0.05
SCL,26Oct2020,Pacific,N,"27,526","29,168","20,334","-8,834",,,,,"20,334",,,,,"-7,879",-955,,,,,,,126,126,929,0,"1,054","20,334","29,168",0.01,0.08
SCL,27Oct2020,Pacific,N,"26,788","26,695","21,185","-5,510",,,,,"21,185",,,,,"-5,335",-175,,,,,,,131,131,512,1,641,"21,185","26,695",0.01,0.05
SCL,28Oct2020,Pacific,N,"24,954","25,573","25,227",-346,,,,,"25,227",,,,,-516,170,,,,,,,156,156,109,9,256,"25,227","25,573",0.01,0.02
SCL,29Oct2020,Pacific,N,"24,447","24,139","26,237","2,098",,,,,"26,237",,,,,"1,200",898,,,,,,,162,162,65,22,205,"26,237","24,139",0.01,0.02
SCL,30Oct2020,Pacific,N,"23,803","24,928","25,894",966,,,,,"25,894",,,,,"-1,513","2,479",,,,,,,160,160,51,23,187,"25,894","24,928",0.01,0.02
SCL,31Oct2020,Pacific,N,"22,608","24,202","25,841","1,639",,,,,"25,841",,,,,-639,"2,278",,,,,,,160,160,45,23,182,"25,841","24,202",0.01,0.02
SCL,01Nov2020,Pacific,N,,"25,444","24,817",,,,,,"24,817",,,,,,,,,,,,,153,153,,,,"24,817",,0.01,
SCL,02Nov2020,Pacific,N,"24,681","26,038","20,175","-5,863",,,,,"20,175",,,,,"-6,857",994,,,,,,,125,125,590,26,689,"20,175","26,038",0.01,0.06
SCL,03Nov2020,Pacific,N,"24,220","25,833","17,492","-8,341",,,,,"17,492",,,,,"-9,665","1,324",,,,,,,108,108,734,40,802,"17,492","25,833",0.01,0.07
SCL,04Nov2020,Pacific,N,"23,902","23,583","15,126","-8,457",,,,,"15,126",,,,,"-9,654","1,197",,,,,,,93,93,540,28,606,"15,126","23,583",0.01,0.06
SCL,05Nov2020,Pacific,N,"23,685","24,386","19,730","-4,656",,,,,"19,730",,,,,"-6,903","2,247",,,,,,,122,122,335,39,418,"19,730","24,386",0.01,0.04
SCL,06Nov2020,Pacific,N,"24,277","27,045","22,431","-4,614",,,,,"22,431",,,,,"-7,677","3,063",,,,,,,138,138,374,54,459,"22,431","27,045",0.01,0.04
SCL,07Nov2020,Pacific,N,"24,892","27,555","23,323","-4,232",,,,,"23,323",,,,,"-7,445","3,213",,,,,,,144,144,271,43,372,"23,323","27,555",0.01,0.03
SCL,08Nov2020,Pacific,N,"26,087","28,010","21,404","-6,606",,,,,"21,404",,,,,"-10,146","3,540",,,,,,,132,132,560,78,614,"21,404","28,010",0.01,0.05
SCL,09Nov2020,Pacific,N,"29,278","32,052","19,967","-12,085",,,,,"19,967",,,,,"-14,862","2,777",,,,,,,123,123,903,82,944,"19,967","32,052",0.01,0.06
SCL,10Nov2020,Pacific,N,"28,924","30,052","15,822","-14,230",,,,,"15,822",,,,,"-15,994","1,764",,,,,,,98,98,715,45,768,"15,822","30,052",0.01,0.06
SCL,11Nov2020,Pacific,N,"27,858","28,991","16,997","-11,994",,,,,"16,997",,,,,"-13,725","1,731",,,,,,,105,105,811,48,868,"16,997","28,991",0.01,0.07
SCL,12Nov2020,Pacific,N,"28,214","28,541","16,595","-11,946",,,,,"16,595",,,,,"-13,131","1,185",,,,,,,102,102,942,37,"1,008","16,595","28,541",0.01,0.08
SCL,13Nov2020,Pacific,N,"27,690","28,362","15,626","-12,736",,,,,"15,626",,,,,"-14,104","1,368",,,,,,,96,96,615,33,679,"15,626","28,362",0.01,0.05
SCL,14Nov2020,Pacific,N,"25,797","27,914","17,008","-10,906",,,,,"17,008",,,,,"-12,807","1,901",,,,,,,105,105,566,39,631,"17,008","27,914",0.01,0.05
SCL,15Nov2020,Pacific,N,"25,329","26,553","17,253","-9,300",,,,,"17,253",,,,,"-11,112","1,812",,,,,,,107,107,572,39,639,"17,253","26,553",0.01,0.05
SCL,16Nov2020,Pacific,N,"27,112","28,812","18,673","-10,139",,,,,"18,673",,,,,"-11,112",973,,,,,,,115,115,691,25,781,"18,673","28,812",0.01,0.06
SCL,17Nov2020,Pacific,N,"26,132","27,058","16,479","-10,579",,,,,"16,479",,,,,"-11,225",646,,,,,,,102,102,411,9,504,"16,479","27,058",0.01,0.04
SCL,18Nov2020,Pacific,N,"26,344","27,435","14,285","-13,150",,,,,"14,285",,,,,"-13,993",843,,,,,,,88,88,493,15,565,"14,285","27,435",0.01,0.05
SCL,19Nov2020,Pacific,N,"26,659","27,519","10,975","-16,544",,,,,"10,975",,,,,"-17,447",903,,,,,,,68,68,594,19,642,"10,975","27,519",0.01,0.05
SCL,20Nov2020,Pacific,N,"26,729","28,098","15,329","-12,769",,,,,"15,329",,,,,"-12,939",170,,,,,,,95,95,734,5,824,"15,329","28,098",0.01,0.06
SCL,21Nov2020,Pacific,N,"24,924","25,536","15,559","-9,977",,,,,"15,559",,,,,"-10,500",523,,,,,,,96,96,551,10,637,"15,559","25,536",0.01,0.06
SCL,22Nov2020,Pacific,N,"24,896","27,284","16,832","-10,452",,,,,"16,832",,,,,"-10,790",338,,,,,,,104,104,471,6,569,"16,832","27,284",0.01,0.05
SCL,23Nov2020,Pacific,N,"27,801","29,402","15,857","-13,545",,,,,"15,857",,,,,"-14,087",542,,,,,,,98,98,466,7,556,"15,857","29,402",0.01,0.04
SCL,24Nov2020,Pacific,N,"27,635","28,073","15,586","-12,487",,,,,"15,586",,,,,"-12,919",432,,,,,,,96,96,565,10,651,"15,586","28,073",0.01,0.05
SCL,25Nov2020,Pacific,N,"27,459","27,600","15,674","-11,926",,,,,"15,674",,,,,"-12,882",956,,,,,,,97,97,510,20,587,"15,674","27,600",0.01,0.05
SCL,26Nov2020,Pacific,N,"24,306","25,623","17,918","-7,705",,,,,"17,918",,,,,"-9,012","1,307",,,,,,,111,111,462,26,546,"17,918","25,623",0.01,0.05
SCL,27Nov2020,Pacific,N,"25,124","25,036","14,659","-10,377",,,,,"14,659",,,,,"-11,058",681,,,,,,,91,91,746,21,815,"14,659","25,036",0.01,0.07
SCL,28Nov2020,Pacific,N,"25,030","25,236","14,519","-10,717",,,,,"14,519",,,,,"-11,639",922,,,,,,,90,90,902,31,960,"14,519","25,236",0.01,0.08
SCL,29Nov2020,Pacific,N,"25,308","26,330","14,559","-11,771",,,,,"14,559",,,,,"-12,195",424,,,,,,,90,90,"1,089",18,"1,161","14,559","26,330",0.01,0.10
SCL,30Nov2020,Pacific,N,"28,603","28,839","12,670","-16,169",,,,,"12,670",,,,,"-16,709",540,,,,,,,78,78,"1,336",21,"1,393","12,670","28,839",0.01,0.11
SCL,01Dec2020,Pacific,N,"28,866","30,007","14,864","-15,143",,,,,"14,864",,,,,"-14,857",-286,,,,,,,92,92,"1,639",0,"1,731","14,864","30,007",0.01,0.13
SCL,02Dec2020,Pacific,N,"28,383","28,687","14,906","-13,781",,,,,"14,906",,,,,"-13,314",-467,,,,,,,92,92,"1,753",0,"1,845","14,906","28,687",0.01,0.14
SCL,03Dec2020,Pacific,N,"28,195","28,341","15,145","-13,196",,,,,"15,145",,,,,"-13,002",-194,,,,,,,94,94,"1,731",5,"1,820","15,145","28,341",0.01,0.14
SCL,04Dec2020,Pacific,N,"27,294","28,234","16,010","-12,224",,,,,"16,010",,,,,"-12,042",-182,,,,,,,99,99,"1,458",3,"1,555","16,010","28,234",0.01,0.12
SCL,05Dec2020,Pacific,N,"25,731","27,069","14,897","-12,172",,,,,"14,897",,,,,"-12,162",-10,,,,,,,92,92,"1,374",8,"1,458","14,897","27,069",0.01,0.12
SCL,06Dec2020,Pacific,N,"25,182","26,318","14,446","-11,872",,,,,"14,446",,,,,"-11,460",-412,,,,,,,89,89,"1,507",3,"1,593","14,446","26,318",0.01,0.13
SCL,07Dec2020,Pacific,N,"26,832","28,456","15,689","-12,767",,,,,"15,689",,,,,"-12,251",-516,,,,,,,97,97,"1,584",0,"1,681","15,689","28,456",0.01,0.13
SCL,08Dec2020,Pacific,N,"26,811","28,135","13,694","-14,441",,,,,"13,694",,,,,"-13,975",-466,,,,,,,85,85,"1,745",4,"1,825","13,694","28,135",0.01,0.14
SCL,09Dec2020,Pacific,N,"27,085","27,704","11,180","-16,524",,,,,"11,180",,,,,"-16,507",-17,,,,,,,69,69,"1,477",8,"1,538","11,180","27,704",0.01,0.12
SCL,10Dec2020,Pacific,N,"27,759","29,193","12,824","-16,369",,,,,"12,824",,,,,"-16,191",-178,,,,,,,79,79,"1,661",3,"1,737","12,824","29,193",0.01,0.13
SCL,11Dec2020,Pacific,N,"28,710","30,235","15,994","-14,241",,,,,"15,994",,,,,"-13,937",-304,,,,,,,99,99,"1,322",0,"1,421","15,994","30,235",0.01,0.10
SCL,12Dec2020,Pacific,N,"27,601","29,832","16,651","-13,181",,,,,"16,651",,,,,"-12,936",-245,,,,,,,103,103,"1,376",1,"1,479","16,651","29,832",0.01,0.11
SCL,13Dec2020,Pacific,N,"27,615","29,431","15,422","-14,009",,,,,"15,422",,,,,"-13,969",-40,,,,,,,95,95,"1,442",7,"1,530","15,422","29,431",0.01,0.11
SCL,14Dec2020,Pacific,N,"29,574","30,375","14,877","-15,498",,,,,"14,877",,,,,"-15,556",58,,,,,,,92,92,"1,382",8,"1,466","14,877","30,375",0.01,0.11
SCL,15Dec2020,Pacific,N,"28,731","30,068","12,752","-17,316",,,,,"12,752",,,,,"-17,369",53,,,,,,,79,79,"1,869",12,"1,936","12,752","30,068",0.01,0.14
SCL,16Dec2020,Pacific,N,"28,512","28,705","14,449","-14,256",,,,,"14,449",,,,,"-13,657",-599,,,,,,,89,89,"1,697",2,"1,784","14,449","28,705",0.01,0.14
SCL,17Dec2020,Pacific,N,"28,175","27,940","14,022","-13,918",,,,,"14,022",,,,,"-15,008","1,090",,,,,,,87,87,873,33,927,"14,022","27,940",0.01,0.07
SCL,18Dec2020,Pacific,N,"27,822","29,097","15,022","-14,075",,,,,"15,022",,,,,"-14,665",590,,,,,,,93,93,823,18,897,"15,022","29,097",0.01,0.07
SCL,19Dec2020,Pacific,N,"26,068","27,415","13,223","-14,192",,,,,"13,223",,,,,"-14,898",706,,,,,,,82,82,782,18,845,"13,223","27,415",0.01,0.07
SCL,20Dec2020,Pacific,N,"25,236","26,253","12,305","-13,948",,,,,"12,305",,,,,"-14,781",833,,,,,,,76,76,694,20,750,"12,305","26,253",0.01,0.06
SCL,21Dec2020,Pacific,N,"27,430","30,197","15,354","-14,843",,,,,"15,354",,,,,"-15,245",402,,,,,,,95,95,"1,066",16,"1,145","15,354","30,197",0.01,0.08
SCL,22Dec2020,Pacific,N,"28,323","31,654","13,878","-17,776",,,,,"13,878",,,,,"-18,188",412,,,,,,,86,86,"1,611",20,"1,677","13,878","31,654",0.01,0.12
SCL,23Dec2020,Pacific,N,"30,259","31,937","14,300","-17,637",,,,,"14,300",,,,,"-17,356",-281,,,,,,,88,88,"1,965",1,"2,052","14,300","31,937",0.01,0.14
SCL,24Dec2020,Pacific,N,"28,475","30,468","14,926","-15,542",,,,,"14,926",,,,,"-15,793",251,,,,,,,92,92,"1,742",13,"1,821","14,926","30,468",0.01,0.13
SCL,25Dec2020,Pacific,N,"27,429","27,728","14,071","-13,657",,,,,"14,071",,,,,"-14,327",670,,,,,,,87,87,"1,563",33,"1,617","14,071","27,728",0.01,0.13
SCL,26Dec2020,Pacific,N,"27,169","26,650","13,911","-12,739",,,,,"13,911",,,,,"-13,866","1,127",,,,,,,86,86,"1,395",51,"1,430","13,911","26,650",0.01,0.12
SCL,27Dec2020,Pacific,N,"26,176","26,650","12,917","-13,733",,,,,"12,917",,,,,"-14,458",725,,,,,,,80,80,"1,313",35,"1,357","12,917","26,650",0.01,0.11
SCL,28Dec2020,Pacific,N,"28,884","30,662","14,526","-16,136",,,,,"14,526",,,,,"-15,744",-392,,,,,,,90,90,"1,388",0,"1,478","14,526","30,662",0.01,0.11
SCL,29Dec2020,Pacific,N,"29,444","31,316","14,245","-17,071",,,,,"14,245",,,,,"-16,712",-359,,,,,,,88,88,"1,515",1,"1,602","14,245","31,316",0.01,0.11
SCL,30Dec2020,Pacific,N,"29,622","30,878","15,345","-15,533",,,,,"15,345",,,,,"-15,515",-18,,,,,,,95,95,"1,164",4,"1,254","15,345","30,878",0.01,0.09
SCL,31Dec2020,Pacific,N,"28,153","27,723","14,540","-13,183",,,,,"14,540",,,,,"-14,028",845,,,,,,,90,90,944,25,"1,010","14,540","27,723",0.01,0.08
SCL,01Jan2021,Pacific,N,"24,691","25,456","13,861","-11,595",,,,,"13,861",,,,,"-12,705","1,110",,,,,,,92,92,"1,095",46,"1,141","13,861","25,456",0.01,0.10
SCL,02Jan2021,Pacific,N,"26,064","26,279","14,024","-12,255",,,,,"14,024",,,,,"-13,499","1,244",,,,,,,93,93,765,37,821,"14,024","26,279",0.01,0.07
SCL,03Jan2021,Pacific,N,"27,107","28,040","9,106","-18,934",,,,,"9,106",,,,,"-19,242",308,,,,,,,61,61,"1,269",18,"1,312","9,106","28,040",0.01,0.10
SCL,04Jan2021,Pacific,N,"29,302","30,518","12,665","-17,853",,,,,"12,665",,,,,"-18,231",378,,,,,,,84,84,"1,141",14,"1,211","12,665","30,518",0.01,0.09
SCL,05Jan2021,Pacific,N,"29,321","30,703","15,392","-15,311",,,,,"15,392",,,,,"-16,410","1,099",,,,,,,103,103,"1,216",41,"1,277","15,392","30,703",0.01,0.09
SCL,06Jan2021,Pacific,N,"28,732","28,674","17,967","-10,707",,,,,"17,967",,,,,"-11,840","1,133",,,,,,,120,120,871,34,956,"17,967","28,674",0.01,0.07
SCL,07Jan2021,Pacific,N,"28,819","28,393","19,772","-8,621",,,,,"19,772",,,,,"-10,048","1,427",,,,,,,132,132,614,36,710,"19,772","28,393",0.01,0.06
SCL,08Jan2021,Pacific,N,"28,802","29,687","21,373","-8,314",,,,,"21,373",,,,,"-9,880","1,566",,,,,,,142,142,643,41,744,"21,373","29,687",0.01,0.06
SCL,09Jan2021,Pacific,N,"28,048","28,621","18,677","-9,944",,,,,"18,677",,,,,"-11,701","1,757",,,,,,,124,124,744,49,819,"18,677","28,621",0.01,0.06
SCL,10Jan2021,Pacific,N,"26,917","27,803","18,723","-9,080",,,,,"18,723",,,,,"-10,646","1,566",,,,,,,125,125,835,51,909,"18,723","27,803",0.01,0.07
SCL,11Jan2021,Pacific,N,"28,644","30,342","20,490","-9,852",,,,,"20,490",,,,,"-11,048","1,196",,,,,,,136,136,855,40,952,"20,490","30,342",0.01,0.07
SCL,12Jan2021,Pacific,N,"27,587","28,412","16,045","-12,367",,,,,"16,045",,,,,"-13,118",751,,,,,,,107,107,717,23,801,"16,045","28,412",0.01,0.06
SCL,13Jan2021,Pacific,N,"27,445","26,370","12,624","-13,746",,,,,"12,624",,,,,"-14,988","1,242",,,,,,,84,84,324,18,391,"12,624","26,370",0.01,0.03
SCL,14Jan2021,Pacific,N,"26,137","28,088","19,148","-8,940",,,,,"19,148",,,,,"-10,713","1,773",,,,,,,128,128,508,36,600,"19,148","28,088",0.01,0.05
SCL,15Jan2021,Pacific,N,"27,372","27,600","19,428","-8,172",,,,,"19,428",,,,,"-9,763","1,591",,,,,,,129,129,482,34,577,"19,428","27,600",0.01,0.05
SCL,16Jan2021,Pacific,N,"25,914","27,319","20,739","-6,580",,,,,"20,739",,,,,"-8,157","1,577",,,,,,,138,138,518,36,620,"20,739","27,319",0.01,0.05
SCL,17Jan2021,Pacific,N,"25,884","26,875","19,993","-6,882",,,,,"19,993",,,,,"-9,165","2,283",,,,,,,133,133,477,49,561,"19,993","26,875",0.01,0.05
SCL,18Jan2021,Pacific,N,"27,832","28,979","22,414","-6,565",,,,,"22,414",,,,,"-8,292","1,727",,,,,,,149,149,644,46,748,"22,414","28,979",0.01,0.06
SCL,19Jan2021,Pacific,N,"28,557","30,893","20,061","-10,832",,,,,"20,061",,,,,"-11,997","1,165",,,,,,,134,134,978,42,"1,070","20,061","30,893",0.01,0.08
SCL,20Jan2021,Pacific,N,"29,341","29,951","20,832","-9,119",,,,,"20,832",,,,,"-10,214","1,095",,,,,,,139,139,905,39,"1,005","20,832","29,951",0.01,0.07
SCL,21Jan2021,Pacific,N,"29,328","29,052","20,598","-8,454",,,,,"20,598",,,,,"-9,498","1,044",,,,,,,137,137,692,30,799,"20,598","29,052",0.01,0.06
SCL,22Jan2021,Pacific,N,"29,106","30,278","21,340","-8,938",,,,,"21,340",,,,,"-9,840",902,,,,,,,142,142,697,26,812,"21,340","30,278",0.01,0.06
SCL,23Jan2021,Pacific,N,"28,178","29,983","17,921","-12,062",,,,,"17,921",,,,,"-13,211","1,149",,,,,,,119,119,952,41,"1,031","17,921","29,983",0.01,0.08
SCL,24Jan2021,Pacific,N,"28,774","29,881","18,660","-11,221",,,,,"18,660",,,,,"-12,638","1,417",,,,,,,124,124,748,42,830,"18,660","29,881",0.01,0.06
SCL,25Jan2021,Pacific,N,"30,387","31,684","19,120","-12,564",,,,,"19,120",,,,,"-13,658","1,094",,,,,,,127,127,721,30,818,"19,120","31,684",0.01,0.06
SCL,26Jan2021,Pacific,N,"30,173","32,169","19,023","-13,146",,,,,"19,023",,,,,"-14,697","1,551",,,,,,,127,127,688,36,779,"19,023","32,169",0.01,0.05
SCL,27Jan2021,Pacific,N,"30,173","29,842","20,209","-9,633",,,,,"20,209",,,,,"-11,760","2,127",,,,,,,135,135,544,46,633,"20,209","29,842",0.01,0.05
SCL,28Jan2021,Pacific,N,"29,318","29,127","22,263","-6,864",,,,,"22,263",,,,,"-8,287","1,303",,,,,,,148,148,454,28,575,"22,263","29,247",0.01,0.04
SCL,29Jan2021,Pacific,N,"28,872","29,643","20,467","-9,176",,,,,"20,467",,,,,"-10,181","1,005",,,,,,,136,136,569,25,680,"20,467","29,643",0.01,0.05
SCL,30Jan2021,Pacific,N,"26,871","28,003","19,990","-8,013",,,,,"19,990",,,,,"-9,793","1,780",,,,,,,133,133,653,48,738,"19,990","28,003",0.01,0.06
SCL,31Jan2021,Pacific,N,"25,880","27,675","18,728","-8,947",,,,,"18,728",,,,,"-10,813","1,866",,,,,,,125,125,666,52,738,"18,728","27,675",0.01,0.06
SCL,01Feb2021,Pacific,N,"27,802","29,283","19,434","-9,849",,,,,"19,434",,,,,"-11,406","1,557",,,,,,,129,129,715,43,801,"19,434","29,283",0.01,0.06
SCL,02Feb2021,Pacific,N,"28,743","30,459","18,768","-11,691",,,,,"18,768",,,,,"-13,535","1,844",,,,,,,125,125,837,56,906,"18,768","30,459",0.01,0.07
SCL,03Feb2021,Pacific,N,"28,557","29,377","18,665","-10,712",,,,,"18,665",,,,,"-12,988","2,276",,,,,,,124,124,788,67,846,"18,665","29,377",0.01,0.06
SCL,04Feb2021,Pacific,N,"28,960","29,284","19,504","-9,780",,,,,"19,504",,,,,"-12,421","2,641",,,,,,,130,130,487,55,562,"19,504","29,284",0.01,0.04
SCL,05Feb2021,Pacific,N,"27,958","28,783","18,564","-10,219",,,,,"18,564",,,,,"-12,370","2,151",,,,,,,124,124,376,37,463,"18,564","28,783",0.01,0.04
SCL,06Feb2021,Pacific,N,"25,958","27,879","17,606","-10,273",,,,,"17,606",,,,,"-12,371","2,098",,,,,,,117,117,420,37,500,"17,606","27,879",0.01,0.04
SCL,07Feb2021,Pacific,N,"26,542","28,015","17,475","-10,540",,,,,"17,475",,,,,"-12,457","1,917",,,,,,,116,116,453,36,534,"17,475","28,015",0.01,0.04
SCL,08Feb2021,Pacific,N,"29,263","31,520","17,397","-14,123",,,,,"17,397",,,,,"-15,421","1,298",,,,,,,116,116,633,29,720,"17,397","31,520",0.01,0.05
SCL,09Feb2021,Pacific,N,"30,214","31,774","17,029","-14,745",,,,,"17,029",,,,,"-15,872","1,127",,,,,,,113,113,849,34,928,"17,029","31,774",0.01,0.06
SCL,10Feb2021,Pacific,N,"30,733","31,752","16,334","-15,418",,,,,"16,334",,,,,"-16,882","1,464",,,,,,,109,109,981,50,"1,040","16,334","31,752",0.01,0.07
SCL,11Feb2021,Pacific,N,"32,178","33,500","18,519","-14,981",,,,,"18,519",,,,,"-16,440","1,459",,,,,,,123,123,850,42,932,"18,519","33,500",0.01,0.06
SCL,12Feb2021,Pacific,N,"32,849","35,885","20,529","-15,356",,,,,"20,529",,,,,"-16,016",660,,,,,,,137,137,702,16,823,"20,529","35,885",0.01,0.05
SCL,13Feb2021,Pacific,N,"31,875","35,064","18,579","-16,485",,,,,"18,579",,,,,"-17,131",646,,,,,,,124,124,769,12,880,"18,579","35,064",0.01,0.06
SCL,14Feb2021,Pacific,N,"32,353","33,618","17,737","-15,881",,,,,"17,737",,,,,"-16,454",573,,,,,,,118,118,872,17,973,"17,737","33,618",0.01,0.06
SCL,15Feb2021,Pacific,N,"32,623","33,977","20,132","-13,845",,,,,"20,132",,,,,"-14,154",309,,,,,,,134,134,709,8,835,"20,132","33,977",0.01,0.05
SCL,16Feb2021,Pacific,N,"31,280","31,734","17,989","-13,745",,,,,"17,989",,,,,"-15,635","1,890",,,,,,,120,120,441,27,534,"17,989","31,734",0.01,0.04
SCL,17Feb2021,Pacific,N,"29,907","30,479","19,893","-10,586",,,,,"19,893",,,,,"-11,414",828,,,,,,,133,133,642,23,751,"19,893","30,479",0.01,0.05
SCL,18Feb2021,Pacific,N,"29,775","30,884","17,893","-12,991",,,,,"17,893",,,,,"-13,055",64,,,,,,,119,119,857,7,969,"17,893","30,884",0.01,0.07
SCL,19Feb2021,Pacific,N,"29,722","30,339","19,819","-10,520",,,,,"19,819",,,,,"-11,148",628,,,,,,,132,132,684,16,801,"19,819","30,339",0.01,0.06
SCL,20Feb2021,Pacific,N,"27,221","28,180","19,239","-8,941",,,,,"19,239",,,,,"-10,398","1,457",,,,,,,128,128,590,32,687,"19,239","28,180",0.01,0.05
SCL,21Feb2021,Pacific,N,"26,316","27,956","22,795","-5,161",,,,,"22,795",,,,,"-6,582","1,421",,,,,,,152,152,442,29,565,"22,795","27,956",0.01,0.04
SCL,22Feb2021,Pacific,N,"28,041","29,316","19,776","-9,540",,,,,"19,776",,,,,"-10,481",941,,,,,,,132,132,700,27,805,"19,776","29,316",0.01,0.06
SCL,23Feb2021,Pacific,N,"28,172","30,353","18,875","-11,478",,,,,"18,875",,,,,"-12,507","1,029",,,,,,,126,126,719,27,818,"18,875","30,353",0.01,0.06
SCL,24Feb2021,Pacific,N,"28,878","29,825","19,180","-10,645",,,,,"19,180",,,,,"-11,698","1,054",,,,,,,128,128,740,30,837,"19,180","29,824",0.01,0.06
SCL,25Feb2021,Pacific,N,"29,491","29,594","19,953","-9,641",,,,,"19,953",,,,,"-11,490","1,849",,,,,,,133,133,672,47,757,"19,953","29,594",0.01,0.06
SCL,26Feb2021,Pacific,N,"28,848","29,399","18,989","-10,410",,,,,"18,989",,,,,"-12,542","2,132",,,,,,,126,126,667,55,739,"18,989","29,399",0.01,0.06
SCL,27Feb2021,Pacific,N,"26,626","27,882","18,760","-9,122",,,,,"18,760",,,,,"-11,037","1,915",,,,,,,125,125,762,57,830,"18,760","27,882",0.01,0.07
SCL,28Feb2021,Pacific,N,"26,330","27,316","19,486","-7,830",,,,,"19,486",,,,,"-9,671","1,841",,,,,,,130,130,747,55,822,"19,486","27,316",0.01,0.07
SCL,01Mar2021,Pacific,N,"27,690","28,396","19,635","-8,761",,,,,"19,635",,,,,"-9,639",878,,,,,,,131,131,987,34,"1,084","19,635","28,396",0.01,0.08
SCL,02Mar2021,Pacific,N,"27,357","28,969","20,714","-8,255",,,,,"20,714",,,,,"-9,110",855,,,,,,,138,138,838,28,948,"20,714","28,969",0.01,0.07
SCL,03Mar2021,Pacific,N,"26,553","27,202","19,066","-8,136",,,,,"19,066",,,,,"-9,199","1,063",,,,,,,127,127,926,37,"1,015","19,066","27,202",0.01,0.08
SCL,04Mar2021,Pacific,N,"26,560","27,617","19,263","-8,354",,,,,"19,263",,,,,"-9,867","1,513",,,,,,,128,128,875,53,951,"19,263","27,617",0.01,0.08
SCL,05Mar2021,Pacific,N,"27,290","27,034","15,925","-11,109",,,,,"15,925",,,,,"-12,810","1,701",,,,,,,106,106,971,64,"1,013","15,925","27,034",0.01,0.08
SCL,06Mar2021,Pacific,N,"25,329","25,336","16,356","-8,980",,,,,"16,356",,,,,"-11,043","2,063",,,,,,,109,109,904,76,936,"16,356","25,336",0.01,0.08
SCL,07Mar2021,Pacific,N,"25,700","26,371","15,864","-10,507",,,,,"15,864",,,,,"-11,557",964,,,,,,,106,106,"1,237",49,"1,294","15,864","26,457",0.01,0.11
SCL,08Mar2021,Pacific,N,"27,664","28,770","17,530","-11,240",,,,,"17,530",,,,,"-12,212",972,,,,,,,117,117,"1,290",45,"1,362","17,530","28,770",0.01,0.10
SCL,09Mar2021,Pacific,N,"27,652","27,704","17,962","-9,742",,,,,"17,962",,,,,"-10,700",958,,,,,,,120,120,"1,056",38,"1,138","17,962","27,704",0.01,0.09
SCL,10Mar2021,Pacific,N,"27,528","27,597","20,061","-7,536",,,,,"20,061",,,,,"-9,033","1,497",,,,,,,134,134,951,59,"1,026","20,061","27,597",0.01,0.08
SCL,11Mar2021,Pacific,N,"27,265","27,286","19,271","-8,015",,,,,"19,271",,,,,"-8,975",960,,,,,,,128,128,845,32,941,"19,271","27,286",0.01,0.08
SCL,12Mar2021,Pacific,N,"26,577","27,681","19,857","-7,824",,,,,"19,857",,,,,"-7,835",11,,,,,,,132,132,960,9,"1,083","19,857","27,681",0.01,0.09
SCL,13Mar2021,Pacific,N,"24,130","25,639","17,859","-7,780",,,,,"17,859",,,,,"-7,835",55,,,,,,,119,119,"1,096",11,"1,204","17,859","25,639",0.01,0.10
SCL,14Mar2021,Pacific,N,"23,200","26,050","16,605","-9,445",,,,,"16,605",,,,,"-9,380",-65,,,,,,,111,111,"1,253",9,"1,354","16,605","26,050",0.01,0.11
SCL,15Mar2021,Pacific,N,"27,817","29,826","11,899","-17,927",,,,,"11,899",,,,,"-17,631",-296,,,,,,,79,79,"1,695",1,"1,774","11,899","29,826",0.01,0.13
