BA,Local date,Time zone,Generation only?,DF,D,NG,TI,NG: COL,NG: NG,NG: NUC,NG: OIL,NG: WAT,NG: SUN,NG: WND,NG: OTH,NG: UNK,LGEE,PJM,CO2 Factor: COL,CO2 Factor: NG,CO2 Factor: OIL,CO2 Emissions: COL,CO2 Emissions: NG,CO2 Emissions: OIL,CO2 Emissions: Other,CO2 Emissions Generated,CO2 Emissions Imported,CO2 Emissions Exported,CO2 Emissions Consumed,Positive Generation,Consumed Electricity,CO2 Emissions Intensity for Generated Electricity,CO2 Emissions Intensity for Consumed Electricity
OVEC,11Oct2018,Eastern,N,"1,440",988,"23,930","22,202","23,930",,,,,,,,,"-11,877","34,079",2.21,,,"24,039",,,,"24,039","10,668","33,026","1,681","23,930","1,728",2.21,2.15
OVEC,12Oct2018,Eastern,N,"1,440",730,"20,314","18,904","20,314",,,,,,,,,"-9,737","28,641",2.21,,,"20,348",,,,"20,348","9,074","28,041","1,382","20,314","1,410",2.21,2.16
OVEC,13Oct2018,Eastern,N,"1,440",671,"14,864","13,592","14,864",,,,,,,,,"-5,589","19,181",2.21,,,"14,890",,,,"14,890","5,256","18,893","1,253","14,864","1,272",2.21,2.17
OVEC,14Oct2018,Eastern,N,"1,440",818,"17,817","16,361","17,817",,,,,,,,,"-7,337","23,698",2.21,,,"17,859",,,,"17,859","6,972","23,393","1,438","17,817","1,456",2.21,2.18
OVEC,15Oct2018,Eastern,N,"1,920",912,"30,104","28,368","30,104",,,,,,,,,"-10,111","38,479",2.21,,,"30,214",,,,"30,214","9,442","37,944","1,712","30,104","1,736",2.21,2.17
OVEC,16Oct2018,Eastern,N,"1,920",859,"31,503","29,796","31,503",,,,,,,,,"-7,645","37,441",2.21,,,"31,593",,,,"31,593","7,016","36,927","1,683","31,503","1,707",2.21,2.17
OVEC,17Oct2018,Eastern,N,"1,920",838,"30,647","28,960","30,647",,,,,,,,,"-7,271","36,231",2.21,,,"30,704",,,,"30,704","6,729","35,769","1,664","30,647","1,687",2.21,2.18
OVEC,18Oct2018,Eastern,N,"1,920",776,"31,278","29,645","31,278",,,,,,,,,-992,"30,637",2.21,,,"31,344",,,,"31,344",926,"30,638","1,632","31,278","1,633",2.21,2.20
OVEC,19Oct2018,Eastern,N,"1,920",858,"31,361","29,652","31,361",,,,,,,,,-122,"29,774",2.21,,,"31,434",,,,"31,434",175,"29,897","1,712","31,361","1,709",2.21,2.21
OVEC,20Oct2018,Eastern,N,"1,920",739,"16,202","14,838","16,202",,,,,,,,,"-3,550","18,388",2.21,,,"16,230",,,,"16,230","3,350","18,227","1,354","16,202","1,364",2.21,2.19
OVEC,21Oct2018,Eastern,N,"1,920",731,"16,141","14,783","16,141",,,,,,,,,"-6,722","21,505",2.21,,,"16,180",,,,"16,180","6,162","21,012","1,329","16,141","1,358",2.21,2.16
OVEC,22Oct2018,Eastern,N,"1,920","1,011","31,558","29,697","31,558",,,,,,,,,"-9,204","38,901",2.21,,,"31,625",,,,"31,625","8,313","38,115","1,823","31,558","1,861",2.21,2.16
OVEC,23Oct2018,Eastern,N,"1,920","1,008","34,714","32,824","34,714",,,,,,,,,"-9,442","42,266",2.21,,,"34,775",,,,"34,775","8,716","41,630","1,861","34,714","1,890",2.21,2.17
OVEC,24Oct2018,Eastern,N,"1,920",958,"26,058","24,265","26,058",,,,,,,,,"-11,128","35,393",2.21,,,"26,080",,,,"26,080","10,168","34,501","1,747","26,058","1,793",2.21,2.15
OVEC,25Oct2018,Eastern,N,"1,920",941,"18,067","16,557","18,067",,,,,,,,,"-14,757","31,314",2.21,,,"18,118",,,,"18,118","13,497","30,160","1,455","18,067","1,510",2.21,2.12
OVEC,26Oct2018,Eastern,N,"1,920","1,112","16,115","14,493","16,115",,,,,,,,,"-15,720","30,213",2.21,,,"16,168",,,,"16,168","14,064","28,692","1,540","16,115","1,622",2.21,2.09
OVEC,27Oct2018,Eastern,N,"1,920",945,"18,299","16,819","18,299",,,,,,,,,"-14,854","31,673",2.21,,,"18,331",,,,"18,331","13,400","30,314","1,416","18,299","1,480",2.21,2.11
OVEC,28Oct2018,Eastern,N,"1,920",861,"18,799","17,301","18,799",,,,,,,,,"-10,930","28,231",2.21,,,"18,824",,,,"18,824","9,854","27,235","1,443","18,799","1,498",2.21,2.12
OVEC,29Oct2018,Eastern,N,"1,920",989,"30,377","28,488","30,377",,,,,,,,,"-12,938","41,426",2.21,,,"30,426",,,,"30,426","11,604","40,197","1,833","30,377","1,889",2.21,2.14
OVEC,30Oct2018,Eastern,N,"1,920","1,099","37,465","35,354","37,465",,,,,,,,,"-12,074","47,428",2.21,,,"37,507",,,,"37,507","10,894","46,338","2,062","37,465","2,111",2.21,2.15
OVEC,31Oct2018,Eastern,N,"1,920","1,122","36,514","34,397","36,514",,,,,,,,,"-11,526","45,923",2.20,,,"36,514",,,,"36,514","10,673","45,108","2,079","36,514","2,117",2.20,2.17
OVEC,01Nov2018,Eastern,N,"1,920","1,139","39,739","37,574","39,739",,,,,,,,,"-3,137","40,711",2.20,,,"39,722",,,,"39,722","2,807","40,381","2,148","39,739","2,165",2.20,2.19
OVEC,02Nov2018,Eastern,N,"1,920",883,"37,763","35,858","37,763",,,,,,,,,81,"35,777",2.21,,,"37,837",,,,"37,837",462,"36,394","1,905","37,763","1,905",2.21,2.20
OVEC,03Nov2018,Eastern,N,"1,920",870,"26,840","25,162","26,840",,,,,,,,,"-1,851","27,013",2.21,,,"26,881",,,,"26,881","2,563","27,778","1,666","26,840","1,678",2.21,2.19
OVEC,04Nov2018,Eastern,N,"2,000","1,016","22,597","20,892","22,597",,,,,,,,,"-5,723","26,615",2.20,,,"22,584",,,,"22,584","5,285","26,191","1,677","22,597","1,705",2.20,2.17
OVEC,05Nov2018,Eastern,N,"1,920","1,048","29,625","27,809","29,625",,,,,,,,,"-3,501","31,310",2.21,,,"29,666",,,,"29,666","3,614","31,485","1,794","29,625","1,816",2.21,2.18
OVEC,06Nov2018,Eastern,N,"1,920","1,060","31,012","29,167","31,012",,,,,,,,,"-5,932","35,099",2.21,,,"31,021",,,,"31,021","5,178","34,389","1,810","31,012","1,845",2.21,2.16
OVEC,07Nov2018,Eastern,N,"1,920",987,"30,448","28,690","30,448",,,,,,,,,"-8,472","37,162",2.21,,,"30,481",,,,"30,481","7,258","36,033","1,706","30,448","1,758",2.21,2.14
OVEC,08Nov2018,Eastern,N,"1,920",987,"29,381","27,612","29,381",,,,,,,,,"-9,326","36,938",2.21,,,"29,431",,,,"29,431","7,801","35,531","1,702","29,381","1,769",2.21,2.12
OVEC,09Nov2018,Eastern,N,"1,920","1,098","28,860","27,001","28,860",,,,,,,,,"-7,910","34,911",2.21,,,"28,936",,,,"28,936","6,680","33,815","1,801","28,860","1,859",2.21,2.14
OVEC,10Nov2018,Eastern,N,"1,920",859,"26,147","24,573","26,147",,,,,,,,,"-7,574","32,147",2.21,,,"26,218",,,,"26,218","6,249","30,951","1,516","26,147","1,574",2.21,2.12
OVEC,11Nov2018,Eastern,N,"1,920",896,"24,972","23,338","24,972",,,,,,,,,,,2.22,,,"25,105",,,,"25,105",,,,"24,972",,2.22,
OVEC,12Nov2018,Eastern,N,"1,920","1,440","28,929",,"28,929",,,,,,,,,"-11,887","38,863",2.22,,,"29,097",,,,"29,097","10,172","37,391","1,879","28,929","1,953",2.22,2.12
OVEC,13Nov2018,Eastern,N,"1,440","1,101","39,079","36,962","39,079",,,,,,,,,"-7,944","44,906",2.21,,,"39,232",,,,"39,232","6,796","43,955","2,072","39,079","2,117",2.21,2.16
OVEC,14Nov2018,Eastern,N,"1,920","1,016","41,146","39,078","41,146",,,,,,,,,"-6,261","45,339",2.21,,,"41,293",,,,"41,293","5,212","44,475","2,029","41,146","2,068",2.21,2.16
OVEC,15Nov2018,Eastern,N,"1,920","1,758","40,265","37,477","40,265",,,,,,,,,"-9,886","47,363",2.21,,,"40,444",,,,"40,444","8,477","46,200","2,721","40,265","2,788",2.21,2.15
OVEC,16Nov2018,Eastern,N,"1,920","1,419","37,639","35,254","37,639",,,,,,,,,"-8,079","43,333",2.21,,,"37,790",,,,"37,790","7,204","42,646","2,348","37,639","2,385",2.21,2.17
OVEC,17Nov2018,Eastern,N,"1,920","1,256","44,816","42,452","44,816",,,,,,,,,"-6,580","49,032",2.21,,,"45,000",,,,"45,000","6,074","48,729","2,344","44,816","2,364",2.21,2.19
OVEC,18Nov2018,Eastern,N,"1,920","1,237","44,741","42,409","44,741",,,,,,,,,"-7,292","49,701",2.21,,,"44,861",,,,"44,861","6,502","49,061","2,302","44,741","2,332",2.21,2.18
OVEC,19Nov2018,Eastern,N,"1,920","1,369","47,120","44,616","47,120",,,,,,,,,"-7,463","52,079",2.21,,,"47,271",,,,"47,271","6,697","51,492","2,476","47,120","2,504",2.21,2.18
OVEC,20Nov2018,Eastern,N,"1,920","1,313","50,023","47,543","50,023",,,,,,,,,"-1,864","49,407",2.21,,,"50,186",,,,"50,186","2,065","49,772","2,479","50,023","2,480",2.21,2.20
OVEC,21Nov2018,Eastern,N,"1,920","1,329","48,846","46,352","48,846",,,,,,,,,"-2,739","49,091",2.21,,,"49,033",,,,"49,033","3,377","49,919","2,491","48,846","2,494",2.21,2.20
OVEC,22Nov2018,Eastern,N,"1,920","1,491","52,217","49,535","52,217",,,,,,,,,"-3,456","52,991",2.21,,,"52,462",,,,"52,462","3,712","53,498","2,676","52,217","2,682",2.21,2.20
OVEC,23Nov2018,Eastern,N,"1,920","1,472","44,898","42,311","44,898",,,,,,,,,304,"42,007",2.22,,,"45,150",,,,"45,150",545,"43,096","2,599","44,898","2,587",2.22,2.21
OVEC,24Nov2018,Eastern,N,"1,920","1,466","45,016","42,431","45,016",,,,,,,,,"-2,641","45,072",2.21,,,"45,223",,,,"45,223","2,469","45,106","2,586","45,016","2,585",2.21,2.21
OVEC,25Nov2018,Eastern,N,"1,920","1,076","34,751","32,716","34,751",,,,,,,,,"-4,529","37,245",2.22,,,"34,950",,,,"34,950","4,155","37,077","2,027","34,751","2,035",2.22,2.20
OVEC,26Nov2018,Eastern,N,"1,920","1,289","47,832","45,377","47,832",,,,,,,,,"2,901","42,476",2.21,,,"47,995",,,,"47,995",284,"45,816","2,462","47,832","2,455",2.21,2.21
OVEC,27Nov2018,Eastern,N,"1,920","1,207","46,463","44,083","46,463",,,,,,,,,"4,879","39,204",2.21,,,"46,642",,,,"46,642",0,"44,253","2,389","46,463","2,380",2.21,2.21
OVEC,28Nov2018,Eastern,N,"1,920","1,262","42,299","39,951","42,299",,,,,,,,,"-3,207","43,158",2.22,,,"42,542",,,,"42,542","3,442","43,643","2,341","42,299","2,348",2.22,2.20
OVEC,29Nov2018,Eastern,N,"1,920","1,294","41,459","39,098","41,459",,,,,,,,,"-8,636","47,734",2.22,,,"41,678",,,,"41,678","7,805","47,150","2,334","41,459","2,361",2.22,2.18
OVEC,30Nov2018,Eastern,N,"1,920","1,166","34,519","32,409","34,519",,,,,,,,,"-9,763","42,172",2.21,,,"34,621",,,,"34,621","8,901","41,449","2,073","34,519","2,110",2.21,2.17
